,G,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,IBB,HBP,SH,SF,GIDP,NL
13437,117,223,37,61,14,3,3,25,8,2.0,12,54,1.0,2,1,1.0,3.0,1
13438,145,304,21,63,10,0,0,17,0,1.0,29,25,3.0,3,10,1.0,8.0,1
13439,34,58,13,15,2,0,5,11,0,0.0,12,12,3.0,2,0,0.0,0.0,1
13440,457,1006,151,241,46,5,34,118,39,10.0,106,171,14.0,4,6,7.0,15.0,1
13441,39,86,6,16,2,0,0,7,1,0.0,4,13,0.0,3,4,0.0,0.0,0
13442,10,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0.0,0
13443,1406,5011,756,1366,289,22,262,925,37,30.0,768,1362,47.0,17,2,44.0,110.0,1
13444,749,1857,247,484,56,24,2,107,81,28.0,115,136,0.0,1,37,10.0,16.0,0
13445,3,2,0,1,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0.0,1
13446,13,25,3,3,0,0,0,1,0,1.0,1,4,0.0,0,0,0.0,0.0,0
13447,583,1868,246,467,61,10,46,174,12,20.0,201,327,7.0,16,19,7.0,45.0,0
13448,222,2,0,0,0,0,0,0,0,0.0,1,0,0.0,0,3,0.0,0.0,1
13449,11,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0.0,0
13450,2,3,0,1,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0.0,1
13451,566,1560,144,435,68,16,4,173,5,15.0,118,51,0.0,1,34,0.0,2.0,1
13452,51,85,9,14,3,1,1,5,0,0.0,9,10,1.0,1,2,0.0,3.0,1
13453,26,41,2,0,0,0,0,0,0,1.0,1,22,0.0,0,5,0.0,0.0,1
13454,2,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0.0,1
13455,53,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0.0,0
13456,949,3051,427,807,174,14,113,448,50,21.0,321,709,16.0,59,13,24.0,96.0,1
13457,78,3,0,0,0,0,0,0,0,0.0,1,3,0.0,0,0,0.0,0.0,1
13458,100,269,21,60,8,0,1,22,2,0.0,25,52,1.0,1,3,1.0,12.0,1
13459,173,201,16,39,7,3,3,29,0,0.0,10,58,0.0,1,0,6.0,1.0,1
13460,102,254,37,59,8,0,0,8,1,1.0,17,50,1.0,0,1,1.0,7.0,0
13461,176,45,7,11,1,0,4,6,0,0.0,3,17,0.0,1,2,0.0,0.0,0
13462,81,194,20,50,6,2,1,17,7,3.5,17,20,0.0,0,1,0.0,2.0,1
13463,975,2874,351,784,151,9,94,419,11,10.0,255,574,29.0,9,10,30.0,50.0,1
13464,24,52,7,4,1,0,0,5,1,0.5,2,8,0.0,0,2,0.0,0.0,1
13465,14,5,0,2,1,0,0,1,0,0.0,0,2,0.0,0,0,0.0,0.0,1
13466,52,59,7,9,1,1,0,2,2,2.0,9,25,0.0,0,1,0.0,1.0,1
13467,153,263,38,69,14,5,4,30,2,2.0,21,53,1.0,0,3,3.0,6.0,1
13468,23,6,0,1,0,0,0,1,0,0.0,0,2,0.0,0,2,0.0,0.0,1
13469,828,140,8,16,0,0,0,9,0,0.0,7,60,0.0,0,21,0.0,1.0,1
13470,228,423,63,101,12,3,3,33,13,8.0,30,62,1.0,1,7,2.0,5.0,1
13471,35,53,4,11,1,0,0,4,1,2.0,2,3,0.0,0,0,0.0,2.0,1
13472,1150,4043,503,1029,144,44,2,214,300,106.0,249,474,9.0,24,67,16.0,65.0,1
13473,632,2131,254,543,88,53,13,243,46,31.0,186,231,0.0,10,105,0.0,0.0,0
13474,80,234,18,56,8,0,3,22,0,1.0,12,37,0.0,1,0,1.0,10.0,1
13475,670,2412,358,662,71,16,8,128,195,44.0,136,390,1.0,32,52,12.0,17.0,1
13476,20,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0.0,0
13477,3,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0.0,0
13478,1,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0.0,0
13479,317,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0.0,1
13480,20,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0.0,0
13481,7,5,0,1,1,0,0,0,0,0.0,1,2,0.0,0,0,0.0,0.0,0
13482,30,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0.0,0
13483,149,173,17,41,8,0,7,26,0,0.0,5,39,0.0,2,1,2.0,3.0,1
13484,63,84,12,16,0,0,2,10,0,0.0,12,13,0.0,4,0,0.0,3.0,1
13485,52,121,16,28,2,1,3,6,1,1.0,11,31,0.0,2,0,0.0,4.0,1
13486,415,1341,203,352,82,16,39,152,34,14.0,126,405,1.0,14,3,6.0,13.0,1
13487,305,101,5,16,4,1,0,10,0,0.0,3,34,0.0,0,11,0.0,2.0,1
13488,411,846,113,225,31,6,10,115,12,7.0,136,130,4.0,5,10,9.0,30.0,1
13489,8,6,2,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0.0,1
13490,4,2,1,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0.0,0
13491,29,19,1,3,0,0,0,0,0,0.0,0,3,0.0,0,0,0.0,0.0,1
13492,674,2190,388,650,121,37,44,305,56,29.5,267,268,0.0,5,32,0.0,30.0,1
13493,92,272,37,73,8,2,0,33,4,2.0,38,26,0.0,5,12,0.0,0.0,1
13494,22,47,5,9,2,0,0,4,0,0.0,4,8,0.0,0,0,0.0,0.0,0
13495,3,3,0,0,0,0,0,0,0,0.0,0,2,0.0,0,2,0.0,0.0,1
13496,7,1,0,0,0,0,0,0,0,0.0,0,1,0.0,0,0,0.0,0.0,0
13497,90,124,12,20,4,1,0,13,0,0.0,2,26,0.0,1,5,0.0,2.0,1
13498,394,724,56,158,25,0,16,82,0,3.0,36,146,4.0,4,0,2.0,22.0,1
13499,10,8,1,1,0,0,0,0,0,0.0,1,1,0.0,0,0,0.0,0.0,1
13500,2,4,0,1,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0.0,0
13501,119,297,34,74,16,1,9,31,0,2.0,28,61,1.0,0,3,1.0,9.0,1
13502,37,14,0,0,0,0,0,0,0,0.0,0,9,0.0,0,1,0.0,0.0,1
13503,1,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0.0,0
13504,37,102,9,17,2,0,1,1,0,0.0,12,35,0.0,0,0,0.0,2.0,0
13505,483,1484,183,355,74,8,47,165,71,21.0,110,505,14.0,5,4,5.0,20.0,1
13506,1,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0.0,0
13507,260,507,62,117,22,6,14,58,21,8.0,28,163,3.0,3,7,3.0,10.0,1
13508,491,116,2,12,2,0,0,1,0,0.0,1,68,0.0,0,4,0.0,1.0,1
13509,20,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0.0,0
13510,3,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0.0,0
13511,473,1263,127,309,47,9,33,147,3,2.0,122,181,27.0,8,2,8.0,34.0,1
13512,5,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0.0,0
13513,2195,7680,1005,2007,298,86,75,598,234,111.0,613,1083,49.0,78,91,39.0,166.0,1
13514,26,73,11,19,3,1,0,10,2,0.0,2,8,0.0,1,1,0.0,0.0,0
13515,23,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0.0,0
13516,918,2865,258,748,113,28,9,311,9,9.5,161,192,0.0,16,59,0.0,5.0,1
13517,388,1,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0.0,1
13518,80,84,12,22,4,1,0,5,0,0.0,2,14,0.0,0,3,0.0,0.0,1
13519,49,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0.0,0
13520,180,510,57,103,26,0,21,70,0,1.0,37,194,0.0,4,10,2.0,9.0,1
13521,831,2873,388,759,163,26,67,332,45,17.0,259,679,21.0,15,13,11.0,69.0,0
13522,1162,3704,357,1000,169,22,38,469,29,23.0,389,261,0.0,12,44,0.0,111.0,0
13523,1,1,0,0,0,0,0,0,0,0.0,0,1,0.0,0,0,0.0,0.0,1
13524,202,327,9,50,5,0,1,22,0,0.0,9,88,0.0,2,63,2.0,3.0,1
13525,1862,6936,1099,1862,408,18,409,1298,26,7.0,918,1441,91.0,111,0,64.0,158.0,1
13526,2171,8434,1230,2407,468,23,307,1302,85,38.0,553,1079,73.0,122,23,71.0,277.0,1
13527,657,2110,224,530,110,1,10,158,16,11.0,202,356,22.0,36,24,15.0,41.0,1
13528,18,40,2,10,3,0,0,4,0,0.0,2,12,1.0,0,0,1.0,1.0,1
13529,113,52,5,8,0,0,1,5,0,0.0,1,7,0.0,1,3,0.0,1.0,1
13530,186,25,1,2,0,1,0,0,0,0.0,0,13,0.0,0,7,0.0,0.0,1
13531,50,80,5,15,2,1,1,3,4,4.0,7,34,0.0,1,2,1.0,0.0,1
13532,1050,121,8,10,0,0,0,2,0,0.0,6,61,0.0,0,5,0.0,1.0,1
13533,219,116,6,14,4,1,0,3,0,0.0,6,51,0.0,0,8,1.0,3.0,1
13534,333,23,0,4,1,0,0,3,0,0.0,1,4,0.0,0,4,0.0,0.0,1
13535,81,23,1,3,1,0,0,1,0,0.0,1,12,0.0,0,5,0.0,0.0,1
13536,122,252,25,58,8,3,1,24,0,0.0,7,34,1.0,6,1,1.0,6.0,1
13537,23,70,10,22,9,0,4,14,0,0.0,2,21,0.0,0,0,1.0,0.0,0
13538,112,9,0,1,0,0,0,1,0,0.0,0,5,0.0,0,0,0.0,0.0,1
13539,10,3,0,0,0,0,0,0,0,0.0,0,2,0.0,0,1,0.0,0.0,1
13540,2079,7721,893,2096,329,106,70,728,242,129.0,375,1092,144.0,9,57,46.0,167.0,1
13541,1420,5218,720,1484,208,36,22,395,140,48.0,648,338,5.0,13,122,34.0,79.0,1
13542,1555,4390,653,1060,179,20,201,674,36,42.0,984,998,58.0,91,21,39.0,77.0,1
13543,1,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0.0,1
13544,265,507,50,122,13,1,6,58,4,5.0,33,61,5.0,2,3,4.0,18.0,1
13545,47,8,0,1,0,0,0,0,0,0.0,0,4,0.0,0,0,0.0,0.0,1
13546,193,1,0,0,0,0,0,0,0,0.0,0,1,0.0,0,0,0.0,0.0,0
13547,15,5,2,0,0,0,0,0,0,0.0,1,1,0.0,0,0,0.0,0.0,1
13548,92,145,17,32,10,1,1,10,1,0.0,15,41,2.0,1,0,1.0,3.0,1
13549,9,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0.0,1
13550,20,3,0,1,0,0,0,0,0,0.0,0,2,0.0,0,0,0.0,0.0,1
13551,48,1,0,0,0,0,0,0,0,0.0,0,1,0.0,0,0,0.0,0.0,1
13552,1721,6428,1120,2193,373,112,154,1078,56,31.5,537,449,0.0,9,137,0.0,38.0,1
13553,657,1626,218,412,48,11,4,125,50,23.0,76,160,2.0,6,48,10.0,43.0,0
13554,243,551,66,129,23,1,14,52,17,10.0,47,161,2.0,22,4,1.0,11.0,1
13555,339,593,22,95,8,0,1,26,0,0.0,19,151,0.0,3,55,2.0,10.0,1
13556,242,97,14,21,3,0,2,7,0,0.0,3,24,0.0,1,11,0.0,0.0,1
13557,321,192,8,23,5,0,3,10,0,0.0,6,87,0.0,0,7,0.0,3.0,1
13558,93,145,6,21,2,0,0,6,1,0.0,9,47,0.0,0,4,0.0,2.0,0
13559,516,1952,217,522,80,18,2,191,27,46.0,136,83,0.0,12,121,0.0,0.0,1
13560,1,1,0,0,0,0,0,0,0,0.0,0,1,0.0,0,0,0.0,0.0,1
13561,666,2091,271,501,93,10,22,162,31,20.5,247,296,1.0,11,43,4.0,48.0,1
13562,22,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0.0,0
13563,1,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0.0,1
13564,29,80,12,12,1,2,1,10,0,1.0,18,17,0.0,0,3,2.0,0.0,0
13565,1485,4698,711,1132,210,16,245,732,23,29.0,949,1307,72.0,30,21,47.0,86.0,0
13566,1073,3112,415,789,185,12,86,379,23,19.0,387,531,23.0,12,27,24.0,85.0,1
13567,2,2,0,0,0,0,0,0,0,0.0,0,2,0.0,0,0,0.0,0.0,1
13568,304,380,20,50,7,0,0,19,0,0.0,21,148,0.0,0,41,0.0,6.0,1
13569,49,1,0,0,0,0,0,0,0,0.0,0,1,0.0,0,0,0.0,0.0,0
13570,158,260,20,46,7,0,2,20,1,2.0,40,81,8.0,2,0,1.0,7.0,1
13571,415,1349,209,328,72,15,68,162,14,4.0,142,435,9.0,15,2,5.0,23.0,1
13572,640,1827,256,450,83,4,115,301,3,9.0,159,510,4.0,14,0,16.0,30.0,1
13573,405,1,0,0,0,0,0,0,0,0.0,0,1,0.0,0,0,0.0,0.0,1
13574,264,3,0,0,0,0,0,0,0,0.0,0,1,0.0,0,0,0.0,0.0,1
13575,20,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0.0,0
13576,20,2,0,0,0,0,0,0,0,0.0,0,2,0.0,0,1,0.0,0.0,1
13577,1,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0.0,1
13578,105,192,21,42,5,0,2,16,1,0.0,18,27,0.0,2,10,1.0,14.0,1
13579,251,779,95,193,23,2,2,42,11,15.0,106,77,2.0,8,28,5.0,15.0,0
13580,15,2,0,0,0,0,0,0,0,0.0,0,2,0.0,0,0,0.0,0.0,1
13581,899,3246,446,911,138,18,17,257,121,49.0,285,383,7.0,20,48,16.0,89.0,1
13582,5,2,0,0,0,0,0,0,0,0.0,0,1,0.0,0,1,0.0,0.0,0
13583,1229,4164,380,1030,124,32,2,456,23,12.5,210,222,0.0,11,99,0.0,52.0,1
13584,4,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0.0,1
13585,109,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0.0,0
13586,9,6,1,2,1,0,0,1,0,0.0,0,2,0.0,0,0,0.0,0.0,0
13587,34,33,2,1,0,0,0,2,0,0.0,6,11,0.0,0,2,0.0,0.0,1
13588,448,1,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0.0,1
13589,57,118,15,27,5,0,1,12,2,0.0,9,25,0.0,1,3,0.0,4.0,0
13590,4,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0.0,1
13591,7,1,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0.0,1
13592,1,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0.0,1
13593,478,1336,99,323,53,3,9,111,2,5.0,135,214,13.0,8,12,8.0,42.0,1
13594,577,2103,182,493,76,4,42,228,22,18.0,59,301,13.0,3,7,13.0,66.0,1
13595,2,6,2,1,0,0,0,1,0,0.0,3,2,0.0,0,0,0.0,0.0,0
13596,52,0,0,0,0,0,0,0,0,0.0,1,0,0.0,0,0,0.0,0.0,1
13597,72,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0.0,0
13598,203,56,3,10,0,0,0,2,1,0.0,2,27,0.0,0,13,0.0,0.0,1
13599,143,150,7,18,3,0,1,10,0,0.0,9,67,0.0,0,16,0.0,0.0,0
13600,14,20,3,7,0,0,1,1,2,0.0,0,3,0.0,0,0,0.0,0.0,0
13601,1779,6305,903,1705,267,74,264,1026,38,28.0,559,804,23.0,34,36,23.0,159.0,1
13602,64,120,23,27,3,3,2,12,7,2.0,9,26,1.0,2,2,3.0,0.0,0
13603,113,282,39,73,8,4,7,32,3,2.0,26,53,9.0,13,1,0.0,3.0,1
13604,249,709,95,165,38,4,13,65,6,3.0,77,211,2.0,4,4,0.0,8.0,0
13605,5,3,1,1,0,0,0,0,0,0.0,1,1,0.0,0,1,0.0,0.0,0
13606,1597,4677,585,1163,154,54,43,370,140,92.0,456,593,32.0,25,81,29.0,73.0,1
13607,4,4,0,0,0,0,0,0,0,0.0,0,2,0.0,0,1,0.0,0.0,1
13608,5,3,2,0,0,0,0,0,0,0.0,0,1,0.0,0,0,0.0,0.0,1
13609,54,175,24,48,8,3,6,26,1,4.0,22,39,3.0,3,0,1.0,2.0,0
13610,217,307,52,67,8,0,1,19,4,11.0,31,32,0.0,3,2,0.0,7.0,1
13611,694,2218,189,550,70,11,15,194,8,11.0,120,235,6.0,8,46,19.0,64.0,0
13612,1,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0.0,1
13613,2322,8199,1494,2468,495,12,521,1704,32,23.0,1667,1397,168.0,87,0,121.0,226.0,0
13614,203,715,69,156,17,13,3,34,20,11.0,69,70,0.0,4,31,0.0,0.0,0
13615,1766,6285,792,1671,262,31,286,962,15,22.0,484,894,55.0,51,26,70.0,191.0,1
13616,81,56,3,6,1,0,0,0,0,0.0,3,29,0.0,0,5,0.0,0.0,1
13617,669,2560,400,762,149,34,13,249,69,34.5,215,143,0.0,5,76,0.0,0.0,1
13618,22,53,7,9,0,0,0,5,1,1.0,13,10,0.0,1,0,0.0,0.0,0
13619,56,40,6,13,3,1,0,4,0,0.0,4,4,0.0,0,0,0.0,0.0,0
13620,1435,4677,681,1051,212,13,268,782,50,49.0,697,1339,41.0,18,41,53.0,84.0,0
13621,901,2373,315,591,103,25,61,294,50,16.0,291,463,29.0,5,14,19.0,34.0,1
13622,685,1688,203,430,71,9,46,202,13,12.0,138,343,4.0,18,10,11.0,31.0,0
13623,74,235,27,52,11,4,1,15,7,4.0,15,18,0.0,6,4,0.0,0.0,1
13624,933,3003,492,801,104,34,129,482,33,21.5,493,337,6.0,22,35,15.0,46.0,1
13625,23,38,0,8,2,0,0,4,1,0.5,3,2,0.0,0,2,0.0,0.0,0
13626,30,3,1,0,0,0,0,0,0,0.0,1,1,0.0,0,0,0.0,1.0,1
13627,1418,4802,640,1253,204,12,208,782,8,7.0,816,862,70.0,9,5,54.0,113.0,1
13628,2543,8422,1583,2328,451,26,612,1699,19,20.0,1747,2548,173.0,69,1,74.0,165.0,1
13629,103,14,1,1,0,0,0,0,0,0.0,0,6,0.0,0,0,0.0,0.0,0
13630,13,49,4,11,4,0,2,6,0,0.0,1,14,0.0,0,0,1.0,0.0,1
13631,216,318,20,63,6,1,0,22,0,1.0,12,133,0.0,0,48,3.0,3.0,1
13632,31,1,0,0,0,0,0,0,0,0.0,0,1,0.0,0,0,0.0,0.0,1
13633,31,28,1,4,2,0,0,0,0,0.0,1,12,0.0,0,4,0.0,1.0,1
13634,43,53,5,6,1,1,0,3,0,0.0,3,16,0.0,0,1,0.0,0.0,1
13635,185,200,13,45,8,1,0,18,0,0.0,6,52,0.0,0,20,0.0,1.0,1
13636,41,65,9,14,6,0,1,9,2,0.0,9,22,0.0,0,1,0.0,0.0,0
13637,137,223,35,52,9,3,7,32,0,1.0,34,40,0.0,2,0,0.0,11.0,0
13638,79,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0.0,0
13639,4,7,0,2,0,0,0,0,0,0.0,0,4,0.0,0,1,0.0,0.0,0
13640,95,269,32,57,11,1,1,27,2,1.0,43,25,0.0,2,14,0.0,9.0,0
13641,1027,3324,405,847,111,22,106,428,25,11.0,332,397,35.0,32,23,19.0,85.0,1
13642,8,7,0,0,0,0,0,0,0,0.0,1,3,0.0,0,0,0.0,0.0,0
13643,1359,3761,491,1029,156,37,47,357,214,66.0,336,635,46.0,22,20,16.0,60.0,1
13644,94,104,7,16,4,0,1,3,0,0.0,1,47,0.0,0,10,0.0,1.0,1
13645,1,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0.0,0
13646,26,27,2,4,0,0,0,0,0,0.0,1,13,0.0,0,3,0.0,0.0,1
13647,108,146,16,35,1,0,0,8,0,0.0,3,17,0.0,1,9,0.0,0.0,0
13648,54,41,1,4,0,0,0,0,0,0.0,2,28,0.0,1,2,0.0,1.0,1
13649,64,90,5,17,4,0,0,6,0,0.0,17,6,0.0,0,3,0.0,0.0,0
13650,182,34,0,4,1,0,0,1,0,0.0,1,16,0.0,0,1,0.0,0.0,1
13651,77,2,0,0,0,0,0,0,0,0.0,1,1,0.0,0,0,0.0,0.0,1
13652,1304,4612,671,1187,238,39,119,458,103,62.0,439,987,8.0,66,99,19.0,72.0,1
13653,416,1257,165,305,71,6,52,176,9,12.0,90,347,12.0,20,8,10.0,37.0,1
13654,29,23,6,2,0,0,0,1,7,2.0,0,5,0.0,2,0,0.0,2.0,0
13655,82,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0.0,0
13656,8,30,5,8,3,0,1,5,0,1.0,4,5,0.0,1,1,0.0,0.0,1
13657,1,3,1,1,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0.0,1
13658,626,1273,132,333,52,9,5,110,17,13.0,97,141,10.0,2,7,12.0,39.0,1
13659,111,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0.0,0
13660,5,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0.0,0
13661,202,535,69,110,24,4,22,59,9,2.0,52,165,2.0,0,1,1.0,6.0,1
13662,399,722,57,141,18,1,3,71,0,1.0,40,152,0.0,0,61,0.0,0.0,1
13663,397,1107,142,294,34,4,9,119,7,3.5,108,63,0.0,7,29,0.0,28.0,1
13664,187,517,49,123,24,2,8,47,2,4.0,39,52,7.0,2,1,1.0,7.0,1
13665,252,626,56,144,20,3,12,60,2,1.0,45,79,3.0,3,4,4.0,25.0,1
13666,1387,4449,496,1176,193,42,71,435,167,63.0,348,658,51.0,9,30,35.0,77.0,1
13667,1565,5291,792,1342,244,22,253,895,48,37.0,876,851,69.0,41,14,71.0,129.0,1
13668,2,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0.0,1
13669,110,331,22,83,9,3,3,32,3,2.0,6,48,0.0,1,5,0.0,7.0,1
13670,87,132,8,26,5,3,0,16,1,0.0,7,44,0.0,1,9,0.0,0.0,1
13671,62,159,16,52,7,3,1,26,7,3.5,6,30,0.0,2,5,0.0,0.0,1
13672,95,89,29,22,2,1,1,9,3,1.0,3,25,1.0,1,0,0.0,3.0,1
13673,748,1,0,0,0,0,0,0,0,0.0,0,1,0.0,0,0,0.0,0.0,1
13674,2,3,0,0,0,0,0,1,0,0.0,0,2,0.0,0,0,0.0,0.0,1
13675,50,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0.0,0
13676,175,415,50,92,29,0,16,50,2,1.0,19,91,3.0,3,1,2.0,6.0,1
13677,170,25,1,1,1,0,0,0,0,0.0,0,11,0.0,1,2,0.0,0.0,1
13678,21,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0.0,1
13679,521,1302,152,307,48,12,29,137,23,14.0,127,284,7.0,10,5,9.0,15.0,0
13680,30,3,0,0,0,0,0,0,0,0.0,0,1,0.0,0,0,0.0,0.0,1
13681,480,1186,143,281,37,8,53,170,3,4.0,130,295,7.0,1,5,9.0,24.0,1
13682,5,2,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0.0,0
13683,334,663,106,163,18,11,35,106,1,4.0,62,112,5.0,5,1,2.0,17.0,1
13684,49,1,0,0,0,0,0,0,0,0.0,0,0,0.0,0,1,0.0,0.0,0
13685,424,798,121,194,27,6,2,64,65,18.0,61,187,0.0,2,14,4.0,13.0,1
13686,184,337,34,76,20,5,1,27,5,2.0,35,67,5.0,5,4,3.0,9.0,1
13687,315,158,4,22,3,0,0,13,0,0.0,6,33,0.0,0,24,2.0,3.0,1
13688,105,131,6,4,0,0,0,0,0,0.0,7,93,0.0,1,16,0.0,0.0,1
13689,343,648,65,175,38,10,5,79,1,1.0,24,91,0.0,3,23,0.0,1.0,1
13690,573,513,36,84,14,1,5,44,1,1.0,13,146,0.0,1,41,2.0,10.0,1
13691,160,180,10,21,2,0,0,4,0,0.0,10,87,0.0,0,11,0.0,1.0,1
13692,620,95,6,9,0,0,0,7,0,0.0,3,42,0.0,0,16,0.0,2.0,1
13693,179,39,5,1,1,0,0,0,0,0.0,6,15,0.0,0,3,0.0,0.0,1
13694,3,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0.0,0
13695,630,2299,266,681,119,30,31,331,28,31.0,109,187,0.0,13,68,0.0,0.0,1
13696,108,171,12,17,5,0,0,9,0,0.0,8,50,0.0,0,12,0.0,0.0,0
13697,97,243,20,55,13,1,5,29,1,1.0,15,26,2.0,2,0,1.0,14.0,1
13698,775,2329,189,540,68,10,79,282,1,0.0,228,510,33.0,5,9,14.0,62.0,1
13699,210,14,1,0,0,0,0,0,0,0.0,0,7,0.0,0,4,0.0,0.0,0
13700,38,56,11,13,2,0,2,9,3,0.0,5,16,0.0,0,0,0.0,0.0,1
13701,50,17,1,1,0,0,0,0,0,0.0,1,13,0.0,1,1,0.0,0.0,0
13702,42,108,7,29,1,1,0,11,2,3.0,10,20,0.0,1,2,1.0,2.0,0
13703,2,1,0,0,0,0,0,0,0,0.0,0,1,0.0,0,1,0.0,0.0,0
13704,1059,7,0,0,0,0,0,0,0,0.0,0,4,0.0,0,0,0.0,0.0,1
13705,186,405,62,95,20,1,20,60,4,1.0,33,82,2.0,1,1,1.0,11.0,1
13706,229,88,5,8,0,0,0,1,0,0.0,4,49,0.0,1,4,0.0,0.0,0
13707,2,2,0,0,0,0,0,0,0,0.0,0,2,0.0,0,0,0.0,0.0,1
13708,2,3,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0.0,1
13709,278,563,52,110,27,3,10,55,2,5.0,54,165,0.0,4,18,2.0,14.0,1
13710,99,130,8,23,5,0,0,14,0,0.0,4,33,0.0,0,5,0.0,2.0,1
13711,361,870,131,210,34,4,13,79,41,20.0,88,231,2.0,4,14,3.0,21.0,1
13712,501,1626,212,439,80,19,22,151,20,9.0,223,127,0.0,7,32,0.0,44.0,1
13713,417,1117,116,264,36,5,29,125,3,3.0,186,142,0.0,11,9,1.0,25.0,0
13714,82,116,8,21,2,0,1,6,0,0.0,18,18,1.0,1,2,0.0,3.0,0
13715,10,11,0,3,0,0,0,0,0,0.0,0,2,0.0,0,0,0.0,1.0,1
13716,196,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0.0,0
13717,1123,4390,688,1414,221,70,51,449,76,66.0,329,133,0.0,16,105,0.0,0.0,0
13718,84,278,25,70,6,2,0,21,2,6.0,26,24,0.0,2,5,0.0,6.0,0
13719,396,796,81,183,35,3,17,102,1,0.5,80,162,0.0,3,5,0.0,22.0,1
13720,4,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0.0,0
13721,1,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0.0,0
13722,1,1,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0.0,1
13723,25,27,4,7,1,0,0,5,0,0.0,0,11,0.0,0,0,0.0,0.0,1
13724,66,120,11,27,3,2,0,5,0,3.0,7,39,0.0,1,6,1.0,2.0,0
13725,863,2785,286,768,119,29,35,366,18,9.0,104,243,0.0,21,29,0.0,84.0,1
13726,25,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0.0,1
13727,64,17,0,1,0,0,0,0,0,0.0,1,8,0.0,0,0,0.0,1.0,1
13728,270,17,0,1,0,0,0,1,0,0.0,0,7,0.0,0,1,1.0,1.0,1
13729,957,3415,372,880,183,58,57,453,29,21.0,207,229,0.0,23,120,0.0,0.0,0
