retroID,POS,GS,InnOuts,PO,A,E,DP,PB,WP,SB,CS,ZR
cannc101,C,42,1129,218,34,7,3,11,25,16,20,6
cannc101,C,47,1210,225,28,3,6,4,10,11,16,2
cannc101,C,128,3308,644,69,9,8,14,45,58,41,3
carav001,C,31,872,267,15,1,2,3,0,26,10,0
carav001,C,7,227,76,10,2,1,0,0,6,2,0
cardj001,C,11,300,76,5,2,2,0,0,5,4,0
cardj001,C,12,354,66,7,2,0,2,0,8,2,0
cardj001,C,30,811,132,15,3,1,8,0,11,10,0
carif101,C,0,0,1,0,0,0,0,0,0,0,0
carll001,C,4,102,24,1,0,0,1,0,6,0,0
carll001,C,27,779,206,14,3,2,3,0,25,7,0
carll001,C,3,93,32,1,0,0,1,0,3,1,0
carll001,C,4,111,34,4,0,1,0,0,4,2,0
carrc104,C,85,2293,519,30,3,5,8,19,33,10,3
carrc104,C,0,12,3,0,0,0,0,0,0,0,0
carrc104,C,81,1972,429,36,6,7,7,7,27,12,1
carrc104,C,63,1663,395,25,2,6,2,14,21,9,2
carrc104,C,7,126,22,2,0,0,0,0,0,2,0
carrc104,C,2,73,24,0,0,0,2,1,2,2,0
carrc104,C,18,459,122,9,0,1,6,8,6,3,0
carrc104,C,31,672,134,13,2,2,3,8,3,3,1
cartg001,C,134,3600,772,65,6,6,7,0,107,50,0
cartg001,C,56,1563,280,37,5,6,6,0,22,21,0
cartg001,C,116,2995,797,54,9,5,9,0,136,31,0
cartg001,C,143,3814,811,101,9,14,9,0,113,55,0
cartg001,C,139,3753,956,67,8,11,5,0,99,51,0
cartg001,C,151,4061,954,104,10,6,6,0,103,70,0
cartg001,C,99,2583,509,58,4,11,4,0,50,44,0
cartg001,C,5,144,26,4,0,1,0,0,1,1,0
cartg001,C,58,1604,323,31,3,2,4,0,66,21,0
cartg001,C,79,1995,481,52,6,3,1,0,98,38,0
cartg001,C,136,3643,751,88,9,12,3,0,75,66,0
cartg001,C,132,3426,874,70,9,13,5,0,122,46,0
cartg001,C,55,1481,311,36,2,7,3,0,27,27,0
cartg001,C,55,1492,355,45,5,2,4,0,59,28,0
cartg001,C,42,1108,266,31,6,6,3,0,46,20,0
cartg001,C,121,3236,869,62,8,13,5,0,114,45,0
cartg001,C,141,3784,847,107,5,14,6,0,86,75,0
cartg001,C,146,3913,822,108,7,8,3,0,94,63,0
cartg001,C,147,3912,781,83,10,9,1,0,80,58,0
cartr101,C,14,387,88,8,3,1,2,5,6,5,0
casac001,C,32,891,264,18,3,2,2,0,20,5,0
casac001,C,62,1681,538,37,4,4,4,0,25,14,0
casac001,C,2,84,42,5,0,0,0,0,2,1,0
casac001,C,22,622,212,11,1,0,3,0,13,4,0
casac001,C,32,826,241,15,1,4,0,0,19,7,0
casap101,C,64,1723,330,48,9,3,9,0,62,30,0
casap101,C,32,900,139,16,4,3,4,0,10,8,0
casap101,C,106,2857,583,59,5,5,11,35,53,27,7
casap101,C,29,742,123,15,2,4,3,0,18,12,0
casap101,C,81,2151,416,40,7,4,6,0,32,17,0
casap101,C,132,3663,827,70,15,19,14,36,38,37,9
casap101,C,113,3098,674,53,14,12,6,30,37,32,3
casap101,C,82,2322,461,48,6,12,2,0,23,24,0
casap101,C,86,2283,472,46,6,3,10,32,38,23,2
casap101,C,4,93,15,0,1,0,0,2,3,0,0
casar001,C,20,516,123,12,3,0,3,0,28,8,0
casar001,C,55,1581,357,29,4,6,3,0,39,11,0
casar001,C,0,42,9,0,0,0,0,0,0,0,0
casar001,C,48,1262,305,25,3,6,2,0,38,12,0
casar001,C,19,506,138,9,3,3,4,0,9,5,0
casar001,C,13,354,89,7,0,0,1,0,3,2,0
casar001,C,83,2176,543,38,9,6,8,0,72,28,0
casar001,C,13,315,81,6,3,0,0,0,11,7,0
casar001,C,25,655,166,13,1,0,2,0,21,9,0
casar001,C,0,6,3,0,0,0,0,0,0,0,0
cashk001,C,50,1381,316,36,2,5,5,0,19,15,0
cashk001,C,18,470,131,9,0,2,1,0,15,4,0
cashk001,C,31,834,179,13,1,0,1,0,14,6,0
cashk001,C,19,543,148,14,1,0,6,0,23,3,0
cashk001,C,7,201,57,10,0,1,0,0,9,2,0
cashk001,C,42,1116,280,26,4,5,14,0,38,16,0
cashk001,C,10,267,56,8,0,1,4,0,3,3,0
cashk001,C,8,246,56,8,1,2,0,0,9,2,0
cashk001,C,4,114,26,4,1,1,2,0,3,1,0
casta001,C,74,1981,514,38,5,10,5,0,35,36,0
casta001,C,44,1214,324,25,4,0,2,0,33,14,0
casta001,C,4,101,23,0,0,0,0,0,4,0,0
casta001,C,32,831,235,10,2,3,0,0,6,6,0
casta001,C,12,309,93,9,1,0,2,0,8,5,0
casta001,C,3,114,37,2,1,0,0,0,1,0,0
casta001,C,57,1505,372,31,3,2,5,0,25,17,0
casta001,C,9,259,66,9,2,0,2,0,4,5,0
casta001,C,18,534,142,8,2,0,2,0,10,3,0
casta001,C,28,727,199,11,1,0,1,0,14,8,0
casta001,C,11,275,92,7,0,1,1,0,9,4,0
casta001,C,28,737,193,15,2,3,1,0,13,15,0
casta001,C,0,9,2,0,0,0,0,0,0,0,0
castj102,C,0,0,6,1,1,0,1,0,0,0,0
castm001,C,5,156,38,1,0,0,1,0,8,1,0
castm001,C,28,762,149,11,5,2,5,0,16,10,0
castm001,C,0,3,1,0,0,0,0,0,1,0,0
castm001,C,19,530,117,12,3,1,1,0,12,10,0
castm001,C,0,3,1,0,0,0,0,0,0,0,0
castt101,C,3,78,16,3,1,0,1,0,1,2,0
castv101,C,0,0,85,16,1,4,2,0,0,0,0
castv101,C,0,0,90,9,3,3,3,0,0,0,0
castv101,C,0,0,32,7,2,1,3,0,0,0,0
castw002,C,107,2868,730,85,10,3,8,0,67,28,0
castw002,C,5,132,33,3,0,0,0,0,3,2,0
castw002,C,103,2775,799,72,7,7,10,0,40,24,0
castw002,C,86,2260,647,42,4,9,5,0,25,24,0
castw002,C,103,2749,784,93,6,6,7,0,57,28,0
castw002,C,46,1241,345,24,7,2,4,0,33,11,0
castw002,C,42,1063,306,22,1,4,5,0,23,10,0
castw002,C,4,95,16,2,2,0,0,0,1,2,0
castw002,C,8,192,56,0,2,1,1,0,1,0,0
castw002,C,4,139,39,1,0,1,1,0,3,0,0
castw002,C,71,1879,511,34,5,2,5,0,29,11,0
castj006,C,57,1528,449,34,2,6,7,0,31,18,0
castj006,C,19,523,187,17,0,5,1,0,9,6,0
castj006,C,104,2726,707,34,3,5,5,0,42,15,0
castj006,C,102,2726,865,53,4,8,12,0,45,14,0
castj006,C,95,2482,630,44,5,6,10,0,58,19,0
castj006,C,110,2913,767,55,4,4,11,0,81,23,0
castj006,C,73,1940,525,40,6,6,8,0,57,13,0
castj006,C,102,2650,777,62,1,5,7,0,42,24,0
castr002,C,32,922,267,16,1,3,1,0,17,9,0
castr002,C,27,729,192,12,2,2,0,0,9,5,0
castr002,C,17,610,148,12,0,0,0,0,16,7,0
castr002,C,31,837,214,14,1,0,1,0,23,9,0
castr002,C,57,1729,402,22,3,3,2,0,24,11,0
castr002,C,22,539,105,17,1,1,3,0,11,9,0
castr002,C,1,46,10,1,0,0,0,0,1,0,0
castr002,C,43,1110,274,24,6,4,3,0,26,15,0
castr002,C,21,543,159,9,2,3,0,0,8,7,0
castr002,C,25,662,163,7,3,2,0,0,23,10,0
castr002,C,40,1063,286,19,4,2,1,0,18,5,0
castr002,C,20,523,117,4,1,0,3,0,16,4,0
castr002,C,2,197,51,3,1,0,1,0,2,0,0
castr002,C,35,992,303,12,4,1,1,0,27,3,0
centj001,C,47,1316,321,34,6,3,5,0,18,3,0
centj001,C,3,78,28,2,0,0,0,0,4,1,0
centj001,C,5,138,44,3,1,0,1,0,3,0,0
centj001,C,15,422,151,8,2,1,6,0,11,1,0
centj001,C,9,249,67,0,0,0,1,0,0,0,0
centj001,C,8,210,63,4,2,0,1,0,5,1,0
ceror001,C,85,2249,578,41,10,5,4,0,84,32,0
ceror001,C,64,1704,353,26,3,1,3,0,34,19,0
ceror001,C,86,2334,538,38,1,6,13,0,55,33,0
ceror001,C,76,2097,384,48,6,4,6,0,69,29,0
ceror001,C,36,929,230,9,1,1,1,0,17,12,0
ceror001,C,86,2309,509,25,6,5,11,0,54,21,0
ceror001,C,69,1834,471,28,0,4,7,0,52,15,0
ceror001,C,133,3506,560,68,13,10,6,0,69,47,0
ceror001,C,72,1878,412,18,4,2,1,0,47,14,0
ceror001,C,66,1742,391,44,4,2,7,0,39,37,0
ceror001,C,2,103,25,1,1,1,2,0,4,1,0
ceror001,C,12,431,106,7,0,0,1,0,15,4,0
ceror001,C,29,740,146,15,1,1,0,0,10,10,0
ceror001,C,146,3765,800,73,9,9,14,0,53,57,0
ceror001,C,3,96,18,1,0,0,3,0,2,1,0
ceror001,C,63,1719,424,36,6,0,6,0,39,32,0
ceror001,C,29,770,177,14,1,1,6,0,13,16,0
ceror001,C,78,2136,426,44,4,7,8,0,49,33,0
cervf001,C,0,15,8,0,0,0,0,0,0,0,0
cervf001,C,1,41,11,0,0,0,0,0,1,0,0
cervf001,C,94,2424,693,71,7,7,8,0,67,16,0
cervf001,C,35,949,278,18,6,1,3,0,24,4,0
cervf001,C,75,1936,500,47,5,6,7,0,44,11,0
cervf001,C,39,1044,335,20,1,0,2,0,18,6,0
cervf001,C,16,414,121,6,4,1,0,0,2,2,0
cervf001,C,25,724,207,14,1,1,0,0,13,10,0
cervf001,C,93,2381,750,62,3,8,8,0,36,23,0
cervf001,C,80,2172,579,45,13,2,2,0,55,9,0
