retroID,yearID,W,L,G,GS,CG,SHO,SV,IPouts,H,ER,HR,BB,SO,BAOpp,ERA,IBB,WP,HBP,BK,BFP,GF,R,SH,SF,GIDP
hortr001,1986,4,3,42,9,1,0,3,301,77,25,7,26,49,0.218,2.24,7,1,1,0,387,12,25,3,3,12
hougc001,1986,17,10,33,33,7,2,0,691,188,97,32,89,146,0.221,3.79,2,16,9,0,958,0,115,9,1,17
howej001,1986,3,6,38,0,0,0,16,160,53,20,3,23,42,0.262,3.38,4,4,1,0,230,33,23,3,1,6
howek001,1986,6,12,62,0,0,0,12,293,86,42,7,63,104,0.239,3.87,9,4,3,0,437,36,48,8,3,5
hoytl001,1986,8,11,35,25,1,0,0,477,170,91,27,68,85,0.276,5.15,8,2,3,2,699,2,100,10,3,8
hudsc001,1986,7,10,33,23,0,0,0,432,165,79,20,58,82,0.291,4.94,1,2,0,2,638,2,87,10,3,12
huism001,1986,0,1,10,0,0,0,1,52,18,8,1,6,13,0.269,4.15,0,1,0,0,74,5,8,0,1,2
huism001,1986,3,3,36,1,0,0,4,240,80,33,18,19,59,0.256,3.71,0,4,1,0,334,14,39,0,2,10
humet001,1986,4,1,48,1,0,0,4,283,89,29,5,34,51,0.252,2.77,5,6,3,0,402,9,37,5,7,8
hursb001,1986,13,8,25,25,11,4,0,523,169,58,18,50,167,0.256,2.99,2,6,3,0,721,0,63,5,3,14
iorgd001,1986,0,0,2,0,0,0,0,9,5,4,2,1,2,0.357,12,0,0,0,0,15,2,4,0,0,0
jackd001,1986,11,12,32,27,4,1,1,557,177,66,13,79,115,0.256,3.2,1,7,4,0,789,3,83,10,4,24
jackm001,1986,0,0,9,0,0,0,0,40,12,5,2,4,3,0.25,3.38,1,0,2,0,54,4,5,0,0,2
jackr003,1986,0,1,28,0,0,0,1,175,57,25,7,16,32,0.256,3.86,0,3,3,2,249,8,29,2,5,2
jameb001,1986,5,4,49,0,0,0,14,175,61,34,8,23,32,0.268,5.25,3,5,4,1,263,40,36,4,4,3
johnj001,1986,2,1,19,0,0,0,1,132,43,13,2,10,42,0.251,2.66,1,5,0,0,184,5,15,3,0,2
johnj003,1986,6,7,17,15,2,0,0,261,101,48,8,35,49,0.289,4.97,4,1,2,1,390,1,58,3,1,6
johnj003,1986,7,2,16,15,0,0,0,264,94,38,3,22,39,0.281,3.89,1,2,3,0,368,0,39,4,4,10
johnt001,1986,5,3,13,10,1,0,0,212,73,23,8,15,28,0.275,2.93,1,2,2,0,290,2,27,5,3,10
joneb002,1986,3,4,26,0,0,0,3,112,29,12,3,21,29,0.215,2.89,2,2,0,0,159,10,16,2,1,4
joned001,1986,1,0,11,0,0,0,1,54,18,5,0,6,12,0.257,2.5,1,0,1,0,79,5,5,1,1,1
jonej002,1986,2,0,3,3,1,1,0,54,10,5,1,3,15,0.164,2.5,0,0,0,0,65,0,6,1,0,0
joneo001,1986,2,2,21,0,0,0,0,148,58,21,4,23,32,0.305,3.83,6,2,0,0,219,12,22,2,4,6
kellb001,1986,1,2,6,4,0,0,0,60,21,10,4,10,18,0.269,4.5,1,0,0,0,88,1,11,0,0,3
keoum001,1986,2,2,19,2,0,0,0,87,36,16,4,12,19,0.316,4.97,2,4,1,2,129,3,17,2,0,3
keoum001,1986,3,2,10,5,0,0,0,105,22,12,5,18,25,0.18,3.09,2,2,1,0,143,2,14,1,1,3
kepsk001,1986,0,1,2,1,0,0,0,24,8,4,2,4,6,0.258,4.5,0,0,0,1,35,1,4,0,0,1
kerfc001,1986,11,2,61,0,0,0,7,281,71,27,5,42,77,0.213,2.59,3,7,2,2,390,29,32,6,7,8
kernj001,1986,1,1,16,0,0,0,0,82,34,24,1,23,11,0.298,7.9,0,3,3,0,142,4,28,2,0,3
key-j001,1986,14,11,36,35,4,2,0,696,222,92,24,74,141,0.256,3.57,1,3,3,0,959,0,98,10,6,21
kinge001,1986,11,4,33,16,3,1,3,415,108,54,11,63,79,0.216,3.51,3,4,8,3,579,9,54,6,1,10
kinnm001,1986,0,0,9,0,0,0,0,21,8,5,1,5,1,0.308,6.43,0,1,0,0,31,4,6,0,0,2
kippb001,1986,6,8,20,19,0,0,0,342,123,51,17,34,81,0.272,4.03,3,3,2,3,496,1,60,3,3,3
knepb001,1986,17,12,40,38,8,5,0,774,232,90,19,62,143,0.242,3.14,13,5,4,0,1053,1,100,22,5,24
knudm001,1986,1,5,9,7,0,0,0,128,48,20,5,15,20,0.279,4.22,5,1,1,0,191,1,23,3,0,0
knudm001,1986,0,1,4,1,0,0,0,53,22,15,7,5,9,0.286,7.64,1,1,0,0,82,1,15,0,0,0
krawr001,1986,0,1,12,0,0,0,0,37,17,10,3,10,7,0.321,7.3,0,0,0,0,65,2,13,1,1,0
krueb001,1986,1,2,11,3,0,0,1,103,40,23,4,13,10,0.301,6.03,0,3,0,1,149,4,25,1,2,2
krukm001,1986,20,9,34,34,10,2,0,735,204,83,24,55,178,0.223,3.05,4,4,4,0,987,0,90,10,5,13
lacom001,1986,10,13,37,31,4,1,0,613,179,81,14,70,86,0.24,3.57,8,5,6,5,842,1,99,16,3,17
laddp001,1986,8,6,52,0,0,0,6,212,69,30,10,18,53,0.258,3.82,3,2,3,0,294,33,33,0,6,7
lahtj001,1986,0,0,4,0,0,0,0,7,3,0,0,1,3,0.333,0,0,0,0,0,10,1,0,0,0,0
lampd001,1986,2,6,40,2,0,0,2,219,93,41,5,23,30,0.309,5.05,6,2,0,0,329,11,50,4,1,11
landb001,1986,0,0,10,0,0,0,0,40,23,10,0,4,14,0.39,6.75,0,0,0,0,65,4,11,1,1,2
langr001,1986,1,10,16,11,0,0,0,165,69,45,13,18,30,0.3,7.36,0,2,1,0,251,1,49,0,2,3
langm001,1986,12,14,37,36,9,0,0,718,234,129,30,123,245,0.255,4.85,1,10,4,3,1057,1,142,5,8,22
lapod001,1986,3,6,16,8,0,0,0,203,85,43,11,32,36,0.307,5.72,3,2,0,1,314,2,49,4,1,5
lapod001,1986,1,4,24,4,0,0,0,184,67,29,8,24,41,0.276,4.26,4,1,1,4,274,4,37,5,1,5
laskb001,1986,1,1,20,0,0,0,1,82,28,13,5,13,8,0.275,4.28,1,0,0,0,117,7,14,1,1,5
lathb001,1986,0,1,7,2,0,0,0,48,24,13,1,6,8,0.358,7.31,0,0,1,0,77,2,14,1,2,3
law-v001,1986,0,0,3,0,0,0,0,12,3,1,0,2,0,0.214,2.25,0,1,0,0,16,3,2,0,0,1
lazoj001,1986,0,0,3,0,0,0,0,20,8,3,0,4,3,0.296,4.05,1,0,0,0,31,2,3,0,0,2
leact001,1986,0,0,6,0,0,0,0,20,6,2,0,3,4,0.222,2.7,0,0,0,0,30,1,3,0,0,0
leart001,1986,12,12,33,30,3,2,0,565,216,88,20,53,110,0.289,4.21,4,7,7,0,817,2,97,4,6,17
leffc001,1986,9,8,83,0,0,0,4,323,98,37,7,44,72,0.253,3.09,11,1,1,1,446,36,41,9,5,10
leibc001,1986,14,11,35,34,8,1,0,694,238,105,18,63,108,0.268,4.09,0,2,4,1,975,0,112,14,5,23
leipd001,1986,2,2,33,0,0,0,1,95,28,17,3,18,15,0.252,4.83,4,2,2,0,136,9,17,2,3,2
leond001,1986,8,13,33,30,5,2,0,578,207,95,22,51,114,0.275,4.44,6,6,4,1,821,0,106,4,9,12
lercr001,1986,1,1,4,0,0,0,0,24,10,7,0,7,5,0.286,7.88,1,1,0,0,42,1,8,0,0,0
lollt001,1986,2,0,32,1,0,0,0,129,51,33,7,34,28,0.304,6.91,3,5,3,1,211,4,35,2,4,2
lopea001,1986,3,3,45,0,0,0,7,234,64,30,6,25,44,0.221,3.46,1,0,0,0,321,22,32,3,4,3
loynm001,1986,2,2,9,8,0,0,1,126,49,25,4,19,33,0.29,5.36,1,2,2,0,193,1,30,1,2,3
lucag001,1986,4,1,27,0,0,0,2,137,45,16,1,6,31,0.253,3.15,0,5,0,0,185,11,19,0,1,3
lugor001,1986,1,1,6,3,0,0,0,64,21,9,4,6,9,0.266,3.8,0,0,0,0,86,0,9,1,0,5
lynce001,1986,0,0,1,0,0,0,0,5,2,0,0,0,1,0.286,0,0,0,0,0,7,0,0,0,0,0
lynce001,1986,7,5,23,13,1,1,0,299,105,42,10,23,57,0.279,3.79,6,0,1,0,409,3,48,5,3,9
maddm001,1986,1,2,13,6,0,0,0,119,47,18,3,22,30,0.297,4.08,3,5,0,0,185,1,20,4,1,3
maddg002,1986,2,4,6,5,1,0,0,93,44,19,3,11,20,0.336,5.52,2,2,1,0,144,1,20,1,0,3
maddm002,1986,3,7,16,16,0,0,0,234,88,47,6,34,44,0.286,5.42,4,4,3,2,351,0,56,3,3,5
mahlm001,1986,0,2,29,5,0,0,3,189,71,29,3,29,28,0.295,4.14,2,5,3,0,278,8,31,1,4,9
mahlm001,1986,0,0,2,0,0,0,0,3,1,0,0,0,0,0.2,0,0,0,1,0,6,0,0,0,0,0
mahlr001,1986,14,18,39,39,7,1,0,713,283,129,25,95,137,0.301,4.88,10,5,3,1,1056,0,139,10,8,28
martd001,1986,0,0,4,0,0,0,0,20,11,5,0,2,2,0.367,6.75,0,1,0,0,33,1,5,0,1,0
martd001,1986,3,6,19,15,1,1,0,294,103,50,11,28,63,0.274,4.59,4,2,3,2,416,1,52,8,1,3
martt001,1986,0,2,14,0,0,0,1,48,18,10,1,12,11,0.295,5.63,1,1,0,0,74,5,10,0,1,2
masom001,1986,7,3,27,22,2,1,0,405,135,65,11,56,85,0.257,4.33,3,5,0,1,587,2,71,3,3,9
masor001,1986,3,4,11,11,1,0,0,180,56,32,5,30,43,0.25,4.8,3,1,3,0,262,0,35,2,3,4
mathg001,1986,11,8,23,22,1,0,0,436,139,59,15,44,67,0.259,3.65,3,5,2,6,591,1,61,7,1,15
mccak001,1986,17,10,34,33,10,2,0,739,207,92,19,92,202,0.229,3.36,1,10,5,2,1013,1,98,6,5,18
mcclb001,1986,2,1,13,0,0,0,0,49,18,7,2,10,11,0.286,3.86,1,0,0,0,75,7,7,1,1,2
mcclb001,1986,2,5,52,0,0,0,6,188,53,21,2,23,42,0.233,3.02,2,1,1,1,257,15,22,3,2,7
mccul001,1986,10,10,70,7,0,0,5,408,103,42,12,58,92,0.216,2.78,9,5,4,3,550,29,46,8,3,8
mcdor001,1986,14,9,75,0,0,0,22,384,107,43,4,42,65,0.228,3.02,5,3,3,3,524,52,48,7,3,15
mcgaa001,1986,10,5,48,14,1,1,2,428,114,42,9,55,104,0.223,2.65,8,5,2,4,583,8,49,10,5,11
mcgrs001,1986,11,15,34,33,4,2,0,609,216,102,35,57,95,0.27,4.52,0,5,3,0,868,1,110,3,6,14
mckej001,1986,3,1,30,0,0,0,1,99,18,9,2,17,18,0.165,2.45,2,0,0,0,129,5,10,1,2,2
mcmuc001,1986,1,6,37,5,0,0,0,239,82,42,7,43,50,0.265,4.74,5,2,2,0,356,5,46,0,2,9
mcwil001,1986,3,11,49,15,0,0,0,367,129,70,16,49,80,0.269,5.15,5,5,7,0,545,11,75,8,0,8
merir001,1986,1,0,5,0,0,0,0,9,2,1,0,1,2,0.286,3,1,0,0,0,10,0,1,1,1,1
mintg001,1986,4,4,48,0,0,0,5,206,63,30,4,34,34,0.251,3.93,15,3,1,0,296,28,35,7,3,8
mirap001,1986,0,0,8,0,0,0,0,19,13,6,1,3,6,0.419,8.53,0,1,0,0,34,2,7,0,0,0
mitcj001,1986,0,1,4,1,0,0,0,30,10,4,1,4,2,0.278,3.6,0,2,0,0,40,1,4,0,0,2
mohod001,1986,2,4,58,0,0,0,7,237,86,22,5,15,29,0.279,2.51,6,1,1,0,325,20,25,1,0,9
montr001,1986,0,0,1,0,0,0,0,3,1,1,0,2,0,0.25,9,0,0,0,0,6,0,1,0,0,0
montj001,1986,0,0,4,0,0,0,0,37,9,3,2,5,3,0.2,2.19,0,0,0,0,50,1,3,0,0,0
moonb001,1986,4,5,45,6,0,0,2,299,103,50,4,67,75,0.27,4.52,4,2,3,0,456,18,53,3,2,13
moord001,1986,4,5,49,0,0,0,21,218,60,24,10,22,53,0.228,2.97,4,4,0,1,295,42,28,7,3,6
moorm001,1986,11,13,38,37,11,1,1,798,279,127,28,94,146,0.273,4.3,6,4,12,1,1145,1,141,10,6,28
morgm001,1986,11,17,37,33,9,1,1,649,243,109,24,86,116,0.286,4.53,3,8,4,1,951,2,122,7,3,28
morrj001,1986,21,8,35,35,15,6,0,801,229,97,40,82,223,0.229,3.27,7,12,0,0,1092,0,105,7,3,20
moyej001,1986,7,4,16,16,1,1,0,262,107,49,10,42,45,0.311,5.05,1,3,3,3,395,0,52,3,3,13
mulht001,1986,1,7,15,10,0,0,0,164,51,30,3,35,27,0.251,4.94,2,6,1,0,245,1,33,5,1,7
murpr001,1986,6,0,34,0,0,0,1,151,26,4,0,21,36,0.155,0.72,2,5,0,0,195,12,4,3,3,3
mussj001,1986,0,0,6,0,0,0,0,16,8,6,1,5,4,0.333,10.13,1,0,0,0,29,0,7,0,0,1
myerr001,1986,0,0,10,0,0,0,0,32,11,5,1,9,13,0.256,4.22,1,0,1,0,53,5,5,0,0,1
nelsg001,1986,6,6,54,1,0,0,6,344,118,49,7,41,70,0.271,3.85,5,3,3,0,488,26,52,7,1,9
niedt001,1986,6,6,60,0,0,0,11,240,86,33,11,29,55,0.28,3.71,15,2,1,0,345,27,35,5,3,3
niekj001,1986,9,10,25,25,0,0,0,377,139,68,15,63,59,0.275,4.87,3,10,1,1,571,0,84,1,0,9
niekp001,1986,11,11,34,32,5,0,0,631,241,101,24,95,81,0.287,4.32,1,9,6,2,951,1,126,7,2,22
niels001,1986,4,4,10,9,2,2,0,168,66,25,12,12,20,0.299,4.02,0,0,2,0,235,1,29,0,0,9
niemr001,1986,2,3,31,1,0,0,0,107,44,15,2,12,18,0.308,3.79,2,2,0,0,158,11,17,2,1,3
nievj001,1986,11,12,35,33,4,3,0,554,224,101,17,77,116,0.299,4.92,0,3,1,1,834,0,124,3,5,20
nippa001,1986,10,12,26,26,3,0,0,477,186,95,24,47,79,0.29,5.38,2,1,4,1,702,0,108,4,5,11
noled001,1986,3,2,32,0,0,0,0,164,56,31,9,30,32,0.269,5.1,4,1,5,1,251,9,33,3,5,5
nunee001,1986,1,2,14,1,0,0,0,65,25,14,5,5,17,0.284,5.82,1,0,0,0,93,6,15,0,0,0
oelkb001,1986,3,3,35,4,0,0,1,207,70,36,13,40,33,0.262,4.7,2,4,6,0,318,8,38,3,2,8
ojedb001,1986,18,5,32,30,7,2,0,652,185,62,15,52,148,0.23,2.57,3,2,2,1,871,1,72,10,3,19
olwie001,1986,0,0,37,0,0,0,1,143,35,18,5,17,37,0.207,3.4,7,5,1,2,189,12,20,1,1,6
onear001,1986,3,7,37,11,1,0,2,368,121,59,13,44,68,0.26,4.33,9,8,3,0,522,9,69,3,6,13
ontis001,1986,2,2,46,0,0,0,10,218,72,38,10,25,54,0.265,4.71,3,4,1,0,305,27,40,1,6,8
orosj001,1986,8,6,58,0,0,0,21,243,64,21,6,35,62,0.217,2.33,3,2,3,0,338,40,23,2,3,7
owchb001,1986,1,0,3,3,0,0,0,45,17,6,1,3,6,0.288,3.6,0,1,0,0,62,0,6,0,0,1
ownbr001,1986,1,3,17,3,0,0,0,128,47,18,4,19,25,0.294,3.8,0,2,2,0,185,4,20,2,2,3
pacej001,1986,0,0,5,0,0,0,1,33,10,5,0,13,5,0.294,4.09,1,0,0,1,51,1,5,2,2,1
palmd001,1986,11,10,35,35,2,0,0,629,181,85,17,102,170,0.234,3.65,8,9,5,0,889,0,98,4,5,15
parrj001,1986,0,1,12,0,0,0,0,61,19,11,3,13,21,0.247,4.87,0,2,0,0,91,6,11,0,1,1
pastf001,1986,3,1,33,1,0,0,2,148,54,22,4,24,18,0.283,4.01,6,1,0,0,223,15,28,4,4,6
pattb001,1986,2,3,11,5,0,0,0,109,49,20,0,5,20,0.322,4.95,2,0,0,1,159,2,20,1,1,2
penaa001,1986,1,2,24,10,0,0,1,210,74,38,6,30,46,0.27,4.89,5,1,1,1,309,6,40,3,1,3
penah001,1986,0,3,10,1,0,0,1,25,7,8,3,3,6,0.206,8.64,1,0,1,0,38,3,10,0,0,0
perrp001,1986,2,3,46,0,0,0,2,206,59,29,5,34,29,0.239,3.8,9,5,0,0,288,20,31,0,7,8
petrd001,1986,5,10,20,20,2,0,0,348,122,60,15,53,56,0.268,4.66,3,5,5,0,520,0,78,3,3,12
plesd001,1986,10,7,51,0,0,0,14,273,81,30,5,29,75,0.24,2.97,1,4,0,0,377,33,34,6,5,4
plune001,1986,4,7,26,15,0,0,0,361,91,71,14,102,98,0.214,5.31,2,9,5,6,537,2,75,2,3,13
portm001,1986,6,10,27,15,3,0,1,338,112,54,10,50,67,0.265,4.31,1,5,1,0,481,7,56,5,3,16
powed001,1986,2,7,27,6,0,0,0,196,65,31,5,25,31,0.272,4.27,7,7,1,2,272,5,32,5,2,9
powet001,1986,10,6,56,10,0,0,1,387,115,53,13,52,95,0.245,3.7,10,5,1,1,537,30,59,9,6,13
pricj001,1986,1,2,25,2,0,0,0,125,49,25,5,22,30,0.293,5.4,2,1,0,0,194,2,30,0,5,3
pulec001,1986,1,2,5,3,1,0,0,73,13,8,4,12,18,0.16,2.96,1,0,1,0,97,2,10,2,1,1
pulia001,1986,1,1,10,3,0,0,1,92,38,16,8,9,13,0.306,4.7,0,1,0,0,135,3,17,1,1,4
quisd001,1986,3,7,62,0,0,0,12,244,92,25,2,24,36,0.291,2.77,12,0,3,0,352,54,30,4,5,10
rasmd001,1986,18,6,31,31,3,1,0,606,160,87,28,74,131,0.217,3.88,0,5,2,0,819,0,91,1,5,15
rawls001,1986,11,7,23,23,7,1,0,473,166,62,13,50,73,0.27,3.54,4,1,1,1,673,0,67,5,2,13
rearj001,1986,7,9,62,0,0,0,35,267,83,39,12,26,67,0.251,3.94,2,0,1,0,368,48,42,9,1,8
reedj002,1986,4,0,11,4,0,0,0,104,38,12,3,13,16,0.273,3.12,0,1,0,0,152,4,13,0,0,3
reusr001,1986,9,16,35,34,4,2,0,647,232,95,20,57,125,0.275,3.96,2,6,8,1,930,0,106,9,10,15
reusj001,1986,2,6,19,13,0,0,1,222,96,48,13,17,29,0.313,5.84,4,2,2,0,331,3,57,5,0,5
reync001,1986,0,0,1,0,0,0,0,3,3,3,0,2,1,0.5,27,0,1,0,0,8,1,3,0,0,0
rhodr001,1986,15,12,34,34,12,1,0,761,211,80,17,76,159,0.228,2.84,8,6,2,4,1015,0,82,6,5,16
righd001,1986,8,8,74,0,0,0,46,320,88,29,4,35,83,0.226,2.45,7,1,2,0,435,68,31,5,4,13
rijoj001,1986,9,11,39,26,4,0,1,581,172,100,24,108,176,0.237,4.65,7,6,4,4,856,9,116,10,9,4
rileg001,1986,0,0,10,0,0,0,0,26,7,4,0,8,5,0.212,4.15,3,0,1,0,43,4,4,0,1,0
rittr001,1986,0,0,5,0,0,0,0,30,14,7,1,4,6,0.341,6.3,0,0,1,0,48,2,10,0,2,1
robeb001,1986,0,4,21,0,0,0,1,86,33,20,2,10,20,0.295,6.28,3,1,1,2,128,10,20,3,2,1
robid001,1986,3,4,50,0,0,0,14,208,61,26,5,27,53,0.237,3.38,3,4,2,1,295,41,27,5,4,3
robij001,1986,6,3,64,1,0,0,8,313,92,39,8,32,90,0.234,3.36,7,11,1,0,431,22,46,1,3,8
robir001,1986,10,3,70,0,0,0,14,350,110,42,10,43,117,0.253,3.24,8,3,2,0,487,32,44,4,3,7
rodrr001,1986,1,2,3,3,0,0,0,49,17,12,4,7,2,0.262,6.61,0,2,0,1,72,0,12,0,0,1
romaj001,1986,1,2,6,5,0,0,0,66,23,16,3,17,9,0.28,6.55,0,0,1,0,105,0,20,1,4,2
romar001,1986,5,8,18,18,1,1,0,319,124,65,13,44,38,0.297,5.5,0,4,0,0,470,0,68,3,5,9
rozed001,1986,0,0,6,0,0,0,0,32,19,7,1,3,3,0.404,5.91,0,0,0,0,52,0,9,0,2,1
ruckd001,1986,0,2,19,0,0,0,0,75,34,16,4,14,14,0.34,5.76,3,2,0,0,119,5,19,2,3,4
ruffb001,1986,9,4,21,21,6,0,0,439,138,40,6,44,70,0.251,2.46,6,0,1,1,600,0,53,2,4,17
ruhlv001,1986,1,3,16,3,0,0,1,143,46,22,5,7,23,0.247,4.15,0,1,1,0,197,5,25,1,2,4
russj001,1986,5,2,37,0,0,0,2,246,74,31,11,31,54,0.244,3.4,2,5,1,0,338,9,40,1,2,10
ruthd001,1986,0,0,6,0,0,0,0,32,12,6,4,6,3,0.293,5.06,0,0,0,0,47,3,9,0,0,3
ryann001,1986,12,8,30,30,1,0,0,534,119,66,14,82,194,0.188,3.34,5,15,4,0,729,0,72,5,4,9
sabeb001,1986,7,12,30,25,4,2,0,468,165,72,15,29,112,0.268,4.15,1,1,2,1,652,4,77,3,3,9
sambj001,1986,2,0,53,0,0,0,12,134,54,24,4,16,30,0.298,4.84,3,4,2,0,200,27,26,1,0,6
sands001,1986,9,11,37,28,1,1,1,509,165,79,21,37,124,0.255,4.19,2,3,2,1,697,2,85,6,5,10
sauvr001,1986,0,0,3,3,0,0,0,36,17,8,3,6,6,0.354,6,0,0,2,2,57,0,8,1,0,1
schad001,1986,3,2,30,1,0,0,1,177,53,21,6,19,33,0.24,3.2,2,1,0,0,244,9,29,2,2,5
schad001,1986,3,3,25,0,0,0,1,88,28,11,3,16,14,0.252,3.38,7,0,0,0,131,10,14,3,1,3
scheb001,1986,0,1,13,0,0,0,0,63,19,17,3,22,16,0.244,7.29,4,1,1,0,103,8,19,2,0,2
schic001,1986,4,2,25,0,0,0,9,153,36,8,5,15,55,0.201,1.41,2,1,1,0,198,21,8,2,1,4
schmd001,1986,3,6,49,1,0,0,8,277,94,34,10,27,67,0.264,3.31,7,5,5,0,394,21,37,3,3,10
schrk001,1986,14,7,34,33,3,1,0,618,217,104,34,49,87,0.271,4.54,3,2,12,1,883,1,118,8,12,17
schud001,1986,4,4,19,13,1,0,0,254,88,47,9,34,33,0.266,5,0,6,5,0,371,1,48,0,1,3
scotm001,1986,18,10,37,37,7,5,0,826,182,68,17,72,306,0.186,2.22,6,3,2,0,1065,0,73,8,6,11
scurr001,1986,1,2,31,0,0,0,2,118,38,16,1,22,36,0.252,3.66,1,5,2,0,177,10,18,2,0,3
searr001,1986,0,1,17,0,0,0,1,66,29,17,6,9,10,0.315,6.95,1,1,1,1,103,8,17,1,0,3
searr001,1986,1,0,29,0,0,0,0,87,15,2,1,19,26,0.156,0.62,3,0,0,0,117,9,3,0,2,1
seavt001,1986,2,6,12,12,1,0,0,216,66,35,9,27,31,0.242,4.38,1,1,5,0,309,0,37,2,2,6
seavt001,1986,5,7,16,16,1,0,0,313,114,44,8,29,72,0.278,3.8,1,3,2,0,450,0,46,5,4,8
sebrb001,1986,5,5,17,13,3,1,0,274,82,36,9,25,66,0.239,3.55,2,2,3,3,377,4,39,3,3,5
sellj001,1986,3,7,14,13,1,0,0,246,90,45,13,40,51,0.282,4.94,1,4,3,1,366,0,56,2,2,12
shies001,1986,0,0,6,0,0,0,0,38,13,10,4,7,6,0.271,7.11,0,0,0,0,55,2,10,0,0,2
shies001,1986,0,0,3,0,0,0,0,26,3,2,1,4,2,0.111,2.08,1,1,0,0,33,2,3,0,2,1
shirb001,1986,0,4,39,6,0,0,3,316,108,59,13,40,64,0.271,5.04,1,1,3,0,454,9,60,5,8,5
showe001,1986,9,5,24,22,2,0,0,409,109,45,11,69,94,0.225,2.97,4,3,4,2,569,1,47,10,1,6
siskd001,1986,4,2,41,0,0,0,1,212,77,24,0,31,31,0.282,3.06,5,2,5,1,312,15,31,3,0,7
slatj001,1986,4,6,14,12,0,0,0,220,84,46,9,29,31,0.295,5.65,1,1,2,0,323,1,52,1,6,5
slatj001,1986,0,0,22,0,0,0,2,120,46,18,5,11,12,0.288,4.05,3,1,1,0,174,12,18,0,2,2
smilj001,1986,1,0,12,0,0,0,0,35,4,5,2,4,9,0.105,3.86,0,0,0,0,42,2,6,0,0,0
smitb001,1986,10,8,30,30,1,0,0,562,182,82,15,63,105,0.252,3.94,6,4,6,2,807,0,101,10,3,12
smitd001,1986,4,7,54,0,0,0,33,168,39,17,5,22,46,0.2,2.73,3,2,1,0,223,51,17,4,1,4
smitl001,1986,9,9,66,0,0,0,31,271,69,31,7,42,93,0.215,3.09,11,2,0,0,372,59,32,6,3,8
smitm002,1986,13,14,34,33,8,1,0,594,234,105,26,57,114,0.294,4.77,4,15,14,1,880,1,123,5,8,24
smitm001,1986,0,0,2,1,0,0,0,10,7,5,0,1,1,0.412,13.5,0,0,0,0,18,1,5,0,0,0
smitr001,1986,0,2,5,0,0,0,0,31,13,8,1,5,8,0.295,6.97,1,0,1,0,50,2,8,0,0,0
smitz001,1986,8,16,38,32,3,1,1,614,209,92,8,105,139,0.275,4.05,6,8,5,0,889,2,109,13,6,35
sneln001,1986,2,1,34,0,0,0,0,217,69,31,9,22,29,0.257,3.86,4,2,1,0,297,18,36,3,3,11
soffr001,1986,4,2,30,0,0,0,0,115,37,14,4,13,22,0.255,3.29,1,2,0,1,162,9,17,2,2,2
solaj001,1986,3,1,16,1,0,0,0,96,39,27,5,22,21,0.31,7.59,2,3,3,1,155,3,28,3,1,1
sotom001,1986,5,10,19,19,1,1,0,315,113,55,15,46,67,0.28,4.71,6,3,1,0,461,0,61,6,4,6
specc001,1986,2,1,13,1,0,0,0,85,25,13,2,15,21,0.238,4.13,0,2,1,1,123,3,13,1,1,2
stanb001,1986,6,6,66,1,0,0,16,247,109,40,9,22,54,0.322,4.37,8,1,0,0,366,50,48,2,4,12
stclr001,1986,2,0,11,0,0,0,1,57,13,5,2,6,21,0.186,2.37,1,1,0,0,76,2,5,0,0,1
stewd001,1986,0,0,8,0,0,0,0,37,15,9,1,4,9,0.306,6.57,0,1,0,3,56,2,9,0,3,0
stewd001,1986,9,5,29,17,4,1,0,448,137,62,15,65,102,0.242,3.74,0,9,3,0,644,2,67,4,4,9
stews001,1986,4,1,27,0,0,0,0,191,64,31,7,48,47,0.266,4.38,2,5,0,1,295,5,33,1,5,6
stied001,1986,7,12,37,34,1,1,1,615,239,108,29,87,127,0.297,4.74,1,7,15,0,919,2,128,6,6,21
stodb001,1986,1,0,18,0,0,0,1,70,20,6,1,11,17,0.227,2.31,1,2,1,0,102,5,7,1,1,1
stodt001,1986,1,3,30,0,0,0,0,136,33,19,6,34,47,0.2,3.77,6,2,0,0,203,9,20,4,0,2
stodt001,1986,4,1,24,0,0,0,0,148,41,21,6,23,34,0.232,3.83,3,3,0,0,208,6,23,6,2,4
sutcr001,1986,5,14,28,27,4,1,0,530,166,91,18,96,122,0.252,4.64,8,13,1,1,764,0,92,6,2,9
suttb001,1986,2,0,16,0,0,0,3,56,17,9,3,9,16,0.243,4.34,2,0,0,0,80,11,9,1,0,2
suttd001,1986,15,11,34,34,3,1,0,621,192,86,31,49,116,0.242,3.74,2,4,3,1,853,0,93,3,3,11
swagb001,1986,0,0,1,0,0,0,0,3,6,2,0,1,1,0.75,18,1,1,0,0,9,0,2,0,0,0
swifb001,1986,2,9,29,17,1,0,0,346,148,70,5,55,55,0.319,5.46,2,2,7,1,534,3,85,5,3,17
swing001,1986,5,2,9,9,1,0,0,185,57,29,9,15,46,0.243,4.23,0,3,1,2,255,0,35,3,1,1
tanaf001,1986,12,9,32,31,3,1,0,565,196,87,23,65,119,0.268,4.16,9,7,3,1,812,1,95,8,5,18
tekuk001,1986,11,5,73,0,0,0,4,330,99,31,2,25,57,0.24,2.54,10,3,0,1,446,34,35,4,4,8
terrw001,1986,15,12,34,33,9,2,0,652,199,110,30,98,93,0.245,4.56,5,5,3,0,918,1,116,2,3,25
