retroID,GS,InnOuts,PO,A,E,DP
eckea101,0,0,0,5,0,2
eckec101,0,0,3,24,1,0
ecked001,361,9857,208,365,31,20
eckee001,0,71,1,0,1,0
eckho101,0,0,23,1,0,0
ecksd001,1224,32027,1905,3390,98,778
eddyc001,0,11,0,1,0,0
eddyd101,0,105,3,3,1,0
eddys101,4,97,5,7,2,0
edele101,0,0,0,0,0,0
edelj101,0,136,3,3,0,0
edelj102,0,17,0,1,0,0
edenk001,0,51,1,2,0,0
edenm101,5,174,16,18,2,6
edent001,14,937,30,46,5,1
edgeb101,1,62,0,6,0,1
edgeb102,9,155,1,7,0,0
edgij001,0,387,3,8,2,2
edled101,97,2428,89,182,21,20
edles001,0,80,5,1,1,1
edmob001,0,510,13,24,2,1
edmog101,0,0,0,3,0,1
edmoj001,1806,47273,4930,160,58,68
edmop101,13,263,6,27,1,1
edwab101,4,103,139,39,14,12
edwac001,0,477,15,17,1,1
edwad101,158,4755,437,23,20,4
edwad102,7,195,53,6,1,2
edwaf101,0,0,6,32,2,3
edwah101,0,0,1039,34,21,3
edwaj001,0,101,2,3,0,0
edwaj102,0,0,23,139,6,2
edwam001,63,1662,77,61,7,5
edwam101,238,6308,505,692,46,135
edwam102,75,2360,222,7,3,2
edwas101,0,0,0,1,0,0
edwaw001,5,377,7,17,1,2
eenhr001,16,531,41,39,6,12
efliz001,46,767,13,41,5,2
egand101,0,304,9,16,4,1
egant101,0,9,2,0,0,1
egbej001,0,10,0,4,0,0
ege-c001,0,35,1,0,0,0
eggee101,0,0,0,0,0,0
eglob001,0,17,2,1,0,0
ehmkh101,0,0,124,747,37,32
ehrhr101,0,0,23,166,13,8
eibeh101,0,0,6,2,1,0
eibnb001,56,1507,122,2,1,1
eichi101,0,0,308,16,7,7
eichj001,79,1810,35,87,12,8
eichm001,7,2657,61,180,2,9
eickj001,66,1145,30,49,2,7
eilad001,70,1119,29,54,1,3
eiled101,0,370,8,21,0,2
eined001,0,38,0,2,0,0
eiscj001,0,889,13,45,5,3
eiseh101,0,0,17,95,3,5
eisej001,871,24328,2249,57,28,47
eisej101,0,0,0,0,0,0
ekstm001,0,183,5,6,0,1
elars001,170,3196,53,108,5,13
elbes001,0,290,4,6,0,1
elded001,0,76,3,2,0,0
eldeg101,0,0,19,0,0,0
eldrb001,60,1577,518,19,7,54
eldrc001,192,4104,101,143,6,14
elial101,65,1698,106,188,14,39
eliar001,54,1014,5,41,1,2
elkop101,0,0,14,23,4,2
ellef101,0,0,567,862,80,55
elleh101,0,0,23,107,5,4
ellia001,0,1,0,0,0,0
ellia101,0,0,496,20,4,39
ellib001,0,308,3,9,0,0
ellib102,0,0,424,94,6,21
ellib103,0,0,2519,2790,261,259
ellib104,2,126,1,7,1,0
ellic102,0,0,24,30,2,4
ellid001,1,105,4,2,0,1
ellid101,317,6385,173,287,23,26
ellig101,0,0,0,1,0,0
ellig102,0,0,2,21,0,2
ellih101,21,570,78,2,1,0
ellih102,0,0,14,79,3,3
ellij001,119,3915,373,8,11,1
ellij101,287,6994,2583,152,31,224
ellij102,2,66,2,1,0,0
ellij103,0,0,32,160,16,10
ellil101,113,2845,206,12,10,1
ellim001,1324,35314,2721,3960,63,919
ellir001,21,354,8,14,0,0
ellir101,57,1572,107,5,2,2
ellir103,40,1077,51,26,4,5
ellis101,140,3012,56,123,13,7
ellsd101,310,6469,120,437,25,29
ellsj001,1154,30757,2784,33,15,13
ellss001,7,108,4,2,0,0
elmoj001,102,2928,312,203,17,53
elmov101,0,0,0,0,1,0
elshr101,0,0,229,12,12,5
elstd101,14,2258,46,128,11,12
elstk001,827,21960,1331,2369,101,434
elvin001,0,15,0,1,0,0
ely-j001,19,346,3,6,1,0
emaub001,10,250,16,37,0,5
embra001,4,2322,37,82,4,5
embrr101,0,0,27,119,6,11
embrs101,0,0,1,1,0,0
emerc101,0,36,16,0,0,0
emers101,0,0,2,0,0,0
emmeb101,0,0,14,1,0,0
emmef101,0,0,141,242,34,40
emmes101,0,0,4,20,0,0
encae001,1086,28397,3980,1331,142,422
encaj001,1203,31705,2504,53,51,14
encal001,0,31,1,0,0,0
encam001,18,490,40,1,0,2
endet001,0,28,2,2,0,0
endib101,0,0,4,0,0,0
engea001,215,5754,608,10,9,3
engej101,0,0,0,0,0,0
enges001,8,155,2,8,0,0
englc101,0,0,36,65,12,7
englc102,0,0,126,188,18,24
engld001,140,3765,555,35,8,32
englg101,0,0,233,420,36,43
englj001,0,21,0,0,0,0
englr101,0,6,0,0,0,0
englw101,0,0,2123,3308,235,558
ennid101,670,17440,3629,150,121,27
ennij001,2,83,4,2,0,1
ennsd001,1,12,0,0,1,0
enrib001,26,446,9,19,0,2
ens-j101,0,0,149,85,9,13
ensbm001,562,15304,458,1120,72,121
enyat101,0,5,0,0,1,0
enzmj101,0,0,3,23,0,2
eovan001,148,2550,60,125,4,7
eppaj001,20,495,76,4,2,4
eppea101,0,0,1,7,0,0
epplc001,0,170,1,16,0,1
eppsh101,0,0,236,7,8,3
epstm101,805,20626,6957,477,70,681
erarg101,0,27,0,1,0,0
eraue101,0,0,17,71,3,5
erdot001,0,281,5,9,0,1
ericd101,0,35,0,0,0,0
erice101,0,0,22,123,11,2
erich102,0,0,3,3,0,0
ericj001,22,486,8,14,3,0
ericm001,1,36,1,7,0,1
ericp101,0,0,33,148,4,7
ericr101,117,2398,48,118,11,9
ericr102,0,0,1,3,0,0
erics001,364,7082,223,400,29,41
erlir001,37,773,8,33,2,4
ermec101,0,0,4,3,0,0
ernaf101,10,219,19,0,1,0
errid101,0,0,29,185,7,7
erskc101,113,2487,105,262,20,20
erstd001,1381,36723,6963,370,33,448
ervip001,67,1852,147,3,5,0
esasn001,732,19286,4180,614,67,368
escac101,2,221,6,7,0,1
escae001,0,300,4,11,1,1
escaf001,54,1618,107,172,11,45
escan101,9,296,44,4,1,1
escas001,0,124,4,4,1,1
eschj001,3,39,0,1,0,0
eschl101,0,0,11,4,3,0
escoa001,0,18,2,1,0,0
escoa002,99,2696,249,16,6,6
escoa003,1408,37192,2000,3767,144,794
escoe001,626,17022,672,1388,46,272
escoe002,2,77,3,3,0,0
escoj001,4,156,15,13,0,4
escok001,202,4521,84,131,8,12
escoy001,1377,36073,1698,3339,145,666
eshev001,30,636,15,28,5,1
espia001,695,19165,1183,2132,110,487
espid001,783,21267,1375,2231,62,497
espig001,0,48,2,0,0,0
espin101,126,2461,51,129,4,8
espip001,2,72,1,2,0,0
espom001,3,44,1,2,0,0
espos101,195,7110,317,659,42,82
espyc001,260,7900,718,24,18,5
essec101,232,6019,445,11,9,1
essem101,0,5,0,0,0,0
essij001,20,539,82,26,3,9
estab101,0,0,1246,208,41,17
estec001,0,262,3,7,2,0
ested102,7,159,3,6,1,0
estes001,281,5035,96,292,18,25
estog101,0,0,4,13,1,1
estrc101,105,2293,41,78,3,6
estrh001,4,108,1,8,1,0
estrl001,0,216,8,15,1,1
estrm001,189,3683,46,113,3,3
estro101,0,0,0,1,0,0
etchb101,0,0,798,50,8,71
etheb101,64,1668,44,120,16,12
ethes001,23,347,3,13,0,1
ethia001,1217,32621,2217,67,32,11
etten101,0,0,8030,545,107,797
ettlm001,0,54,0,4,0,0
eubau101,0,0,0,1,0,0
eufef001,0,185,4,12,0,1
evana102,0,0,4,4,0,1
evanb001,0,27,1,1,0,0
evanb101,129,3728,207,315,15,42
evanb102,0,0,6,11,0,0
evanb103,0,0,1,2,0,0
evand001,2217,59275,7964,3929,329,846
evand002,2169,57951,5450,228,78,153
evanj101,0,0,729,97,31,16
evann001,89,2311,488,45,4,29
evanp001,10,273,18,19,0,1
evanr101,0,0,8,34,2,0
evant001,30,861,27,67,9,6
evant002,4,178,11,0,0,0
eveld001,61,1339,26,55,1,3
evera001,790,20774,1171,2361,89,521
everb001,0,288,9,15,1,1
everc001,947,25026,2054,74,51,22
everh101,106,2888,2440,71,43,13
everj102,0,0,3,3,1,0
everl101,0,47,0,5,0,0
evert001,19,498,138,11,1,11
ewinr101,0,0,0,1,0,0
ewins101,45,1186,110,5,3,7
ewola101,0,0,11,16,0,0
eyres001,32,1948,11,74,5,6
eyrew001,2,491,10,21,0,1
eyrig101,0,0,1,3,0,0
ezzeh101,0,0,248,460,45,38
faber101,0,0,99,781,47,24
fabrj001,0,9,1,1,0,0
facer101,14,3773,104,212,14,15
faedl001,163,4250,232,437,27,88
faett101,0,0,0,10,0,0
fagae101,0,0,4,17,2,0
faheb001,110,3091,223,207,14,59
fahrj101,0,0,0,1,0,0
fainf101,140,3755,9541,929,141,1125
fairj102,155,4281,296,13,14,2
fairr101,1851,50279,10769,773,122,867
fairr102,0,0,0,1,0,0
fajah001,17,373,4,15,0,0
falcp001,217,4306,18,144,7,3
falkb001,0,227,5,10,1,2
falkb101,0,0,2520,136,92,38
falkc102,0,0,5,29,1,4
fallb001,3,92,3,6,0,1
falle101,0,0,4,16,2,1
fallg101,0,0,213,255,17,55
falts001,0,60,1,1,0,0
falui001,26,815,45,74,4,18
famij001,1,1058,17,48,4,3
faner001,22,793,79,3,2,0
fannc101,0,0,32,96,6,8
fanof101,0,0,3,17,4,1
fanoh101,0,100,2,4,2,0
fanss001,5,72,5,1,0,1
fanzc101,143,4093,549,255,38,51
farij001,26,455,7,14,1,1
farim001,55,1472,111,22,0,8
farip001,58,1600,120,178,5,32
farlb101,24,670,118,7,4,12
farmb001,20,589,11,20,2,0
farme101,21,1872,34,90,3,10
farmh001,4,69,1,7,0,1
farmk001,15,455,18,36,1,5
farmm001,4,84,1,3,0,0
farnj001,0,210,6,8,2,0
farnk001,26,2966,60,104,15,5
farqd001,0,817,15,46,2,3
farrd101,0,0,1066,1461,169,241
farre001,0,12,1,0,0,0
farrj001,109,2096,63,79,8,7
farrj101,0,54,0,2,0,0
farrk101,0,0,1653,129,15,138
farrl001,3,133,1,1,0,0
farrs001,28,2473,55,102,9,4
farrt101,134,5115,64,212,14,9
fasas001,0,54,16,0,0,2
fassj001,242,6101,106,354,14,18
fastd101,1,30,1,1,0,0
faszj101,0,0,0,0,0,0
faula001,0,49,1,2,0,0
faulb101,33,785,13,20,4,0
faulj101,0,0,4,33,1,3
fausb101,0,0,6,23,1,1
fazie101,62,1951,145,182,13,23
fearv101,0,0,0,1,0,0
featt001,55,1750,101,153,8,25
feblc001,454,12124,872,1376,49,351
fedde001,14,197,4,8,0,0
fedea101,0,0,151,208,10,45
fedet001,0,12,0,0,0,0
feier001,19,340,8,21,1,0
feine101,0,0,19,19,2,5
feldh101,0,0,30,105,11,10
feldm001,477,14396,1261,72,23,20
felds001,204,4159,116,205,15,16
felig101,0,0,1259,73,61,11
felij001,539,14306,1232,37,37,7
felij002,19,655,52,1,0,0
felim001,0,506,2,8,3,0
felin001,7,1168,27,28,3,6
felip001,1040,28362,1594,1900,110,277
felip002,0,1151,28,80,7,7
fellb101,34,843,146,510,25,28
felsh101,0,0,745,57,21,25
felsj101,5,183,57,2,0,5
feltt101,10,415,5,7,2,0
fennh101,0,0,0,0,0,0
fenwb101,10,396,24,38,4,14
feres101,0,0,9,27,4,2
ferga101,0,0,57,293,15,16
fergb102,0,0,1,3,1,0
fergc001,3,147,1,4,0,0
fergj101,172,4594,348,8,12,5
fermf001,829,21577,1339,2390,110,501
fermr001,0,4,0,0,0,0
ferna001,261,5281,125,297,15,32
fernc101,2,92,6,9,1,2
fernc102,759,20401,1429,2106,149,395
fernf101,22,572,30,4,1,0
fernj001,6,144,7,9,3,0
fernj002,17,326,7,29,0,1
fernj003,76,1414,36,34,3,0
fernj004,28,675,172,10,0,30
fernj005,0,31,1,0,0,0
fernn101,0,0,526,649,83,63
ferno001,67,1161,21,67,6,5
ferns001,301,5600,25,160,6,5
fernt001,1998,52650,3214,5544,196,1089
ferra001,0,12,0,1,0,0
ferra101,332,8266,493,9,20,2
ferrb101,3,64,0,5,0,0
ferrb102,0,0,1,2,0,0
ferrd101,0,0,71,164,5,18
ferrd102,51,1520,25,74,5,9
ferrj001,0,62,2,2,0,0
ferrm101,130,3555,114,256,18,22
ferrs101,43,1413,85,157,18,31
ferrt001,0,17,0,2,0,1
ferrt101,0,0,55,168,11,15
ferrw101,0,0,153,533,17,31
festm001,1,25,1,1,0,0
fettl101,0,0,24,172,6,9
fettm001,6,2150,51,101,15,9
fewsc101,0,0,1172,1252,147,176
fickc001,0,74,2,6,0,1
fickj101,0,0,0,1,1,0
fickr001,406,10866,2499,147,41,191
fidrm101,56,1237,37,82,1,4
fiebc101,0,0,0,2,0,0
fielb001,25,670,48,0,1,0
fielc001,889,22479,7382,694,70,742
field001,0,21,2,0,1,0
fielj001,178,4768,228,313,26,34
fielj002,0,829,15,12,0,2
fielj003,58,1639,130,4,1,0
fieln001,0,263,6,12,0,0
fielp001,1316,34775,10722,744,95,1025
fielt001,29,880,56,94,4,13
fienc001,0,867,21,31,0,2
fierm001,153,2694,68,81,13,4
fifed101,7,169,4,7,0,0
fifes001,16,273,6,10,0,0
figaa001,9,343,6,13,3,1
figgc001,1173,31319,1612,1833,111,275
figub001,2,103,7,11,1,0
figuc001,14,445,21,37,2,6
figue101,179,3929,89,182,16,15
figuj101,29,1023,89,6,2,2
figul001,2,108,8,14,1,3
figun001,65,1497,25,58,8,1
figup001,0,101,2,1,0,0
fikaj001,0,409,5,17,0,1
fileb001,0,334,10,19,1,3
files101,0,0,5,14,3,2
filet001,51,922,46,53,3,11
filis101,0,0,72,2,3,0
filld101,0,0,15,284,6,12
fillh001,13,247,4,5,0,0
fillm101,0,0,0,0,0,0
filsp001,34,1175,11,42,4,0
fimpj001,0,11,1,0,0,0
fincj101,7,172,10,10,1,1
finet101,0,0,5,18,0,3
fingr001,37,5102,108,253,14,23
finij101,427,11511,691,1040,76,180
finkh101,0,0,5,47,4,2
finlc001,467,9592,122,325,46,25
finls001,2300,62156,5664,134,72,38
finnb001,44,782,7,25,1,1
finng001,8,109,3,2,1,0
finnl101,0,0,5265,248,103,331
finnn101,0,0,585,826,57,170
fiorj001,37,1087,93,5,0,1
fiorm101,130,3688,1012,124,16,85
fiort001,2,455,10,22,0,4
fires001,5,215,7,11,1,3
fiscb101,78,2493,65,161,3,10
fiscc101,0,0,17,102,7,2
fisch101,77,1640,34,67,8,0
fiscj001,2,51,1,2,0,0
fiscm001,302,8560,636,948,59,190
fiscr101,0,0,10,55,5,4
fisct001,0,51,0,2,0,1
fishb001,65,1920,33,71,7,5
fishc001,0,296,3,14,2,0
fishc101,0,0,0,5,0,0
fishd001,63,1740,119,2,1,0
fishd101,0,0,0,4,1,0
fishe102,63,4614,107,262,17,17
fishf101,0,1,0,0,0,0
fishh101,0,0,1,1,0,0
fishj001,2,92,2,0,0,0
fishj101,265,5927,157,312,15,18
fishm101,0,8,0,0,0,0
fishr101,0,0,14,137,5,2
fishs101,0,0,149,8,9,2
fishs102,0,0,11,0,0,1
fisht101,0,10,0,0,0,0
fisht103,0,0,9,9,2,2
fiskc001,60,1542,243,27,10,20
fistd001,226,4267,124,186,16,20
fitza101,159,3831,119,242,9,19
fitzb001,0,19,0,1,1,0
fitze101,3,108,37,2,1,5
fitzf101,0,0,237,942,28,79
fitzh101,0,0,41,2,6,0
fitzj104,1,9,1,1,0,0
fitzm001,26,693,47,14,0,1
fitzm002,12,287,96,4,1,10
fitzp101,0,0,0,0,0,0
fitzs101,3,90,9,1,0,0
fitzt101,0,0,1,1,2,0
flacm101,0,0,1233,83,37,13
flagi101,0,0,2610,322,100,61
flagw101,0,0,121,179,18,29
flahj001,0,9,1,0,0,0
flahj002,33,517,8,14,2,0
flahr001,351,9825,629,803,23,185
flaia101,0,0,63,4,0,5
flanj101,1,33,1,4,0,1
flanm001,404,8310,89,430,11,26
flanr101,0,0,0,3,0,0
flant001,623,17246,1197,1719,68,314
flant101,0,8,0,1,0,0
flany001,20,393,10,21,2,0
flasr101,0,0,55,70,5,10
flavj101,1,14,0,0,0,0
fleia101,0,0,7,13,1,0
flemb101,0,0,19,95,5,2
flemd001,97,1831,29,95,2,9
fleml101,0,0,2933,222,37,301
flenh001,12,284,8,14,2,1
fleta101,0,0,769,1422,133,175
fletd002,70,1853,78,174,2,38
flete101,0,0,13237,975,107,1086
fletp001,0,45,0,1,1,0
flets001,1432,37962,2614,4305,144,977
flett101,0,6,1,0,0,0
fletv101,0,36,1,1,1,0
flexc001,10,163,4,13,0,2
flicl101,0,0,12,0,0,0
flinj101,1,207,10,6,1,0
flith101,0,0,0,1,0,0
flohm101,0,0,1,12,1,0
flooc101,1561,42489,4023,114,54,28
florb001,29,1481,42,71,11,8
flord001,0,36,0,4,0,0
flord002,0,266,9,12,0,1
florg101,95,2686,233,6,6,2
florj001,2,54,1,2,0,0
florj101,0,0,56,147,18,12
flork001,20,532,41,4,2,2
flork002,2,47,1,2,0,0
florp001,226,6197,408,702,32,165
florr001,3,750,9,35,3,4
florr002,0,168,2,2,1,0
florr003,77,2114,161,6,1,0
florw001,464,12386,1287,889,46,250
flowb101,7,258,8,33,4,4
flowj101,0,0,999,1243,86,202
flowt001,3,111,30,6,0,4
floww101,0,0,1,8,0,0
floyb101,110,3532,241,359,25,66
floyb102,0,0,1,8,0,0
floyc001,1267,32504,2881,134,63,79
floyg001,196,3750,81,149,10,16
flynb001,6,475,3,15,2,4
flynd001,1105,29514,2358,3168,103,672
flyts101,0,0,1,7,0,0
fodgg101,4,119,1,7,0,1
foggj001,194,3477,79,169,13,16
folem001,1,48,7,1,0,0
folet001,676,18921,1502,2046,82,417
folit001,1554,41603,2913,5108,228,1092
folkr101,28,1267,21,59,5,5
foltm001,96,1697,24,53,3,3
fondd101,514,14055,7459,641,98,690
fonsl101,0,0,4799,1459,109,507
fontj001,8,128,4,9,0,1
fontm001,329,9152,556,816,37,162
fontn001,6,232,9,22,1,6
fontr001,62,1481,19,95,10,5
fontw001,5,153,0,0,1,0
fonvc001,122,3513,224,277,20,43
foorj101,0,19,0,2,0,0
footb101,2,67,15,2,0,1
foppj001,23,367,4,14,1,0
forbp001,2,99,8,11,0,2
fordb002,2,135,0,5,1,1
fordc001,142,4235,412,20,9,8
fordd001,987,26425,2206,49,60,11
fordd002,0,137,11,0,0,0
fordd101,8,464,8,21,0,0
fordg102,0,0,2,3,0,0
fordh101,0,0,3187,4664,273,895
fordl001,312,9009,719,24,16,5
fordm001,4,131,2,5,1,1
fordt001,6,196,3,13,0,0
fordt102,175,4629,379,16,6,2
fordw101,396,8554,173,630,33,49
fordw102,2,49,1,3,0,0
fordw103,0,0,0,0,0,0
foreh101,0,0,0,5,0,0
forne001,0,29,1,1,1,0
fornm101,58,2931,74,209,15,17
forsb001,422,8384,234,405,18,35
forsk001,241,6379,134,305,26,24
forsl001,688,18561,1189,1634,59,315
forss001,0,96,3,5,0,0
forst001,39,3319,48,243,15,18
fortb001,0,87,3,1,0,1
fortg101,0,0,1,9,0,0
fortt001,5,331,3,17,2,1
fosnj101,0,172,1,13,4,0
fossc001,120,2358,38,91,2,5
fossg101,0,0,1,2,1,1
fossl101,4,81,3,3,1,0
fossr101,9,249,69,2,0,10
fosst001,0,1247,20,76,11,5
fosta101,148,3079,78,115,14,7
foste103,0,0,469,972,86,92
fostg001,1789,47797,3809,119,62,28
fostj001,0,182,2,8,0,0
fostk001,83,1529,24,49,1,0
fostk002,0,30,0,4,0,0
fostl101,63,1842,109,190,14,29
fostl102,0,6,0,1,0,0
fostr101,263,6777,416,17,15,2
fosts001,1,269,7,14,0,0
fothb101,0,0,1646,37,69,6
foucs101,0,1490,29,75,5,10
foulk001,8,2360,44,83,6,5
fourj101,0,0,9126,576,139,633
fowla001,15,276,5,14,2,0
fowla101,90,3072,55,157,5,6
fowlb101,0,0,75,126,21,20
fowld001,1112,29669,2435,43,40,14
fowld002,46,1263,110,1,1,0
fowld101,0,0,83,201,13,20
fowlj101,0,0,0,5,1,0
fox-a001,465,13122,871,1110,73,231
fox-c001,0,684,13,18,2,0
fox-e001,56,1844,184,4,1,2
fox-h101,0,221,60,290,12,21
fox-j001,69,1895,193,47,8,15
fox-m001,1,22,1,0,0,0
fox-n101,1632,43512,6102,6385,209,1621
fox-p102,0,0,2793,96,68,16
fox-t101,0,1192,27,86,7,7
foxxj101,0,0,17377,1502,187,1546
foy-j101,675,18245,816,1316,125,145
foytp101,193,4466,71,188,10,12
fraik101,19,655,18,40,2,0
franb001,340,9232,676,27,9,6
frane101,52,1217,25,74,7,8
franf001,0,1159,17,14,5,0
franf101,0,0,108,476,24,30
franh101,0,0,0,0,0,0
franj001,0,3737,63,234,11,13
franj002,1773,47049,6249,4182,234,1233
franj003,217,3873,49,205,1,13
franj004,1311,35132,2544,135,50,25
franj005,238,6158,761,303,38,103
franj101,1,18,0,2,0,0
franj102,0,0,0,0,0,0
frank001,284,7880,721,527,32,108
franm001,145,4306,796,174,20,80
franm002,7,199,13,0,0,0
franm003,20,605,60,1,0,0
franm004,494,13003,388,785,54,78
franm101,0,0,83,94,7,18
frann001,196,5355,383,499,27,115
franr001,106,3603,99,116,5,10
franr101,0,0,14,81,5,3
frans001,0,6,0,0,0,0
frant001,310,9134,2032,188,22,170
frant101,1238,33025,5296,305,70,343
franw001,40,969,13,37,0,2
frarc001,0,21,1,1,0,0
frasj001,5,1113,30,37,3,3
frasj002,0,1940,46,68,5,7
frasv101,0,0,17,147,9,5
frasw001,57,1971,39,66,4,4
fraza001,184,5129,347,256,23,60
frazc001,41,1101,65,0,2,0
frazg001,0,2027,34,83,13,4
frazj001,3,75,11,1,0,1
frazj101,34,890,73,3,3,0
frazl001,101,3288,300,19,8,2
frazt001,979,26057,1288,1658,90,228
fredj101,0,0,1815,62,50,12
fredk001,0,121,6,0,0,0
freds001,0,87,4,1,0,0
freeb101,0,0,3,54,5,4
freeb103,159,4092,1294,92,9,98
freec001,65,1881,188,3,2,1
freed001,936,23738,1006,1602,96,242
freee101,0,0,13,2,0,0
freef001,1147,30709,9455,713,54,881
freeg101,49,1293,50,82,9,3
freeg102,859,22488,871,1669,162,196
freeh101,0,921,19,63,0,7
freeh102,0,0,0,19,0,0
freej001,0,3,0,0,0,0
freej101,0,0,0,0,0,0
freej102,0,0,0,0,0,0
freej104,11,220,2,5,1,0
freek001,61,1075,4,50,3,5
freem001,78,1781,31,82,8,3
freem002,14,494,46,40,3,14
freem101,9,262,3,7,1,0
freer001,478,12741,1054,460,37,62
freer101,170,4460,527,28,7,36
frees001,0,680,9,35,3,3
fregj101,1699,44550,3805,4555,291,974
freia001,13,312,101,5,1,10
freid001,0,6,1,2,0,0
freid101,121,2596,59,119,8,10
freih101,0,0,812,1144,132,153
frein001,66,1725,503,24,4,47
freit101,0,0,50,114,5,13
freiv101,0,0,15,3,1,2
frenj101,0,3,0,0,0,0
frenl001,25,465,12,11,0,2
frenl101,0,0,124,628,39,40
frenr101,0,0,82,174,29,26
frenw101,0,0,465,23,16,9
freyb101,0,0,54,354,15,35
freyl101,0,0,3293,4278,317,873
freys001,0,912,16,42,2,2
friac001,15,342,18,13,0,0
friah001,65,2009,96,183,10,38
friap101,379,10996,739,1235,93,248
fribb101,0,0,2246,2632,210,393
fricm101,20,515,22,53,4,4
fridj101,60,1602,220,4,4,0
frids101,0,0,1,12,0,1
frieb101,0,0,2,0,0,0
frieb102,428,9315,228,630,27,40
frieb104,0,0,0,0,0,0
friec001,42,890,10,34,5,3
friec101,0,0,0,1,0,0
friee001,0,910,7,17,0,3
friem001,9,179,0,15,1,0
frieo101,16,389,410,514,41,112
frinf101,0,0,0,0,0,0
frisd101,17,1829,39,87,6,3
frisf101,0,0,4918,7170,371,1174
froab101,0,6,0,1,0,0
frobd001,115,3771,297,11,14,4
froht001,0,1253,37,92,7,11
frosd101,84,1652,23,78,5,4
frute001,0,108,2,5,0,1
fry-j001,1,174,2,3,0,0
fry-j101,0,0,0,1,0,0
fry-p001,0,113,3,7,0,2
fryec101,0,0,0,7,0,1
fryee001,0,5,0,0,0,0
fryej001,542,14761,1116,1560,51,341
frymt001,1665,43895,1393,3582,179,460
frymw101,322,7236,97,389,6,25
fuchc101,0,0,15,35,2,1
fuenb001,0,1840,11,71,6,1
fuenm001,1,24,4,0,0,0
fuenm101,4,78,1,2,1,0
fuenr001,48,1449,108,2,4,0
fuent101,1383,37158,3320,4167,224,915
fuhro102,0,0,10,49,2,3
fujik001,0,80,1,2,0,0
fukuk001,482,13224,1066,22,12,5
fukuk002,0,12,0,0,0,0
fulcj001,0,535,10,13,0,1
fulds001,345,9961,937,29,12,7
fulgd101,0,0,0,0,0,0
fulgj101,33,694,14,23,3,2
fullb001,282,6920,2167,148,27,180
fullc101,0,0,1043,54,27,10
fullc102,0,0,13,102,7,4
fullf101,0,0,20,20,2,2
fullj101,0,3,1,0,0,0
fullj102,81,2156,207,11,7,4
fullv101,228,6441,535,540,23,135
fulmc001,13,202,1,7,0,0
fulmm001,75,1368,36,37,2,2
fulta001,1,1439,36,84,2,9
fultb001,0,14,0,1,0,0
fundm001,9,225,19,1,0,0
funkf101,0,745,24,30,3,2
funkl101,0,0,672,23,20,8
funkt001,0,25,1,1,0,0
furbc001,12,782,8,37,2,2
furcr001,1552,41056,2438,4782,250,1051
furic101,641,17449,3322,151,74,34
furmj001,12,339,24,25,2,6
fussc001,19,407,12,12,4,4
fussf101,0,0,10,57,5,3
fyhrm001,11,526,9,20,0,2
gabbk001,31,489,13,29,1,4
gabia001,1,25,1,0,1,0
gablf101,0,0,16,70,3,6
gablg102,14,492,16,32,2,2
gablk101,0,0,8,29,1,0
gabrl101,0,0,34,9,1,3
gabrl102,428,11086,926,50,19,33
gaddj101,0,0,0,2,0,0
gaetg001,2306,60747,2607,4623,237,548
gaffb001,5,379,14,19,5,1
gafff101,0,0,135,4,3,0
gaglp101,292,8162,697,570,40,106
gagnc101,0,0,3,4,1,0
gagnd001,1,36,0,5,0,0
gagne001,48,1931,38,64,1,4
gagng001,1649,43436,2563,4934,214,967
gaile001,0,110,0,4,0,0
gaind101,0,0,379,23,10,14
gainj001,7,180,52,2,1,3
gainj101,177,4670,292,5,21,1
gainn101,0,0,0,0,0,0
gaint001,22,656,61,0,2,0
gajks001,0,26,0,0,0,0
gaked001,7,221,5,12,0,0
galaa001,1992,53276,18244,1376,176,1648
galaa002,91,1626,28,40,7,5
galaa101,0,0,3977,419,97,120
galab101,8,354,4,15,0,0
galam101,0,0,392,24,16,4
galed101,0,0,104,320,18,20
galer001,144,2910,49,129,13,7
galla101,338,9022,286,640,37,50
gallb101,29,1440,138,2,2,0
gallb103,0,0,23,78,3,4
gallc101,0,0,2128,2946,304,484
galld001,496,14468,1364,42,9,16
galld101,2,75,3,4,1,1
galle101,0,0,2,5,1,0
gallg001,0,95,0,2,0,0
gallg101,0,0,4,21,3,0
galli001,13,466,45,1,0,0
gallj001,8,192,10,1,0,0
gallj002,297,7878,1024,196,25,102
gallj103,0,0,219,11,12,2
gallj104,0,0,0,0,0,0
gallm001,885,24208,1587,2797,101,599
gallm002,0,348,7,22,1,4
gallp101,0,0,10,31,2,1
galls001,23,622,11,27,1,3
galls102,0,0,3,3,1,0
gally001,307,5450,119,229,7,20
galvb001,0,62,3,3,1,1
galvf001,748,19944,1102,2014,46,433
gambe001,0,40,0,6,0,0
gambj101,0,21,3,2,0,0
gambl101,0,0,128,6,1,0
gambo001,724,18662,1412,59,35,17
gameb001,204,5673,402,12,8,4
gamem001,51,1225,176,46,11,21
gandc101,0,0,1116,60,3,71
gandg001,0,59,2,3,0,1
gantj001,1662,44713,3358,4942,152,1105
gantj002,28,544,17,15,0,1
gantj101,0,0,235,281,31,41
gantr001,1623,42304,3203,642,114,124
ganzb101,0,0,43,2,2,0
garae001,18,451,36,42,1,12
garak001,0,28,0,2,0,0
garav001,0,6,0,0,0,0
garbb001,118,3149,684,86,16,80
