retroID,GS,InnOuts,PO,A,E,DP,PB,WP,SB_A,CS_A,ZR,weight,height,debutYear,finalYear,bats_L,bats_R,throws_L,throws_R,G,AB,PA,R,H,1B,2B,3B,HR,RBI,SB,CS,BB,SO,IBB,HBP,SH,SF,GIDP,NL
hargp101,0,0,1445,246,41,38,30,0,0,0,0,0.42623,0.25,1923,1933,0,0,0,1,650,1601,1779,177,445,299,91,16,39,265,17,4,140,165,0,9,29,0,2,1
harmb102,0,0,4,2,0,0,0,0,0,0,0,0.508197,0.65,1941,1941,0,1,0,1,15,14,14,1,1,1,0,0,0,0,0,0,0,3,0,0,0,0,0,1
harpb001,639,16734,3618,272,58,35,55,0,521,231,0,0.487705,0.55,1979,1995,0,1,0,1,1001,3151,3386,339,931,675,186,7,63,428,8,17,133,188,27,44,15,43,107,1
harpb002,13,312,77,1,1,0,0,0,9,0,0,0.508197,0.65,2006,2006,0,1,0,1,18,41,47,6,12,7,3,0,2,6,0,0,4,4,0,1,0,1,1,1
harrj106,2,54,10,1,0,0,0,2,0,0,0,0.467213,0.55,1969,1969,0,1,0,1,2,6,8,0,3,3,0,0,0,2,0,0,2,1,0,0,0,0,0,1
harss101,0,0,203,31,4,3,7,0,0,0,0,0.42623,0.45,1937,1940,0,1,0,1,61,181,201,17,43,40,3,0,0,15,0,1,16,10,0,1,3,0,4,0
hartc101,0,0,9,1,1,0,1,0,0,0,0,0.364754,0.35,1939,1939,0,1,0,1,9,16,17,2,5,4,1,0,0,5,0,0,1,0,0,0,0,0,1,1
hartg102,0,0,362,82,13,13,9,0,0,0,0,0.405738,0.4,1911,1934,0,1,0,1,196,407,457,35,113,96,14,2,1,49,4,0,39,18,0,2,9,0,0,1
hartg103,0,0,7292,1254,139,163,126,0,0,0,0,0.487705,0.5,1922,1941,0,1,0,1,1990,6432,7297,867,1912,1216,396,64,236,1179,28,13,703,697,0,35,127,0,93,1
haseb001,410,11318,2828,187,27,18,40,0,337,122,0,0.528689,0.6,1990,2003,0,1,0,1,589,1606,1747,185,416,272,94,3,47,210,9,9,114,300,7,11,6,10,51,0
hassr001,853,22269,4828,364,39,54,67,0,579,262,0,0.508197,0.55,1978,1991,1,0,0,1,1192,3440,3906,348,914,664,172,7,71,438,14,10,385,378,31,21,22,38,110,1
hatcc002,2,68,20,2,0,0,0,0,0,1,0,0.508197,0.5,2010,2018,0,0,0,1,256,12,14,0,1,1,0,0,0,1,0,0,2,6,1,0,0,0,0,1
hatts001,327,8693,2190,168,27,27,61,0,375,99,0,0.47541,0.5,1995,2008,1,0,0,1,1314,4226,4876,538,1153,791,249,7,106,527,3,8,562,503,27,42,15,31,117,1
hayeb001,112,3161,830,64,6,7,6,0,72,24,0,0.54918,0.5,2009,2015,0,1,0,1,189,434,464,46,89,49,26,1,13,37,1,0,25,140,6,1,4,0,6,1
hayeb101,2,60,9,2,0,0,0,0,3,3,0,0.487705,0.45,1980,1981,0,1,0,1,5,9,9,0,2,1,1,0,0,0,0,0,0,3,0,0,0,0,0,1
hayef101,0,0,4938,661,129,106,139,0,0,0,0,0.446721,0.45,1933,1947,0,1,0,1,1364,4493,5121,545,1164,800,213,32,119,628,30,20,564,627,0,13,51,0,96,0
haywr101,0,0,2581,348,40,46,36,0,0,0,0,0.42623,0.45,1926,1945,0,1,0,1,699,2062,2304,220,546,433,92,16,5,238,2,6,198,188,0,6,38,0,3,1
haywr102,0,0,555,62,15,9,7,0,0,0,0,0.508197,0.5,1944,1945,0,1,0,1,146,430,450,27,91,74,15,1,1,42,0,2,17,19,0,1,2,0,11,0
healf101,0,0,56,6,2,1,3,0,0,0,0,0.405738,0.3,1930,1934,0,1,0,1,42,54,56,9,13,10,3,0,0,5,0,0,2,10,0,0,0,0,1,1
healf102,363,9766,1833,177,41,13,35,1,216,128,0,0.590164,0.7,1969,1978,0,1,0,1,470,1326,1496,145,332,246,60,6,20,141,30,17,154,242,4,2,12,2,29,1
heare001,42,1217,260,12,3,1,5,0,39,10,0,0.569672,0.6,1986,1988,0,1,0,1,62,171,190,19,45,32,9,0,4,14,0,1,16,22,0,0,2,1,6,1
hearj001,9,274,63,4,1,0,1,0,7,3,0,0.487705,0.5,1985,1986,0,1,0,1,16,30,33,2,6,5,1,0,0,4,0,0,3,9,0,0,0,0,1,0
heatb101,41,1124,269,29,2,4,6,13,29,19,1,0.405738,0.25,1965,1969,1,0,0,1,112,199,227,13,47,40,6,1,0,13,1,0,26,22,3,1,0,1,5,1
heatm001,935,25126,4919,537,106,73,65,0,571,327,0,0.42623,0.4,1978,1991,0,1,0,1,1325,4212,4585,462,1061,775,173,27,86,469,54,40,278,616,24,22,41,32,121,1
heatt101,0,0,467,58,7,9,11,0,0,0,0,0.446721,0.35,1935,1938,0,1,0,1,134,330,403,36,76,55,16,2,3,34,0,1,65,40,0,0,8,0,0,0
hedga001,237,6212,2082,118,26,14,9,0,125,57,0,0.532787,0.5,2015,2018,0,1,0,1,275,851,921,80,179,108,34,2,35,104,7,2,52,257,7,6,4,8,20,1
heffb001,3,78,19,1,0,0,1,0,4,1,0,0.446721,0.35,1992,1992,1,0,0,1,8,11,11,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0
hegaj101,457,12344,7506,695,86,136,75,64,120,83,6,0.487705,0.55,1941,1960,0,1,0,1,1666,4772,5318,550,1087,762,187,46,92,525,15,24,456,742,14,4,72,14,113,1
heinc001,20,598,154,6,0,0,1,0,16,2,0,0.54918,0.5,2005,2007,0,1,0,1,34,82,88,1,19,16,3,0,0,9,0,0,4,18,0,0,2,0,3,0
helfe001,30,867,204,20,1,5,0,0,24,10,0,0.487705,0.45,1993,1995,1,0,0,1,53,105,120,11,18,15,2,1,0,9,0,0,11,27,0,1,3,0,2,0
helfh101,0,0,265,56,12,8,6,0,0,0,0,0.491803,0.5,1938,1946,0,1,0,1,78,196,209,18,36,19,11,0,6,22,0,1,10,41,0,1,2,0,5,0
hemos001,126,3535,796,74,8,8,18,0,92,56,0,0.528689,0.45,1989,1995,0,1,0,1,298,607,687,79,132,90,30,0,12,58,23,13,65,162,0,3,9,3,17,1
hempb001,7,207,36,6,2,1,1,0,5,5,0,0.508197,0.6,1999,1999,0,0,0,1,12,21,27,3,3,3,0,0,0,2,0,0,4,4,0,0,1,1,1,0
hemsr101,0,0,5868,897,154,141,75,0,0,0,0,0.385246,0.35,1928,1947,0,1,0,1,1593,5047,5509,562,1321,961,257,72,31,555,29,23.5,357,395,0,4,101,0,54,1
hende103,500,13718,2783,228,31,29,58,30,259,161,1,0.405738,0.5,1968,1979,1,0,0,1,711,1888,2155,205,415,280,66,7,62,230,1,5,229,319,40,12,8,18,30,1
henlb001,30,812,189,14,1,1,3,0,20,10,0,0.467213,0.55,1998,1998,0,1,0,1,41,115,132,16,35,23,8,1,3,18,3,0,11,26,0,3,2,1,4,1
henlb101,0,0,1928,494,72,67,34,0,0,0,0,0.405738,0.35,1921,1931,0,1,0,1,740,2101,2382,258,611,454,96,21,40,268,18,12,192,156,0,38,51,0,0,1
henrr101,11,322,75,8,1,2,1,2,4,3,1,0.42623,0.5,1961,1964,0,1,0,1,42,69,74,5,9,5,1,1,2,8,0,0,4,24,0,0,0,1,4,0
hernc001,317,8834,2349,218,38,21,36,0,242,120,0,0.446721,0.4,1990,2000,0,1,0,1,488,1244,1337,102,315,239,51,1,24,141,5,8,63,196,4,19,3,8,43,1
hernc101,0,0,272,38,7,1,8,0,0,0,0,0.487705,0.45,1942,1943,0,1,0,1,90,244,267,16,61,52,9,0,0,16,0,0,20,22,0,1,2,0,5,1
hernm002,34,931,247,12,3,2,1,0,17,5,0,0.569672,0.45,2003,2009,0,1,0,1,45,118,127,14,28,23,3,1,1,12,2,1,8,16,0,0,1,0,5,0
herno002,10,319,99,11,0,2,3,0,1,1,0,0.631148,0.5,2015,2016,0,1,0,1,22,42,47,5,7,5,1,0,1,2,0,0,3,15,0,1,1,0,1,1
hernr002,1354,35603,9012,613,97,93,80,0,790,346,0,0.590164,0.45,1999,2013,0,1,0,1,1526,5105,5701,580,1345,906,262,8,169,757,9,5,430,734,23,74,40,52,151,1
hernt001,0,15,1,0,0,0,0,0,0,0,0,0.344262,0.5,1984,1984,0,1,0,1,3,2,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
herrc001,142,3809,1023,77,8,5,7,0,75,36,0,0.508197,0.45,2012,2018,1,0,0,1,340,803,898,99,165,103,31,7,24,95,10,1,85,243,1,2,5,3,9,1
herre102,746,19503,4230,442,61,65,125,28,496,252,1,0.487705,0.5,1967,1978,1,0,0,1,922,2729,3057,247,654,478,92,4,80,320,6,8,260,361,55,29,15,24,76,1
hersw101,0,0,433,45,10,4,6,0,0,0,0,0.372951,0.35,1938,1940,0,1,0,1,160,402,440,41,127,106,16,5,0,70,2,1,20,16,0,5,13,0,12,1
hestj001,60,1641,430,22,0,4,5,0,57,10,0,0.651639,0.65,2009,2013,0,1,0,1,93,208,232,28,45,29,10,0,6,15,1,0,22,64,1,1,1,0,3,1
hevij102,0,0,975,184,23,17,18,0,0,0,0,0.405738,0.45,1920,1932,0,1,0,1,399,985,1068,103,261,211,37,12,1,90,4,4,65,59,0,2,16,0,0,0
hiatj101,269,7111,1623,120,18,19,28,38,131,69,0,0.467213,0.55,1964,1972,0,1,0,1,483,1142,1387,110,287,209,51,5,22,154,0,1,224,295,18,4,11,6,28,1
hickj001,42,1146,333,32,6,5,1,0,24,12,0,0.631148,0.55,2015,2018,0,1,0,1,159,495,538,62,124,82,26,1,15,55,3,3,36,153,0,3,2,2,14,0
hietj001,0,3,2,0,0,0,0,0,0,0,0,0.590164,0.6,2004,2004,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
higak001,25,720,280,16,1,1,3,0,17,3,0,0.528689,0.5,2017,2018,0,1,0,1,38,90,99,8,12,7,2,0,3,6,0,0,8,22,0,1,0,0,2,0
higgk001,47,1237,308,31,6,1,10,0,43,16,0,0.405738,0.4,1993,1993,1,0,0,1,71,181,202,17,40,35,4,1,0,13,0,1,16,17,0,3,1,1,7,1
hillk002,259,7142,2036,137,18,21,13,0,152,54,0,0.528689,0.5,2003,2014,0,0,0,1,341,951,1049,83,197,141,44,4,8,77,3,1,77,274,13,2,12,7,23,1
hillm001,537,14299,2961,281,33,31,16,0,374,201,0,0.528689,0.6,1973,1986,0,1,0,1,737,1809,2047,146,404,305,62,3,34,198,1,7,185,243,29,6,31,16,67,1
hills004,0,12,2,0,0,0,0,0,0,0,0,0.508197,0.4,2010,2012,0,1,0,1,10,13,13,2,3,1,1,0,1,1,0,0,0,4,0,0,0,0,0,1
hinca001,299,7825,1672,121,24,16,26,0,196,72,0,0.487705,0.5,1998,2004,0,1,0,1,350,953,1075,104,209,146,28,3,32,112,13,6,71,214,1,14,26,11,20,1
hinkg101,0,0,107,11,1,2,1,0,0,0,0,0.446721,0.45,1934,1934,0,1,0,1,27,75,83,7,13,6,6,1,0,9,0,0,7,23,0,0,1,0,0,0
hintc101,8,219,50,2,0,0,6,0,3,3,0,0.42623,0.5,1961,1971,0,1,0,1,1353,3968,4455,518,1048,736,152,47,113,443,130,50,416,685,27,7,28,36,91,0
hodgg101,0,9,242,24,8,7,4,0,0,0,0,0.508197,0.5,1943,1963,0,1,0,1,2071,7030,8104,1105,1921,1208,295,48,370,1274,63,43,943,1137,31,25,56,50,165,1
hodgr001,369,9977,2095,211,52,26,31,0,326,144,0,0.446721,0.5,1973,1984,1,0,0,1,666,1426,1683,119,342,265,56,2,19,147,10,13,224,217,26,4,14,15,34,1
hoffj104,6,132,26,1,0,0,2,2,5,0,0,0.467213,0.45,1964,1965,1,0,0,1,8,21,22,2,3,3,0,0,0,1,0,0,1,10,0,0,0,0,1,1
hoffs101,0,0,392,56,7,11,4,0,0,0,0,0.487705,0.55,1944,1946,0,1,0,1,136,408,442,30,88,72,11,1,4,51,1,0.5,28,22,0,1,5,0,11,1
hofmb101,10,336,71,7,0,2,1,1,3,1,0,0.344262,0.35,1949,1957,0,1,0,1,341,670,755,81,166,106,22,6,32,101,1,3,70,94,2,5,6,4,23,1
hofmf101,0,0,1113,208,42,21,38,0,0,0,0,0.405738,0.4,1919,1928,0,1,0,1,378,1000,1108,98,247,180,49,11,7,93,6,3,77,120,0,11,20,0,0,0
hogas101,0,0,3190,493,56,73,36,0,0,0,0,0.672131,0.5,1925,1937,0,1,0,1,989,3180,3474,288,939,720,146,12,61,474,6,5,220,188,0,38,36,0,35,1
hoilc001,776,20298,4830,320,29,49,29,0,589,228,0,0.487705,0.45,1989,1998,0,1,0,1,894,2820,3338,415,739,464,122,2,151,449,5,7,435,616,17,44,11,28,65,0
holab001,147,4168,1131,76,10,10,7,0,94,45,0,0.528689,0.45,2012,2018,0,1,0,1,226,556,606,53,130,96,26,2,6,62,1,2,28,113,2,6,8,8,11,1
holbs101,0,0,145,12,8,0,4,0,0,0,0,0.463115,0.4,1935,1935,0,1,0,1,52,135,169,20,35,29,2,2,2,25,0,0,30,16,0,4,0,0,0,0
holdj102,0,0,21,4,0,0,0,0,0,0,0,0.405738,0.25,1934,1936,1,0,0,1,17,24,24,1,2,2,0,0,0,0,1,0.5,0,5,0,0,0,0,4,1
holmb101,0,0,357,52,8,5,9,0,0,0,0,0.377049,0.35,1943,1945,0,1,0,1,119,282,337,22,44,39,4,1,0,15,2,1.5,41,40,0,4,10,0,5,1
holms002,26,829,237,7,0,1,1,0,26,4,0,0.528689,0.45,2008,2011,0,1,0,1,59,108,125,12,26,15,10,0,1,6,0,1,13,20,1,3,0,1,3,1
holmw101,0,0,15,3,1,1,0,0,0,0,0,0.344262,0.3,1924,1932,0,1,0,1,436,1493,1649,207,410,305,73,26,6,174,11,8.5,100,86,0,5,51,0,0,1
holtj101,0,6,0,0,0,0,0,0,2,0,0,0.42623,0.45,1968,1976,1,0,0,1,707,1616,1735,174,428,335,64,10,19,177,8,6,93,166,17,7,5,14,47,0
hoovp001,26,727,172,14,3,0,5,0,15,8,0,0.54918,0.5,2001,2010,0,1,0,1,40,100,105,10,25,22,3,0,0,8,0,0,5,31,3,0,0,0,5,1
hopkg101,0,75,19,1,0,0,1,0,0,0,0,0.5,0.35,1968,1974,1,0,0,1,514,1219,1400,142,324,246,47,6,25,145,6,4,160,83,21,8,1,12,33,1
hoslt101,67,2259,502,48,18,3,10,0,57,25,0,0.446721,0.4,1970,1981,0,1,0,1,208,368,434,43,79,56,11,0,12,53,1,1,57,73,3,4,2,3,8,1
hostd001,0,6,0,0,0,0,0,0,0,0,0,0.569672,0.65,1981,1988,0,1,0,1,255,818,928,92,187,121,23,6,37,124,2,4,97,248,4,6,0,7,29,1
houkr101,0,0,231,21,5,2,2,0,0,0,0,0.479508,0.4,1947,1954,0,1,0,1,91,158,171,12,43,36,6,1,0,20,0,0,12,10,0,1,0,0,3,0
housf103,509,13554,2642,258,34,38,29,85,143,127,8,0.467213,0.5,1950,1961,1,0,0,1,653,1994,2187,202,494,372,64,11,47,235,6,7,151,147,25,11,13,18,63,1
housj001,8,231,58,3,0,0,2,0,4,1,0,0.569672,0.45,2003,2008,0,1,0,1,32,60,63,6,10,4,3,0,3,4,0,0,1,16,0,2,0,0,2,1
houst001,149,3822,1018,61,17,7,16,0,141,41,0,0.54918,0.55,1996,2003,1,0,0,1,700,1805,1946,197,479,326,84,6,63,253,10,6,119,408,15,5,12,5,49,1
howac001,8,297,62,5,0,1,1,0,3,5,0,0.508197,0.55,1991,1994,0,1,0,1,22,32,37,3,6,4,2,0,0,2,0,0,2,8,0,1,1,1,0,0
howae101,1066,28607,6447,479,51,87,75,248,285,223,20,0.491803,0.55,1955,1968,0,1,0,1,1605,5363,5843,619,1471,1036,218,50,167,762,9,14,373,786,82,26,29,52,157,0
howal102,99,2727,641,46,10,4,13,0,50,29,0,0.508197,0.6,1970,1973,0,1,0,1,133,365,405,36,86,61,19,0,6,47,0,1,37,85,8,0,2,1,10,1
howaw101,0,29,4,1,0,0,1,0,2,0,0,0.385246,0.55,1973,1978,0,0,0,1,466,1068,1135,149,267,213,37,11,6,71,60,25,45,175,6,6,12,4,17,1
howed102,13,378,1189,133,22,13,26,4,2,1,0,0.467213,0.4,1947,1956,0,1,0,1,340,910,1013,98,224,169,39,4,12,93,1,2.5,87,140,1,4,10,2,20,1
hrinw101,25,685,162,8,4,1,4,14,17,3,0,0.42623,0.4,1968,1969,1,0,0,1,47,99,111,4,25,25,0,0,0,4,0,0,10,15,1,2,0,0,3,1
hubbm001,42,1245,307,17,2,2,4,0,53,13,0,0.42623,0.5,1995,2001,0,1,0,1,104,192,198,11,32,26,2,0,4,11,0,0,4,60,1,1,0,1,4,1
hubbt001,0,9,1,0,0,0,0,0,0,0,0,0.42623,0.25,1994,2003,0,1,0,1,476,762,864,124,196,140,33,7,16,72,33,17,83,166,1,6,8,5,19,1
huckk001,124,3366,777,54,10,13,17,0,65,34,0,0.528689,0.5,2001,2006,0,1,0,1,161,427,451,42,95,77,14,1,3,31,0,0,19,78,1,0,5,0,16,1
hudsj002,4,114,39,2,0,0,0,0,3,0,0,0.532787,0.5,2018,2018,0,1,0,1,8,12,12,0,2,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
huffb101,0,0,140,20,5,4,3,0,0,0,0,0.405738,0.4,1937,1937,1,0,0,1,76,176,189,18,48,38,9,0,1,24,1,0,10,7,0,3,0,0,0,0
hughb001,76,2190,546,44,4,7,11,0,63,20,0,0.659836,0.65,1998,1999,0,1,0,1,133,319,343,38,76,53,9,2,12,37,1,2,21,82,1,1,1,1,6,1
humpt101,344,8839,2042,202,31,30,22,0,265,168,0,0.446721,0.6,1971,1979,0,1,0,1,415,1055,1170,69,223,177,39,1,6,85,5,5,68,175,4,13,22,12,30,1
hundn001,796,21500,5878,442,61,55,56,0,553,198,0,0.520492,0.45,2008,2018,0,1,0,1,943,3027,3300,314,752,476,166,19,91,371,15,17,217,792,18,18,10,28,62,1
hundr101,951,25460,5765,493,61,65,54,137,396,288,9,0.385246,0.4,1964,1977,0,1,0,1,1061,3442,3797,311,813,600,118,13,82,381,12,17,271,565,41,13,44,27,92,1
hundt001,973,25818,6535,472,88,51,75,0,793,267,0,0.385246,0.4,1990,2003,0,0,0,1,1225,3769,4305,495,883,507,167,7,202,599,14,11,453,988,63,34,18,31,71,1
hungb101,0,0,159,25,6,2,1,0,0,0,0,0.42623,0.55,1922,1930,0,1,0,1,51,137,151,13,33,27,3,2,1,15,2,2,11,25,0,0,3,0,0,1
huntr001,20,609,168,9,6,2,4,0,23,6,0,0.446721,0.45,1985,1986,0,1,0,1,35,67,73,5,13,11,0,0,2,6,0,1,5,21,2,0,1,0,2,1
huppd001,8,234,48,3,2,2,1,0,7,2,0,0.467213,0.5,1983,1985,0,1,0,1,17,21,25,1,1,1,0,0,0,0,0,0,2,7,0,0,2,0,1,0
hurdc001,15,421,98,7,0,0,5,0,16,5,0,0.487705,0.6,1977,1987,1,0,0,1,515,1391,1596,162,360,235,81,12,32,193,1,6,176,261,18,7,5,17,28,1
huttj101,1,90,21,1,0,0,2,0,6,0,0,0.487705,0.4,1970,1975,0,1,0,1,61,97,106,7,17,12,2,0,3,12,0,0,5,22,0,0,2,2,3,1
iannc001,995,26810,7313,532,41,49,66,0,588,191,0,0.631148,0.45,2006,2018,0,1,0,1,1145,3419,4089,429,788,471,171,11,135,481,11,10,558,970,26,68,9,35,74,1
ibanr001,0,12,4,0,0,0,0,0,0,0,0,0.610656,0.55,1996,2014,1,0,0,1,2161,7471,8278,1055,2034,1254,424,51,305,1207,50,29,713,1374,83,29,2,63,166,1
ingeb001,342,9095,1893,216,10,22,40,0,200,114,0,0.467213,0.4,2001,2013,0,1,0,1,1532,5014,5617,563,1166,748,228,38,152,648,45,40,443,1306,16,68,45,47,102,1
iviem101,5,159,34,2,2,0,0,0,10,1,0,0.528689,0.6,1971,1983,0,1,0,1,857,2694,2962,309,724,493,133,17,81,411,22,16,214,402,34,17,10,27,61,1
izquh101,9,237,65,7,1,1,3,5,3,3,0,0.405738,0.4,1967,1967,0,1,0,1,16,26,28,4,7,5,2,0,0,2,0,0,1,2,0,0,1,0,0,0
janov101,0,0,104,15,8,2,7,0,0,0,0,0.446721,0.3,1953,1954,0,1,0,1,83,196,215,20,42,33,6,1,2,10,0,1,12,54,0,2,5,0,3,1
jansd001,23,621,169,13,2,1,0,0,28,5,0,0.631148,0.55,2018,2018,0,1,0,1,31,81,95,12,20,11,6,0,3,8,0,0,9,17,0,4,0,1,1,0
jaraj001,90,2447,557,42,7,7,5,0,59,25,0,0.569672,0.45,2009,2011,0,0,0,1,119,336,366,23,79,56,19,0,4,38,2,0,27,59,3,1,1,1,19,1
jarvr102,0,0,55,8,3,1,1,0,0,0,0,0.344262,0.3,1944,1947,0,1,0,1,21,50,57,4,8,6,1,0,1,4,0,0,7,7,0,0,0,0,1,1
jasoj001,276,7311,1971,94,13,11,17,0,178,37,0,0.516393,0.55,2008,2017,1,0,0,1,808,2224,2591,295,573,363,143,12,55,281,16,10,319,412,6,28,5,15,52,1
jatap101,0,3,0,0,0,0,0,0,0,0,0,0.467213,0.5,1972,1972,0,1,0,1,32,74,82,8,17,15,2,0,0,3,0,1,7,14,0,0,1,0,1,0
jenkj102,0,0,10,4,3,0,0,0,0,0,0,0.385246,0.4,1914,1919,0,1,0,1,11,19,20,0,3,2,1,0,0,1,1,0.5,1,1,0,0,0,0,0,0
jensm001,92,2595,622,51,10,7,10,0,47,33,0,0.487705,0.65,1996,2002,0,0,0,1,145,343,397,33,63,40,16,1,6,29,0,1,50,106,4,0,3,1,10,1
jimea001,1,60,16,1,0,0,0,0,0,0,0,0.487705,0.45,2017,2017,0,1,0,1,7,12,13,0,1,1,0,0,0,0,0,0,0,7,0,0,1,0,1,0
johjk001,421,11078,2732,183,18,34,26,0,174,116,0,0.528689,0.45,2006,2009,0,1,0,1,462,1609,1722,166,431,298,84,1,48,198,7,5,66,148,2,37,2,8,53,0
johnb002,367,9832,2602,157,20,20,30,0,255,105,0,0.54918,0.55,1994,2001,0,1,0,1,471,1415,1539,132,351,236,60,6,49,196,1,3,80,268,16,12,16,16,42,1
johnb101,63,1671,344,20,0,5,7,0,30,17,0,0.487705,0.6,1981,1983,0,1,0,1,98,249,274,24,49,31,8,1,9,27,3,1,20,80,0,2,2,1,11,0
johnc001,149,4112,770,76,21,11,27,0,153,53,0,0.569672,0.65,1972,1986,0,1,0,1,1369,3945,4603,539,1016,622,188,10,196,699,9,12,568,719,53,50,4,36,86,1
johnc002,1108,29158,7218,568,51,107,52,0,530,343,0,0.569672,0.55,1994,2005,0,1,0,1,1188,3836,4385,465,940,558,211,4,167,570,6,10,475,997,29,25,18,31,112,1
johnd106,60,1603,512,62,7,11,11,23,32,26,0,0.42623,0.5,1952,1962,0,1,0,1,134,320,351,24,75,66,6,1,2,28,1,0,26,39,1,2,1,2,7,1
johnl103,6,177,35,4,1,0,0,0,9,3,0,0.446721,0.45,1972,1978,0,1,0,1,12,26,29,1,5,3,2,0,0,1,0,0,2,8,0,0,1,0,0,1
johnm003,295,7781,1842,126,14,16,24,0,161,93,0,0.446721,0.45,1998,2008,1,0,0,1,332,934,1102,115,204,147,37,4,16,83,8,4,124,197,3,9,28,7,14,1
johnr002,0,12,3,0,0,0,0,0,0,0,0,0.569672,0.6,1982,1984,0,1,0,1,22,46,53,4,12,10,2,0,0,2,0,0,7,6,0,0,0,0,0,1
johnr009,214,5850,1448,158,10,13,26,0,132,48,0,0.590164,0.5,2007,2013,0,1,0,1,265,736,829,62,147,97,38,4,8,64,6,2,72,186,6,7,8,6,24,1
jolls101,0,0,21,2,0,0,1,0,0,0,0,0.54918,0.6,1930,1933,1,0,0,1,473,1710,1813,188,521,343,111,21,46,313,5,7,89,105,0,10,4,0,0,0
jonet002,0,3,0,0,0,0,0,0,0,0,0,0.393443,0.35,1988,1993,1,0,0,1,252,485,545,45,113,86,25,1,1,28,15,10,45,81,4,3,9,3,5,1
jonnb101,0,0,197,45,10,6,4,0,0,0,0,0.446721,0.5,1920,1935,0,1,0,1,103,235,254,26,54,46,7,1,0,20,0,0,12,23,0,0,7,0,0,1
jordt102,0,0,91,12,4,1,3,0,0,0,0,0.487705,0.5,1944,1948,0,1,0,1,39,96,101,5,23,16,4,2,1,6,1,1,4,2,0,0,1,0,6,0
jorga101,0,0,1128,92,28,19,10,0,0,0,0,0.344262,0.3,1929,1939,0,1,0,1,307,738,835,79,176,136,31,5,4,89,3,3,85,73,0,0,12,0,0,0
jorgr001,5,143,37,1,1,0,0,0,2,0,0,0.590164,0.55,2005,2008,0,1,0,1,10,20,20,3,3,1,0,0,2,6,0,0,0,8,0,0,0,0,0,1
josec002,358,9484,2775,179,19,22,22,0,178,81,0,0.42623,0.6,2014,2018,0,1,0,1,402,1217,1316,126,272,181,56,4,31,122,2,2,71,309,2,10,13,5,29,0
josed101,386,10100,2109,216,25,32,44,62,192,102,3,0.467213,0.45,1965,1972,0,1,0,1,470,1505,1631,147,388,295,58,12,23,164,4,10,92,174,8,11,10,13,53,0
justj101,0,0,43,5,3,2,0,0,0,0,0,0.446721,0.4,1944,1945,0,1,0,1,25,45,52,2,7,7,0,0,0,2,0,0,4,9,0,1,2,0,2,1
jutzs101,179,5016,1001,99,19,16,27,0,128,63,0,0.467213,0.4,1972,1977,0,1,0,1,254,656,708,45,141,121,14,3,3,51,1,6,34,86,6,1,12,5,24,1
karkr001,776,20918,4757,404,42,49,50,0,401,281,0,0.54918,0.5,1986,1997,0,1,0,1,939,2597,2948,336,574,352,120,6,96,335,24,14,233,749,8,26,65,27,39,0
kattr101,290,7856,1553,143,32,21,44,27,55,57,2,0.467213,0.55,1952,1959,0,1,0,1,417,1071,1177,92,248,183,29,4,32,120,2,2,74,164,7,6,14,12,34,1
kearb001,402,10681,2416,224,34,25,34,0,224,159,0,0.467213,0.45,1979,1987,0,1,0,1,479,1356,1474,131,316,220,66,3,27,133,9,12,67,235,3,12,30,9,32,1
keare101,0,0,42,7,0,0,1,0,0,0,0,0.487705,0.5,1942,1942,0,1,0,1,11,26,30,2,5,5,0,0,0,2,1,0,3,1,0,0,1,0,1,0
keatg101,0,6,1,0,0,0,0,0,0,0,0,0.508197,0.55,1981,1981,0,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
keelb101,0,0,2,0,0,0,0,0,0,0,0,0.405738,0.45,1944,1945,0,1,0,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
kellc002,27,894,265,16,1,0,0,0,11,5,0,0.590164,0.55,2016,2018,0,1,0,1,63,117,131,7,18,14,4,0,0,10,0,0,8,20,0,3,3,0,3,1
kelld001,0,18,3,0,0,0,1,0,0,0,0,0.569672,0.65,2007,2016,1,0,0,1,585,1098,1220,148,252,192,28,9,23,98,16,2,92,171,2,11,11,8,24,1
kellh103,0,0,50,5,1,1,1,0,0,0,0,0.508197,0.5,1949,1952,1,0,0,1,25,54,57,4,11,5,5,0,1,5,0,0,3,3,0,0,0,0,1,0
kellp102,2,57,17,0,0,0,2,0,0,0,0,0.54918,0.6,1980,1980,0,1,0,1,3,7,7,0,2,2,0,0,0,0,0,0,0,4,0,0,0,0,0,0
kenda101,4,170,27,3,0,1,4,4,5,1,0,0.446721,0.45,1961,1961,0,1,0,1,10,23,24,0,4,3,1,0,0,1,0,0,1,0,0,0,0,0,2,1
kendf101,690,18640,3733,336,54,51,33,7,502,224,0,0.446721,0.5,1969,1980,0,1,0,1,877,2576,2823,170,603,475,86,11,31,244,5,5,189,240,29,6,27,25,83,1
