,retroID,G,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,IBB,HBP,SH,SF,GIDP,NL
3438,devih101,1,2,1,2,0,1,0,0,0,0.0,0,0,0.0,0,0,0.0,0.0,0
3439,devij001,93,1,0,0,0,0,0,0,0,0.0,0,1,0.0,0,0,0.0,0.0,1
3440,devim101,29,45,7,11,3,0,0,4,1,0.0,3,5,0.0,0,1,0.0,0.0,1
3441,devlj101,1,1,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0.0,0
3442,devoa101,188,458,48,118,18,5,2,57,6,0.5,20,42,0.0,3,16,0.0,0.0,1
3443,devod001,50,107,5,24,3,2,3,13,1,1.0,7,31,0.0,0,0,0.0,1.0,1
3444,devrc001,21,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0.0,0
3445,dewem001,205,11,1,1,0,0,0,0,0,0.0,3,6,0.0,0,0,0.0,0.0,1
3446,dewib001,426,1119,118,288,53,11,21,135,7,2.0,107,194,18.0,8,3,10.0,20.0,1
3447,dewij001,13,25,2,3,1,0,1,2,0,0.0,2,12,0.0,0,1,0.0,0.0,0
3448,dewim001,29,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0.0,1
3449,diams001,59,14,1,2,0,0,0,0,0,0.0,0,7,0.0,0,1,0.0,0.0,0
3450,diamt001,16,7,1,0,0,0,0,0,0,0.0,1,6,0.0,0,0,0.0,0.0,1
3451,diaza001,366,816,102,195,31,7,8,75,41,25.0,33,107,3.0,5,11,7.0,16.0,1
3452,diaza002,22,33,0,8,1,0,0,2,0,1.0,3,10,1.0,0,0,0.0,1.0,1
3453,diaza003,320,1112,157,306,71,3,42,140,11,9.0,77,164,9.0,10,3,11.0,28.0,1
3454,diazb001,993,3274,327,834,162,5,87,452,9,17.0,198,429,22.0,13,24,28.0,113.0,1
3455,diazc001,179,14,1,0,0,0,0,0,0,0.0,1,5,0.0,0,2,0.0,0.0,1
3456,diazc002,9,3,1,1,0,0,0,0,0,0.0,0,2,0.0,0,1,0.0,0.0,0
3457,diazd001,16,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0.0,1
3458,diaze001,91,231,27,62,2,2,0,14,3,2.0,22,35,0.0,1,5,0.0,3.0,0
3459,diaze002,673,2061,222,523,116,6,21,202,21,10.0,96,199,4.0,53,34,13.0,69.0,1
3460,diaze003,16,50,4,11,2,1,0,7,0,0.0,1,5,0.0,0,0,0.0,3.0,0
3461,diaze004,7,12,2,2,2,0,0,1,0,0.0,3,3,1.0,0,0,0.0,0.0,1
3462,diaze005,149,446,51,114,26,0,11,54,1,1.0,32,80,1.0,1,0,4.0,12.0,1
3463,diaze006,188,2,0,0,0,0,0,0,0,0.0,0,1,0.0,0,0,0.0,0.0,0
3464,diazf001,18,1,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0.0,0
3465,diazj001,4,7,2,2,1,0,1,2,0,0.0,1,2,0.0,0,0,0.0,0.0,0
3466,diazj002,5,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0.0,0
3467,diazj003,5,15,4,4,0,0,0,0,0,0.0,1,5,0.0,1,0,0.0,3.0,0
3468,diazj004,35,55,6,8,1,0,0,6,1,0.0,4,17,0.0,3,3,0.0,1.0,0
3469,diazj005,173,1,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0.0,1
3470,diazj006,30,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0.0,1
3471,diazm001,293,683,70,169,27,2,31,102,1,2.0,71,128,4.0,6,0,10.0,18.0,1
3472,diazm002,374,773,84,198,31,4,5,84,1,2.0,41,70,1.0,2,18,9.0,23.0,1
3473,diazm003,736,1881,212,546,98,14,45,226,33,16.0,106,378,12.0,38,10,16.0,60.0,1
3474,diazm004,42,3,0,0,0,0,0,0,0,0.0,0,0,0.0,0,1,0.0,0.0,1
3475,diazr001,44,139,9,39,7,0,1,20,1,1.0,3,11,0.0,3,1,2.0,5.0,1
3476,diazv001,147,446,62,114,25,3,24,73,6,2.0,32,135,7.0,4,0,3.0,20.0,1
3477,diazy001,88,265,40,75,13,3,1,28,2,0.0,32,54,1.0,1,0,1.0,11.0,0
3478,dibbr001,385,25,0,3,0,0,0,2,0,0.0,0,5,0.0,0,6,0.0,0.0,1
3479,dibup101,8,11,2,3,0,1,0,3,0,0.0,2,0,0.0,0,1,0.0,0.0,1
3480,dicka001,95,261,39,67,16,2,10,37,5,1.0,26,47,2.0,4,0,2.0,6.0,1
3481,dickb001,8,5,2,3,0,0,0,0,0,0.0,0,2,0.0,0,0,0.0,0.0,1
3482,dickb101,1789,6300,930,1969,343,72,202,1209,37,29.0,678,289,0.0,31,51,0.0,49.0,0
3483,dickc001,355,721,105,185,35,7,17,66,35,7.0,83,231,1.0,4,8,4.0,8.0,1
3484,dickc002,698,2456,342,697,162,27,103,311,22,18.0,152,564,22.0,10,1,14.0,47.0,1
3485,dicke101,125,110,12,16,3,0,1,4,0,1.0,8,34,0.0,1,4,0.0,1.0,0
3486,dickg101,226,494,36,101,12,0,4,54,4,4.0,63,62,0.0,0,3,0.0,8.0,0
3487,dickj001,73,6,1,0,0,0,0,0,0,0.0,1,3,0.0,0,0,0.0,0.0,0
3488,dickj101,109,7,0,1,0,0,0,0,0,0.0,0,1,0.0,0,0,0.0,0.0,1
3489,dickj102,322,990,142,273,35,19,7,116,23,4.5,101,97,0.0,3,16,0.0,30.0,1
3490,dickl001,3,3,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0.0,1
3491,dickl101,89,141,13,28,1,2,2,13,0,0.0,6,38,0.0,1,10,0.0,0.0,1
3492,dickm101,638,1095,81,253,34,5,3,82,0,0.0,12,105,0.0,2,33,0.0,27.0,1
3493,dicko001,7,7,0,1,0,0,0,0,0,0.0,2,2,1.0,0,0,0.0,0.0,1
3494,dickp101,13,13,0,0,0,0,0,0,0,0.0,0,6,0.0,0,0,0.0,0.0,0
3495,dickr001,402,267,13,45,3,0,0,16,0,0.0,4,49,0.0,1,34,0.0,5.0,1
3496,didib101,247,751,56,172,25,4,0,51,2,3.0,59,72,16.0,2,23,2.0,12.0,1
3497,diehg101,2,2,0,0,0,0,0,0,0,0.0,0,1,0.0,0,0,0.0,0.0,1
3498,diekj001,365,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0.0,1
3499,dierc101,752,1648,217,411,76,14,14,141,16,26.0,237,250,1.0,6,26,3.0,32.0,1
3500,dierl101,357,789,38,107,14,0,4,46,0,0.0,12,272,0.0,1,70,4.0,16.0,1
3501,dietb101,368,627,56,94,12,3,5,43,0,0.0,60,260,0.0,2,47,0.0,5.0,0
3502,dietd001,608,1879,268,477,98,19,60,204,5,3.0,144,481,12.0,93,2,14.0,21.0,1
3503,dietd101,646,1829,226,478,89,6,66,301,4,6.0,381,402,30.0,13,8,13.0,51.0,1
3504,dietd102,110,73,8,13,0,0,0,1,0,0.0,4,18,0.0,1,3,0.0,0.0,1
3505,dietr101,9,21,1,5,0,0,0,1,0,0.0,5,4,0.0,0,0,0.0,1.0,0
3506,difaj101,4,3,0,1,1,0,0,0,0,0.0,0,2,0.0,0,0,0.0,0.0,0
3507,difem001,550,1558,145,368,83,9,28,167,3,2.0,101,334,3.0,19,22,14.0,51.0,1
3508,difem002,77,1,0,0,0,0,0,0,0,0.0,0,1,0.0,0,2,0.0,0.0,1
3509,difow001,318,809,117,202,27,11,13,70,23,4.0,71,170,12.0,3,8,7.0,15.0,1
3510,diggb001,5,7,0,1,0,0,0,0,0,0.0,0,1,0.0,0,1,0.0,0.0,1
3511,diggr101,4,8,0,2,0,0,0,0,0,0.0,0,2,0.0,0,2,0.0,0.0,0
3512,dilaj101,66,14,0,0,0,0,0,0,0,0.0,0,10,0.0,0,0,0.0,0.0,1
3513,dillb101,51,33,1,5,0,0,0,1,0,0.0,0,17,0.0,0,4,0.0,0.0,1
3514,dillb102,753,2904,401,888,123,47,10,213,106,49.0,251,201,0.0,12,34,0.0,83.0,1
3515,dilld101,272,476,59,116,16,5,14,47,0,3.0,32,85,2.0,1,1,1.0,10.0,1
3516,dillg001,7,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0.0,1
3517,dillj001,137,217,35,57,12,2,3,19,1,0.0,22,47,0.0,5,2,0.0,7.0,1
3518,dillp101,197,494,56,121,15,9,0,40,9,4.5,32,20,0.0,0,8,0.0,0.0,1
3519,dills101,438,1013,148,246,50,6,13,102,15,12.0,76,147,7.0,2,16,8.0,22.0,1
3520,dills102,3,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0.0,1
3521,dillt001,73,2,0,1,0,0,0,0,0,0.0,0,1,0.0,0,0,0.0,0.0,1
3522,dilom001,800,2000,314,530,67,25,6,129,267,78.0,142,197,2.0,6,30,4.0,37.0,1
3523,dimad101,1399,5640,1046,1680,308,57,87,618,100,62.0,750,571,0.0,31,57,0.0,107.0,0
3524,dimaj101,1736,6821,1390,2214,389,131,361,1537,30,9.0,790,369,0.0,46,14,0.0,130.0,0
3525,dimav101,1110,3849,491,959,209,24,125,584,79,39.5,412,837,0.0,12,37,0.0,66.0,1
3526,dimif001,4,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0.0,0
3527,dimmm101,39,8,11,1,0,0,0,0,1,2.0,0,1,0.0,0,1,0.0,0.0,1
3528,dinal001,94,5,0,1,0,0,0,0,0,0.0,0,3,0.0,0,0,0.0,0.0,0
3529,dinek101,16,37,3,12,2,0,0,2,1,1.0,4,3,0.0,0,0,0.0,1.0,1
3530,dingc001,75,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0.0,1
3531,dingv101,159,501,53,146,20,5,2,46,7,3.5,44,29,0.0,1,7,0.0,12.0,1
3532,dinkb001,23,73,5,22,1,0,0,4,2,0.0,4,14,2.0,1,0,0.0,0.0,0
3533,diorm101,25,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0.0,1
3534,dipib101,4,11,0,1,0,0,0,0,0,0.0,1,1,0.0,0,0,0.0,1.0,0
3535,dipif001,514,72,4,9,2,0,0,2,0,0.0,1,34,0.0,0,5,0.0,1.0,1
3536,dipoj001,390,22,0,1,0,0,0,0,0,0.0,2,12,0.0,0,1,0.0,2.0,1
3537,dirka001,297,971,150,268,47,7,24,100,13,4.0,76,173,5.0,7,6,3.0,13.0,0
3538,disag001,1086,3744,444,966,186,20,28,355,47,44.0,154,306,0.0,36,77,21.0,105.0,0
3539,dishg001,33,30,4,6,0,0,0,4,0,0.0,0,13,0.0,1,4,1.0,0.0,1
3540,dista101,2,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0.0,1
3541,distb001,240,360,35,82,13,5,7,42,1,1.0,31,66,6.0,5,4,3.0,11.0,1
3542,ditma101,289,422,27,75,6,0,2,32,1,1.0,13,89,0.0,0,17,1.0,16.0,0
3543,dittj101,395,1218,117,283,43,4,24,136,2,1.0,77,102,2.0,5,10,2.0,25.0,1
3544,dixob001,74,118,14,21,6,0,5,10,0,0.0,6,43,0.0,0,0,0.0,2.0,1
3545,dixok001,108,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0.0,0
3546,dixol101,159,427,40,88,19,3,1,41,4,7.0,45,69,0.0,6,17,0.0,0.0,1
3547,dixos001,6,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0.0,1
3548,dixos101,102,61,3,11,3,0,0,2,0,0.0,6,21,0.0,0,2,0.0,0.0,0
3549,dixot101,62,48,0,5,0,0,0,1,0,0.0,1,9,0.0,0,6,0.0,1.0,1
3550,dlugb001,5,3,1,0,0,0,0,0,0,0.0,0,2,0.0,0,0,0.0,0.0,0
3551,doakb101,259,480,18,57,4,2,1,19,0,0.0,13,180,0.0,2,45,0.0,0.0,1
3552,dobbd101,198,433,52,90,12,5,15,49,5,5.0,53,72,9.0,3,5,2.0,7.0,0
3553,dobbg001,959,2097,204,548,106,9,46,274,14,6.0,132,402,24.0,13,4,26.0,44.0,1
3554,dobbj102,2,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0.0,0
3555,dobej101,76,13,0,2,0,0,0,0,0,0.0,1,1,0.0,0,0,0.0,0.0,1
3556,dober101,11,8,0,3,0,0,0,1,0,0.0,0,0,0.0,0,1,0.0,0.0,0
3557,dobsc101,203,411,30,63,10,0,0,34,0,1.0,6,70,0.0,1,30,4.0,7.0,0
3558,dobsj101,414,697,46,106,7,1,2,35,1,0.0,54,244,0.0,7,64,0.0,7.0,0
3559,dobsp101,414,317,13,39,4,0,0,12,0,1.0,11,102,0.0,1,47,0.0,8.0,1
3560,dobyl101,1533,5348,960,1515,243,52,253,970,47,36.0,871,1011,19.0,38,20,25.0,97.0,0
3561,dockg101,35,35,4,6,0,0,0,1,0,0.0,6,12,0.0,0,4,0.0,0.0,1
3562,doddr001,4,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0.0,1
3563,doddt001,8,13,1,3,0,0,1,2,0,0.0,2,2,0.0,1,0,0.0,1.0,0
3564,dodgs101,4,2,0,0,0,0,0,0,0,0.0,0,2,0.0,0,0,0.0,0.0,0
3565,dodsp001,52,99,12,20,8,1,4,10,0,0.0,17,33,1.0,0,0,2.0,0.0,0
3566,doerb101,1865,7093,1094,2042,381,89,223,1247,54,64.0,809,608,0.0,11,115,0.0,182.0,0
3567,dohej001,148,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0.0,0
3568,dohej101,104,317,27,76,17,1,4,27,3,2.0,16,25,2.0,0,6,2.0,5.0,0
3569,dohms001,164,3,0,0,0,0,0,0,0,0.0,0,2,0.0,1,1,0.0,0.0,1
3570,dolac102,1,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0.0,1
3571,dolir001,40,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0.0,1
3572,doljf101,192,561,68,151,31,7,9,85,8,10.0,47,60,0.0,3,8,0.0,0.0,0
3573,dolla101,7,13,0,2,0,0,0,0,0,0.0,0,3,0.0,0,0,0.0,0.0,1
3574,dolsf001,48,1,0,0,0,0,0,0,0,0.0,0,1,0.0,0,0,0.0,0.0,0
3575,domia001,9,13,0,2,0,0,0,1,0,0.0,0,3,0.0,1,0,0.0,0.0,0
3576,domic001,22,40,3,7,1,1,2,5,0,0.0,1,16,1.0,0,0,0.0,2.0,1
3577,domij001,32,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0.0,0
3578,domij002,52,2,0,0,0,0,0,0,0,0.0,0,2,0.0,0,0,0.0,0.0,1
3579,domim001,362,1272,123,294,48,2,42,152,0,2.0,66,249,4.0,13,4,14.0,46.0,1
3580,domis001,53,1,0,0,0,0,0,0,0,0.0,1,1,0.0,0,0,0.0,0.0,1
3581,donaa101,153,356,27,57,6,1,1,23,0,1.0,11,90,0.0,0,14,0.0,9.0,0
3582,donad101,8,1,0,0,0,0,0,0,0,0.0,0,1,0.0,0,0,0.0,0.0,1
3583,donaj001,883,3292,556,906,193,12,182,551,34,6.0,457,730,16.0,36,5,27.0,77.0,0
3584,donaj002,170,552,70,142,27,5,7,43,12,3.0,34,145,2.0,9,5,3.0,5.0,0
3585,donaj101,405,1225,96,292,35,11,4,86,19,9.0,132,133,12.0,4,13,6.0,20.0,0
3586,donaj102,10,36,5,10,4,0,0,1,0,1.0,4,5,0.0,0,2,0.0,0.0,0
3587,dondl101,19,31,2,6,0,0,1,8,0,0.0,0,4,0.0,0,4,0.0,0.0,0
3588,donnb001,387,1,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0.0,1
3589,donnb101,190,201,12,32,3,1,0,8,0,0.0,14,35,0.0,0,15,0.0,6.0,1
3590,donnc001,450,798,83,186,36,5,17,86,5,1.0,103,165,7.0,1,2,6.0,17.0,1
3591,donne101,9,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0.0,1
3592,donob102,38,28,1,7,0,0,0,1,0,0.0,2,6,0.0,0,2,0.0,1.0,1
3593,donod101,371,694,67,113,14,0,15,64,0,0.0,78,292,1.0,10,18,1.0,13.0,1
3594,donoj103,70,34,1,5,1,0,0,2,0,0.0,1,10,0.0,0,1,0.0,2.0,0
3595,donol101,28,27,2,5,0,0,0,1,0,0.0,0,8,0.0,0,3,0.0,2.0,1
3596,donop102,346,732,44,180,17,4,6,87,1,2.5,21,78,0.0,3,42,0.0,0.0,1
3597,donot101,122,325,31,65,7,2,5,28,7,1.0,10,92,0.0,3,4,1.0,1.0,0
3598,dools001,328,1,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0.0,1
3599,dopsj001,144,55,0,3,1,0,0,1,0,0.0,3,34,0.0,0,4,0.0,2.0,1
3600,dorab001,1453,5131,727,1366,220,39,84,497,209,93.0,709,600,52.0,10,34,38.0,79.0,1
3601,dorab101,3,2,0,1,0,0,0,0,0,0.0,1,0,0.0,0,0,0.0,0.0,0
3602,dorif101,324,204,16,32,7,0,0,4,1,0.0,8,43,0.0,0,13,0.0,7.0,0
3603,dormc101,1,2,0,1,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0.0,0
3604,dormr101,25,77,12,28,6,0,0,11,1,0.0,9,6,0.0,0,1,0.0,0.0,0
3605,dornd001,23,30,0,5,1,0,0,3,0,0.0,2,10,0.0,0,0,0.0,1.0,1
3606,dorsb001,163,411,38,92,15,0,9,51,0,0.0,32,73,7.0,2,1,3.0,15.0,1
3607,dorsc101,8,2,0,0,0,0,0,1,0,0.0,0,0,0.0,0,1,0.0,0.0,0
3608,dorsj001,8,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0.0,0
3609,dortm001,15,19,3,4,1,0,0,0,0,2.0,1,2,0.0,0,0,0.0,0.0,1
3610,dostd001,138,202,23,47,10,0,4,18,1,0.0,19,44,1.0,0,3,1.0,3.0,1
3611,doteo001,758,77,3,5,0,0,0,1,0,0.0,5,44,0.0,1,9,0.0,0.0,1
3612,dotsr001,312,0,1,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0.0,0
3613,dottd101,107,299,27,74,15,0,5,33,0,1.0,35,44,1.0,0,3,3.0,5.0,1
3614,dottg101,7,1,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0.0,0
3615,doubf001,118,11,0,1,0,0,0,0,0,0.0,1,6,0.0,0,2,0.0,0.0,1
3616,douga101,11,24,2,4,0,0,0,1,0,0.0,1,4,0.0,0,0,0.0,0.0,1
3617,dougj001,79,8,1,1,0,0,0,0,0,0.0,1,2,0.0,0,1,0.0,0.0,1
3618,dougj101,5,9,0,0,0,0,0,0,0,0.0,2,4,0.0,0,0,0.0,0.0,1
3619,dougp101,143,278,20,47,4,1,2,19,1,0.0,5,55,0.0,1,12,0.0,0.0,1
3620,dougs001,54,2,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0.0,0
3621,dougw101,11,16,0,1,0,0,0,0,0,0.0,0,10,0.0,0,0,0.0,3.0,1
3622,doumr001,980,3093,350,818,191,7,104,413,12,6.0,232,621,28.0,53,3,26.0,89.0,1
3623,doutt101,1074,4127,665,1201,220,38,29,396,67,34.0,443,312,0.0,33,124,0.0,6.0,1
3624,doved001,3,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0.0,1
3625,dowds101,16,26,4,3,0,0,0,6,2,1.0,0,5,0.0,0,0,0.0,0.0,1
3626,dowek001,15,39,4,5,0,0,0,1,0,0.0,2,5,0.0,0,1,0.0,1.0,1
3627,dowld101,2,2,0,0,0,0,0,0,0,0.0,0,2,0.0,0,2,0.0,0.0,1
3628,downa101,409,717,36,91,12,3,2,51,0,0.0,37,293,0.0,0,53,2.0,15.0,1
3629,downb001,2344,7853,1188,2099,360,28,275,1073,50,44.0,1197,1127,55.0,129,60,70.0,197.0,0
3630,downd001,92,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0.0,0
3631,downd101,4,8,1,2,0,0,0,2,0,0.0,0,4,0.0,0,0,0.0,0.0,1
3632,downk001,238,211,14,26,3,1,0,11,0,2.0,7,76,0.0,0,21,2.0,1.0,1
3633,downm001,254,527,58,121,31,1,20,66,3,4.0,40,118,2.0,11,1,3.0,11.0,1
3634,downs001,619,45,3,3,0,0,0,1,0,0.0,3,17,0.0,0,10,0.0,0.0,1
3635,doylb101,110,199,18,32,3,0,1,13,1,5.0,10,13,0.0,0,5,0.0,5.0,0
3636,doylc102,51,82,8,16,3,1,1,10,0,0.0,5,32,0.0,0,0,0.0,2.0,1
3637,doyld101,13,43,2,9,1,0,0,6,0,1.0,7,9,0.0,0,0,0.0,2.0,0
3638,doyld102,944,3290,357,823,113,28,16,237,38,40.0,205,310,18.0,11,44,22.0,54.0,1
3639,doylj101,13,37,4,11,1,2,0,2,0,0.0,1,3,1.0,0,2,0.0,2.0,1
3640,doylj105,55,37,6,10,2,1,2,5,0,0.0,1,4,0.0,0,1,0.0,0.0,0
3641,doyll101,250,852,109,244,35,12,11,102,23,15.0,78,45,0.0,7,13,0.0,0.0,1
3642,doylp101,87,7,0,0,0,0,0,0,0,0.0,0,5,0.0,0,0,0.0,0.0,1
3643,doync001,5,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0.0,0
3644,dozib001,1002,3885,609,954,211,21,172,511,102,32.0,426,863,16.0,43,12,35.0,77.0,1
3645,dozib101,4,3,0,0,0,0,0,0,0,0.0,0,1,0.0,0,0,0.0,0.0,0
3646,dozid001,25,47,4,9,2,0,0,2,4,0.0,4,19,0.0,1,1,1.0,0.0,1
3647,dozih001,110,381,40,87,20,4,11,35,2,3.0,26,117,0.0,1,0,1.0,12.0,0
3648,dozit001,4,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0.0,0
3649,drabd001,412,716,42,119,17,3,2,46,0,1.0,17,207,0.0,7,66,2.0,5.0,1
3650,drabk001,43,2,0,0,0,0,0,0,0,0.0,0,1,0.0,0,0,0.0,0.0,1
3651,drabm101,591,420,24,68,10,0,3,29,0,0.0,13,160,0.0,1,22,1.0,3.0,1
3652,dragd101,521,274,11,21,4,0,0,12,0,0.0,21,149,0.0,1,32,0.0,1.0,0
3653,drahb001,47,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0.0,1
3654,drakl101,10,2,0,0,0,0,0,0,0,0.0,0,1,0.0,0,0,0.0,0.0,0
3655,drakl102,5,9,0,2,0,0,0,1,0,0.0,1,5,0.0,0,1,0.0,0.0,0
3656,drako001,135,1,0,0,0,0,0,0,0,0.0,0,1,0.0,0,0,0.0,0.0,1
3657,draks101,141,285,41,66,10,1,2,18,15,10.0,32,53,0.0,1,3,0.0,0.0,1
3658,draks102,53,72,8,11,0,0,0,7,0,0.0,8,17,1.0,0,1,0.0,0.0,1
3659,drakt101,19,7,0,2,0,0,0,0,0,0.0,0,1,0.0,0,1,0.0,0.0,1
3660,drank001,51,112,10,23,3,0,1,11,0,0.0,4,32,0.0,0,1,0.0,2.0,0
3661,drapm001,29,3,1,2,0,0,0,0,0,0.0,0,1,0.0,0,0,0.0,0.0,1
3662,dravd001,237,313,20,38,6,1,1,14,2,1.0,18,95,0.0,0,34,0.0,2.0,1
3663,dreeb101,48,180,38,40,10,4,1,10,1,0.5,23,23,0.0,0,1,0.0,0.0,1
3664,dreet001,4,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0.0,0
3665,dreic101,46,38,2,4,1,0,0,3,0,0.0,4,22,0.0,0,4,0.0,0.0,1
3666,dreid001,277,239,26,44,10,0,6,23,2,0.0,8,107,0.0,1,17,0.0,2.0,1
3667,dresb102,57,139,10,37,4,1,0,16,0,2.0,8,5,0.0,0,4,0.0,4.0,0
3668,dresc101,646,2215,313,603,123,29,11,221,30,15.5,219,118,0.0,18,83,0.0,2.0,1
3669,dresk001,7,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0.0,0
3670,dresr001,106,25,1,3,1,0,0,0,0,0.0,1,14,0.0,0,6,0.0,0.0,1
3671,dresr101,82,38,3,4,0,0,0,1,0,0.0,1,18,0.0,1,3,0.0,0.0,1
3672,drewc001,7,16,1,3,0,1,0,1,0,0.0,0,1,0.0,0,0,0.0,0.0,1
3673,drewf101,95,288,27,59,13,2,0,29,0,0.0,41,32,0.0,1,8,0.0,3.0,1
3674,drewj001,1566,5173,944,1437,273,48,242,795,87,37.0,862,1137,52.0,55,19,44.0,84.0,1
3675,drewk101,218,254,10,21,2,0,0,5,1,0.0,28,95,0.0,0,8,1.0,3.0,1
3676,drews001,1268,4403,565,1109,258,63,123,524,41,19.0,435,926,33.0,13,22,44.0,48.0,1
3677,drewt001,36,7,1,0,0,0,0,0,0,0.0,1,5,0.0,0,1,0.0,0.0,1
3678,dreys001,15,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0.0,0
3679,dried001,1732,5479,746,1464,282,23,153,763,154,63.0,761,719,100.0,28,11,65.0,128.0,1
3680,drisj101,36,70,2,10,0,0,1,2,0,0.0,4,18,1.0,1,1,0.0,2.0,0
3681,drist001,57,5,1,0,0,0,0,0,0,0.0,1,4,0.0,0,1,0.0,0.0,1
3682,dropw101,1288,4124,478,1113,168,22,152,704,5,6.0,328,582,12.0,24,22,23.0,166.0,1
3683,drotd101,176,202,12,34,0,1,0,7,0,0.0,6,66,0.0,0,5,0.0,5.0,1
3684,drumk101,48,141,13,34,1,1,0,13,0,1.0,7,8,0.0,0,2,1.0,5.0,1
3685,drumt001,49,1,0,0,0,0,0,0,0,0.0,0,1,0.0,0,0,0.0,0.0,1
3686,drurb001,315,1039,108,274,75,3,32,134,2,2.0,68,231,3.0,11,0,6.0,33.0,1
3687,drysd101,547,1169,96,218,26,7,29,113,0,2.0,60,370,0.0,5,69,6.0,34.0,1
3688,dubim101,190,275,27,57,10,2,1,15,0,1.0,12,67,0.0,0,21,0.0,4.0,1
3689,dubob001,18,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0.0,0
3690,duboe001,52,2,0,0,0,0,0,0,0,0.0,0,2,0.0,0,0,0.0,0.0,0
3691,duboj001,86,210,23,49,12,1,10,29,0,1.0,13,81,1.0,3,0,1.0,3.0,1
3692,dubuj101,37,42,2,6,1,1,0,2,0,0.0,0,6,0.0,0,0,0.0,0.0,1
3693,duceb001,703,1279,190,309,78,13,31,146,22,17.0,166,346,7.0,11,8,14.0,16.0,1
3694,duchj001,224,6,0,0,0,0,0,0,0,0.0,0,6,0.0,0,0,0.0,0.0,0
3695,duckb001,134,113,8,25,4,0,0,8,0,0.0,10,22,0.0,0,10,0.0,5.0,1
3696,duckj101,97,59,1,2,0,0,0,1,0,0.0,1,39,0.0,1,4,0.0,0.0,0
3697,dudal001,919,2993,380,723,167,4,152,455,6,7.0,383,847,32.0,60,1,25.0,49.0,1
3698,dudlc101,125,173,16,32,3,2,3,11,0,0.0,9,49,0.0,4,4,0.0,0.0,1
3699,dudrj101,14,25,3,9,3,1,0,3,0,0.0,3,4,0.0,0,0,0.0,0.0,1
3700,duenb001,485,12,1,0,0,0,0,0,0,0.0,1,8,0.0,0,0,0.0,1.0,1
3701,duesh101,37,39,4,6,0,0,0,1,0,0.0,0,22,0.0,0,1,0.0,0.0,1
3702,duffc001,212,713,102,187,30,8,6,52,41,7.0,51,148,1.0,15,8,4.0,5.0,1
3703,duffd001,186,18,2,2,0,0,0,1,0,0.0,0,9,0.0,0,2,0.0,0.0,0
