retroID,POS,GS,InnOuts,PO,A,E,DP
kimbc002,P,0,42,2,0,0,1
kimbn101,P,0,0,4,9,4,2
kimbn101,P,0,0,0,0,0,0
kimbn101,P,0,0,0,2,0,0
kimbn101,P,0,0,3,0,0,0
kimbn101,P,0,0,1,5,0,0
kimbn101,P,0,0,0,0,0,0
kimbn101,P,0,0,4,10,0,0
kimbn101,P,0,0,1,1,0,0
kimbh101,P,0,0,0,3,1,0
kimbh101,P,0,0,0,0,0,0
kimbh101,P,0,0,0,2,0,0
kimbh101,P,0,0,2,8,1,0
kimbd101,SS,0,0,19,38,3,5
kimbc001,P,0,188,0,5,0,0
kimbc001,P,0,201,3,4,0,0
kimbc001,P,0,62,0,0,1,0
kimbc001,P,0,159,0,2,0,0
kimbc001,P,0,185,4,6,0,0
kimbc001,P,0,231,4,7,0,0
kimbc001,P,0,207,6,6,0,1
kimbc001,P,0,178,4,3,1,1
kimbc001,P,0,187,2,3,0,0
kim-b001,P,5,238,11,11,1,0
kim-b001,P,3,52,3,3,1,0
kim-b001,P,27,465,7,19,1,2
kim-b001,P,0,82,2,7,0,0
kim-b001,P,7,129,3,14,1,0
kim-b001,P,0,294,4,19,1,0
kim-b001,P,0,252,3,12,1,2
kim-b001,P,22,444,9,22,2,2
kim-b001,P,1,18,1,0,0,0
kim-b001,P,13,227,3,8,2,0
kim-b001,P,2,8,0,0,1,0
kim-b001,P,1,212,2,7,1,0
kim-b001,P,6,102,1,2,0,0
kimeh101,P,0,0,0,3,0,0
kim-h001,OF,78,1995,110,4,0,0
kim-h001,OF,17,472,35,2,0,2
kim-h001,OF,33,795,54,3,0,1
kimmw101,SS,0,0,25,41,7,4
kimmw101,3B,0,0,21,30,1,3
kimmw101,3B,0,0,0,0,0,0
kimmw101,2B,0,0,6,14,0,0
kimmw101,2B,0,0,16,24,1,3
kimmw101,SS,0,0,38,73,4,11
kimmw101,3B,0,0,1,3,2,1
kimmw101,SS,0,0,1,3,2,0
kimmw101,SS,0,0,0,1,0,0
kimmw101,SS,0,0,0,0,0,0
kimmw101,3B,0,0,5,10,0,3
kimmw101,2B,0,0,36,68,3,7
kimmw101,3B,0,0,5,5,2,1
kimmw101,1B,0,0,19,0,0,0
kimmw101,2B,0,0,0,0,0,0
kimsc101,P,0,0,2,28,0,2
kimsc101,P,0,0,3,18,1,0
kimsc101,P,0,0,7,25,1,2
kimsc101,P,0,0,0,8,1,1
kimsc101,P,0,0,6,31,3,1
kimsc101,P,0,0,4,22,1,1
kimsc101,P,0,0,2,32,2,0
kim-s001,P,0,21,1,1,0,0
kim-s001,P,2,125,2,5,0,1
kim-s001,P,3,61,1,2,0,0
kim-s001,P,2,87,1,2,0,0
kim-s001,P,8,160,2,6,1,0
kim-s001,P,16,407,17,12,3,0
kim-s001,P,2,88,1,2,1,0
kim-s001,P,3,42,1,1,0,0
kim-s001,P,1,20,0,1,0,0
kindj101,SS,35,1041,63,97,7,15
kindj101,2B,101,2618,242,252,19,62
kindj101,3B,18,462,13,30,1,1
kindj101,SS,4,168,8,16,4,2
kindj101,1B,7,262,80,11,1,7
kindj101,SS,18,476,33,53,4,12
kindj101,2B,2,60,6,5,0,2
kindj101,3B,0,51,0,4,2,1
kindj101,1B,0,3,1,0,0,0
kindj101,2B,29,872,68,87,5,16
kindj101,SS,5,141,12,18,1,5
kindj101,1B,0,15,3,0,0,0
kindj101,2B,26,790,68,86,2,16
kindj101,2B,154,4038,358,494,19,114
kindj101,SS,1,72,4,10,2,0
kindj101,2B,19,570,52,63,10,7
kindj101,2B,38,1069,124,122,13,34
kindj101,SS,38,1020,82,111,13,27
kindj101,2B,62,1782,147,218,13,44
kindj101,SS,0,21,0,4,0,1
kinde101,P,0,0,5,20,1,2
kinde101,P,0,0,5,18,2,2
kinde101,P,0,77,1,1,0,0
kinde101,P,0,0,4,16,0,2
kinde101,P,0,89,2,2,0,0
kinde101,P,2,321,2,11,2,0
kinde101,P,0,0,7,28,1,1
kinde101,P,0,0,2,10,0,2
kinde101,P,0,3,0,0,0,0
kinde101,P,0,0,7,30,3,0
kinde101,P,0,0,5,13,0,1
kinde101,P,0,0,10,18,0,0
kinde101,P,0,200,2,7,0,1
kinei001,3B,38,1041,23,98,5,8
kinei001,2B,19,511,40,53,2,15
kinei001,SS,2,51,6,6,1,3
kiner101,OF,0,0,211,6,8,2
kiner101,OF,0,0,71,5,0,1
kiner101,OF,79,2105,141,2,2,0
kiner101,OF,0,0,250,9,8,0
kiner101,OF,0,0,382,6,10,1
kiner101,OF,147,3823,298,6,9,1
kiner101,OF,0,0,195,7,7,1
kiner101,1B,0,0,556,29,11,59
kiner101,OF,0,0,287,13,11,2
kiner101,OF,0,0,311,12,7,3
kiner101,OF,0,0,390,8,7,1
kiner101,OF,0,0,339,6,11,2
kingc102,OF,7,174,22,1,1,1
kingc102,OF,6,144,12,0,1,0
kingc102,OF,2,66,4,0,1,0
kingc102,OF,2,84,6,0,0,0
kingc102,OF,1,27,2,0,0,0
kingc102,OF,0,60,7,0,0,0
kingc101,P,0,0,6,11,1,1
kingc101,P,0,0,0,3,0,0
kingc101,P,0,0,0,4,0,0
kingc101,P,0,0,6,11,0,3
kingc101,P,0,0,12,21,0,4
kingc101,P,0,0,5,27,2,2
kingc101,P,0,0,5,11,1,1
kingc001,P,0,88,2,5,0,0
kingc001,P,0,153,10,9,0,1
kingc001,P,0,3,0,0,0,0
kingw101,SS,0,0,4,6,0,1
kingw101,3B,0,0,4,9,1,1
kingm001,1B,0,9,2,0,0,1
kingm001,OF,79,2286,180,4,4,0
kingm001,1B,2,68,25,1,1,0
kingm001,OF,53,1410,102,6,3,2
kingm001,OF,6,177,14,0,0,0
kingm001,OF,19,513,70,0,0,0
kingm001,OF,32,876,85,3,1,0
kingm001,OF,41,1415,126,7,3,2
kingm001,1B,1,64,17,3,1,1
kingm001,OF,9,451,39,0,1,0
kingm001,1B,2,78,21,2,0,2
kingm001,OF,97,2522,226,15,2,3
kingm001,OF,58,1623,133,2,2,0
kingm001,OF,75,2127,185,5,4,0
kinge001,P,5,206,3,8,2,0
kinge001,P,25,478,15,20,3,2
kinge001,P,14,238,6,5,1,0
kinge001,P,25,453,8,15,0,1
kinge001,P,4,348,15,22,1,3
kinge001,P,24,452,9,14,2,2
kinge001,P,16,415,19,15,1,0
kings001,3B,8,229,7,13,3,3
kings001,SS,101,2661,98,251,9,45
kings001,OF,5,148,8,1,0,0
kings001,2B,2,69,4,5,1,1
kings001,P,0,4,0,0,0,0
kingn001,P,15,228,6,4,4,0
kingj001,3B,7,226,6,24,2,1
kingj001,3B,32,843,15,62,2,0
kingj001,1B,32,869,296,27,2,22
kingj001,SS,0,3,0,0,0,0
kingj001,3B,10,264,9,23,2,2
kingj001,2B,5,117,10,14,0,2
kingj001,SS,0,33,0,1,2,0
kingj001,3B,80,2052,48,164,13,14
kingj001,2B,4,134,8,14,0,4
kingj001,1B,40,1083,384,22,2,32
kingj001,1B,20,520,188,15,2,21
kingj001,1B,147,3873,1217,147,5,135
kingj001,2B,1,30,3,6,1,2
kingj001,OF,1,18,1,0,0,0
kingj001,SS,0,15,0,3,0,0
kingj001,3B,64,1696,44,139,9,14
kingj001,2B,23,605,49,68,0,16
kingj001,1B,30,799,270,21,2,27
kingj001,2B,63,1664,145,181,7,40
kingj001,SS,3,106,4,6,1,1
kingj001,1B,76,2050,745,47,2,60
kingj001,3B,3,102,3,6,0,2
kingj001,3B,155,4100,105,353,17,28
kingj001,2B,1,27,2,5,1,2
kingj001,1B,110,2833,932,85,5,103
kingj001,3B,86,2519,58,215,18,15
kingj001,1B,0,7,3,0,0,0
kingj001,3B,89,2317,59,193,12,27
kingj101,OF,65,1822,138,7,3,2
kingj101,OF,74,2012,147,4,2,0
kingj101,OF,71,2028,184,10,2,2
kingj101,OF,81,2109,187,10,2,2
kingj101,OF,10,289,18,0,0,0
kingj101,OF,110,3011,213,13,3,2
kingj101,OF,4,147,7,0,0,0
kingj101,OF,85,2334,178,9,4,4
kingj101,OF,7,263,15,0,0,0
kingj101,OF,61,1768,127,7,1,1
kingj101,OF,107,2865,240,10,7,0
kingj101,OF,24,663,50,0,2,0
kingj101,OF,1,30,1,0,0,0
kingk001,P,0,11,0,0,1,0
kingk001,P,0,35,0,1,1,0
kingk001,P,0,46,1,3,0,0
kingl103,OF,0,0,167,8,9,1
kingl103,OF,0,0,52,6,5,0
kingl103,1B,0,0,0,1,0,0
kingl103,OF,0,0,14,0,0,0
kingl103,OF,0,0,2,0,1,0
kingl103,1B,0,0,54,2,0,2
kingl103,OF,0,0,115,8,12,0
kingl103,OF,0,0,34,1,2,1
kingl102,OF,0,0,53,1,1,0
kingl102,OF,0,0,26,0,0,0
kingl102,OF,0,0,59,1,1,1
kingb101,P,15,301,4,9,2,0
kingb101,P,30,634,7,22,3,2
kingb101,P,17,338,8,8,2,0
kingb101,P,20,368,3,9,1,0
kingb101,P,0,14,0,0,0,0
kingd001,OF,139,3499,240,11,12,3
kingd001,1B,143,3579,1232,69,18,88
kingd001,P,0,12,0,0,0,0
kingd001,3B,59,1521,54,138,14,10
kingd001,OF,22,561,40,1,3,0
kingd001,1B,12,342,112,8,1,6
kingd001,1B,24,787,259,17,4,23
kingd001,OF,47,1170,86,3,7,0
kingd001,1B,51,1281,462,31,13,39
kingd001,OF,41,1026,76,0,2,0
kingd001,1B,2,47,17,0,2,2
kingd001,1B,46,1236,402,20,5,39
kingd001,1B,11,263,92,11,1,4
kingd001,3B,2,45,3,2,1,0
kingd001,1B,15,438,149,9,3,9
kingd001,OF,13,333,19,0,1,0
kingd001,OF,26,688,50,3,2,1
kingd001,1B,48,1303,386,38,5,36
kingd001,3B,12,303,6,28,3,1
kingd001,OF,67,1733,134,3,6,0
kingd001,1B,8,204,70,5,2,5
kingd001,OF,2,54,3,0,0,0
kingd001,3B,56,1514,54,129,18,7
kingd001,OF,100,2470,170,8,4,2
kingd001,1B,6,138,56,2,2,4
kingd001,1B,7,162,50,1,0,3
kingd001,OF,2,43,7,0,0,0
kingd001,3B,19,477,9,38,12,3
kingd001,1B,70,1927,680,60,13,66
kingd001,OF,109,2837,202,10,9,0
kingd001,OF,61,1476,103,8,7,0
kingd001,1B,2,54,16,2,1,0
kingd001,1B,50,1250,443,28,3,43
kingd001,OF,5,126,7,0,0,0
kingd001,1B,11,315,91,8,0,11
kingd001,1B,8,204,55,2,0,3
kingn101,P,0,156,6,6,0,0
kingn101,P,0,180,6,5,0,0
kingn101,P,0,21,0,3,0,1
kingn101,P,4,163,7,6,0,1
kingr001,P,0,101,2,4,1,1
kingr001,P,0,195,10,21,2,1
kingr001,P,0,19,0,2,1,0
kingr001,P,0,18,0,2,0,0
kingr001,P,0,186,9,11,1,0
kingr001,P,0,134,4,4,0,0
kingr001,P,0,32,0,1,0,0
kingr001,P,0,120,2,3,2,1
kingr001,P,0,86,2,6,0,0
kingr001,P,0,177,3,12,0,0
kingr001,P,0,165,5,9,1,0
kingg001,OF,22,587,60,2,3,0
kingg001,OF,0,9,2,0,0,0
kingg001,OF,0,21,2,0,0,0
kingg001,OF,1,27,1,0,0,0
kingg001,OF,46,1464,127,4,2,0
kingg001,OF,3,126,12,0,0,0
kingg001,OF,1,33,4,0,0,0
kingg001,OF,29,786,66,0,1,0
kingg001,OF,23,615,48,1,1,0
kinkm001,1B,0,3,1,0,0,0
kinkm001,1B,0,15,3,0,0,0
kinkm001,OF,28,701,32,0,3,0
kinkm001,3B,1,24,0,0,1,0
kinkm001,3B,6,174,8,11,0,0
kinkm001,1B,6,219,72,10,0,7
kinkm001,1B,0,3,0,0,0,0
kinkm001,OF,0,5,0,0,0,0
kinkm001,OF,4,134,4,0,0,0
kinkm001,3B,0,24,1,1,0,0
kinkm001,OF,25,651,50,1,2,0
kinkm001,OF,9,250,14,1,0,0
kinkm001,1B,3,138,39,4,0,3
kinkm001,3B,0,9,0,0,0,0
kinlt001,P,0,10,0,1,0,0
kinlt001,P,0,23,0,1,0,0
kinnd101,P,0,13,0,1,0,0
kinnd101,P,0,248,2,13,0,0
kinnd101,P,0,54,0,2,1,0
kinnd101,P,0,116,4,4,1,1
kinnd101,P,0,11,1,0,0,0
kinnd101,P,0,21,0,0,0,0
kinnj001,P,0,46,1,0,0,0
kinnj001,P,0,21,2,1,0,0
kinnj001,P,0,75,4,2,1,0
kinnj001,P,0,96,2,6,0,1
kinnj001,P,0,53,0,4,0,1
kinnm002,P,6,187,3,4,0,0
kinnm002,P,0,49,1,0,0,0
kinnm002,P,31,572,13,22,1,4
kinnm002,P,8,127,3,5,1,0
kinnm002,P,12,198,5,6,0,1
kinnm002,P,1,36,0,2,0,0
kinnw101,P,0,0,4,15,1,0
kinnw101,P,0,0,14,63,5,3
kinnw101,P,0,0,1,1,0,0
kinnw101,OF,0,0,0,0,1,0
kinnm001,P,0,21,1,2,0,0
kinnm001,P,0,74,6,3,0,0
kinnm001,P,0,60,0,2,0,0
kinsb101,OF,0,0,1,0,1,0
kinsb101,OF,0,0,1,0,1,0
kinsi001,2B,151,3972,289,425,13,109
kinsi001,2B,102,2716,190,278,7,64
kinsi001,2B,134,3412,263,327,10,95
kinsi001,2B,143,3774,249,451,11,100
kinsi001,2B,129,3410,283,436,17,98
kinsi001,2B,160,4242,290,467,9,101
kinsi001,2B,117,3096,247,393,18,94
kinsi001,2B,120,3192,292,390,18,123
kinsi001,2B,149,3897,303,432,9,109
kinsi001,2B,124,3286,211,371,13,89
kinsi001,2B,144,3807,268,398,11,103
kinsi001,2B,144,3795,203,386,18,81
kinsi001,3B,0,6,0,0,0,0
kinsi001,2B,89,2379,154,243,7,73
kinsi001,2B,35,895,59,67,2,16
kintb001,P,0,163,5,15,0,0
kintb001,P,0,21,1,3,0,0
kintb001,P,0,22,0,1,0,0
kintb001,P,0,50,2,4,0,0
kintb001,P,0,78,1,5,0,0
kintb001,P,0,175,9,13,0,1
kintb001,P,0,54,1,2,0,0
kintb001,P,0,231,5,10,0,2
kintb001,P,0,128,4,10,0,2
kintb001,P,0,44,0,3,0,0
kintb001,P,0,136,4,9,0,2
kinzm001,P,1,40,0,0,0,0
kinzm001,P,0,5,0,0,0,0
kinzh101,P,0,0,1,6,1,0
kipnj001,OF,11,213,14,0,0,0
kipnj001,2B,146,3877,242,395,12,91
kipnj001,2B,124,3248,203,311,7,69
kipnj001,2B,151,3928,198,422,12,70
kipnj001,2B,74,1862,107,171,7,41
kipnj001,OF,14,306,16,0,0,0
kipnj001,2B,121,3225,181,347,6,63
kipnj001,2B,129,3401,175,308,9,68
kipnj001,2B,145,3880,241,440,6,94
kipnj001,2B,34,915,58,100,6,16
kippb001,P,0,116,0,6,0,1
kippb001,P,19,342,1,15,1,0
kippb001,P,1,188,5,8,0,0
kippb001,P,20,332,3,16,0,1
kippb001,P,4,74,0,5,1,0
kippb001,P,0,249,3,10,2,1
kippb001,P,0,195,4,16,0,1
kippb001,P,0,180,1,6,2,0
kippb001,P,1,10,1,0,0,0
kippt101,P,0,41,0,4,0,0
kippt101,P,0,119,1,5,0,0
kippt101,P,0,0,6,5,0,1
kippf101,P,0,12,0,1,0,0
kippf101,P,9,307,7,18,0,0
kippf101,P,0,13,0,1,0,0
kippf101,P,0,8,0,2,0,0
kirbc101,P,34,645,6,23,2,1
kirbc101,P,36,801,17,33,2,1
kirbc101,P,34,717,11,29,5,3
kirbc101,P,15,236,1,9,0,1
kirbc101,P,35,647,17,23,4,4
kirbc101,P,35,692,11,27,10,1
kirbc101,P,31,575,9,19,3,1
kirbc101,P,19,332,7,9,3,0
kirbw001,OF,36,1139,94,2,1,1
kirbw001,OF,46,1195,93,2,3,0
kirbw001,OF,11,370,36,1,0,0
kirbw001,OF,4,170,15,1,0,1
kirbw001,OF,0,18,3,0,0,0
kirbw001,OF,42,1263,92,2,4,1
kirbw001,OF,13,379,40,1,0,0
kirbw001,OF,112,2989,273,19,5,5
kirbw001,OF,1,111,8,0,0,0
kircm101,P,0,0,0,2,0,0
kircm101,P,0,0,0,0,0,0
kircm101,P,0,0,3,4,1,0
kirkb101,P,1,9,0,0,0,0
kirkw101,OF,114,3003,212,8,7,0
kirkw101,OF,102,2831,187,12,8,4
kirkw101,OF,109,2976,233,11,7,0
kirkw101,OF,39,1116,86,7,1,3
kirkw101,OF,25,672,39,0,4,0
kirkw101,OF,101,2869,234,11,4,2
kirkw101,OF,72,1974,151,3,2,0
kirkw101,OF,130,3533,290,12,8,5
kirkw101,OF,24,901,56,3,1,0
kirkw101,OF,135,3669,252,16,6,5
kirkm001,P,0,3,0,0,0,0
kirkm001,P,0,17,0,0,0,0
kirkm001,P,0,66,0,0,0,0
kirkm001,P,0,106,3,1,0,0
kirkm001,P,0,49,1,3,0,0
kirkm001,P,0,4,0,0,0,0
kirkm001,P,0,82,2,4,0,0
kirke102,1B,0,6,0,0,0,0
kirke102,OF,19,496,28,3,1,0
kirke102,OF,32,854,53,2,1,1
kirke102,OF,13,378,24,0,0,0
kirke102,OF,11,291,27,0,0,0
kirke102,1B,1,24,6,2,1,0
kirke102,1B,18,560,190,15,2,15
kirke102,OF,81,2286,151,4,1,1
kirke102,OF,56,1548,90,3,3,0
kirke102,1B,16,426,139,9,0,13
kirke102,OF,101,2665,198,3,2,0
kirke102,OF,1,12,0,0,0,0
kirke102,OF,47,1329,118,2,1,1
kirke102,1B,2,57,18,1,0,0
kirke102,1B,52,1454,512,31,4,55
kirke102,3B,1,21,0,1,2,0
kirke102,OF,16,462,36,0,1,0
kirke102,1B,3,78,23,3,1,1
kirke102,1B,11,404,141,9,0,10
kirke102,OF,6,184,15,1,0,0
kirke102,OF,75,2013,180,8,1,1
kirke102,1B,6,180,66,4,2,7
kirke102,3B,0,3,0,0,0,0
kirke102,OF,0,9,3,0,0,0
kirke102,OF,13,334,26,0,0,0
kirke102,2B,0,15,1,1,0,0
kirke102,3B,0,0,2,0,0,0
kirke102,OF,10,259,18,0,0,0
kirke102,3B,1,27,1,3,0,0
kirke102,OF,4,123,14,0,0,0
kirke102,1B,1,30,5,0,0,0
kirkd101,P,2,252,3,12,3,1
kirkd101,P,0,22,0,0,0,0
kirkd101,P,26,473,18,26,5,3
kirkd101,P,9,204,4,12,0,0
kirkd101,P,0,53,2,7,0,1
kirkd101,P,0,120,3,7,1,0
kirrj101,3B,0,0,1,1,0,0
kirrj101,3B,6,177,7,11,1,2
kiseg001,P,0,14,0,0,0,0
kishe101,OF,0,0,52,3,4,0
kisob001,P,29,579,16,31,2,2
kisob001,P,9,276,16,16,0,2
kisob001,P,29,576,11,39,1,5
kisob001,P,25,517,10,30,1,2
kisob001,P,11,288,11,14,0,1
kisob001,P,13,285,8,18,1,5
kisob001,P,18,456,9,15,1,2
kisob001,P,7,131,2,7,0,0
kisob001,P,13,220,2,11,3,0
kisob001,P,4,132,3,9,0,1
kisob001,P,17,380,5,22,0,2
kisob001,P,32,579,11,33,2,0
kisob001,P,7,196,7,3,2,1
kisob001,P,16,387,10,25,2,2
kisob001,P,16,426,19,24,1,2
kitsc101,SS,0,3,0,2,0,0
kittr001,OF,1,24,2,0,0,0
kittr001,OF,5,87,3,0,0,0
kittr001,1B,14,297,101,6,2,8
kittr001,1B,24,494,150,5,2,18
kittr001,OF,1,27,4,1,0,0
kittr001,OF,3,75,8,1,0,0
kittr001,1B,2,84,26,1,0,1
kittr001,OF,118,3097,226,14,7,2
kittr001,OF,20,483,37,3,0,0
kittr001,OF,55,1256,88,2,1,1
kittr001,1B,27,615,208,11,4,28
kittr001,OF,137,3490,234,7,9,0
kitta001,P,3,115,0,2,0,0
kitta001,P,0,46,1,1,0,0
kivlp001,1B,0,91,35,2,0,3
kivlp001,OF,23,680,42,2,2,1
kivlp001,3B,5,143,5,15,0,0
kivlp001,OF,2,62,2,0,0,0
kivlp001,OF,5,128,12,0,2,0
kivlp001,OF,1,18,2,0,0,0
klaeh101,P,0,0,0,8,0,0
klagf101,P,9,134,2,4,0,0
klagf101,P,3,47,3,2,0,0
klasd001,SS,2,54,3,3,0,0
klasd001,3B,20,544,11,39,2,4
klasd001,3B,0,9,0,1,0,0
klasd001,SS,0,6,0,0,0,0
klasd001,2B,28,714,60,74,5,16
klasd001,3B,12,324,15,24,0,3
klasd001,SS,1,54,5,8,2,0
klasd001,2B,4,102,12,16,1,4
klaub101,SS,8,393,29,49,7,11
klaub101,3B,39,1036,43,72,2,4
klaub101,2B,7,201,21,21,0,6
klaub101,SS,8,346,18,35,7,2
klaub101,SS,16,423,24,47,2,8
klaub101,OF,0,1,0,0,0,0
klaub101,SS,0,36,1,2,0,0
klaub101,3B,2,51,0,5,0,1
klaub101,SS,121,3299,207,391,28,55
klaub101,3B,8,204,7,20,3,0
klaub101,3B,43,1218,40,107,6,3
klaub101,2B,0,8,0,0,0,0
klaub101,3B,105,2832,120,242,21,18
klaub101,3B,45,1087,43,84,6,7
klaub101,SS,116,3078,204,417,25,93
klaub101,2B,3,257,19,29,2,9
klaub101,SS,0,0,1,0,1,0
klaub101,SS,41,1221,77,147,7,21
klaub101,2B,0,6,0,1,0,1
klaub101,3B,2,45,0,6,0,0
klaub101,SS,5,141,10,17,0,5
klaub101,SS,25,686,35,64,6,8
klaub102,3B,20,489,18,41,0,3
klaub102,2B,60,1563,146,188,11,46
klaub102,SS,2,230,15,25,0,5
klaub102,SS,2,76,3,1,1,0
klaub102,2B,16,408,33,36,2,7
klaub102,3B,6,183,8,18,0,1
klaub102,SS,0,33,2,3,1,0
klaub102,2B,24,633,58,80,2,11
klaub102,3B,26,675,23,48,4,3
klawt001,P,2,28,0,2,0,0
kleeo101,OF,0,0,0,0,0,0
kleic101,OF,0,0,128,7,3,0
kleic101,OF,0,0,175,11,10,3
kleic101,OF,0,0,292,13,9,0
kleic101,OF,0,0,0,0,1,0
kleic101,OF,0,0,339,21,5,5
kleic101,OF,0,0,180,4,3,2
kleic101,OF,0,0,321,18,12,3
kleic101,OF,0,0,229,8,10,1
kleic101,OF,0,0,331,29,15,3
kleic101,OF,0,0,222,6,9,2
kleic101,OF,0,0,22,1,1,0
kleic101,OF,0,0,362,44,17,10
kleic101,OF,0,0,215,11,10,7
kleic101,OF,0,0,133,4,7,0
kleic101,OF,0,0,20,1,0,1
kleic101,1B,0,0,0,0,0,0
kleic101,OF,0,0,63,3,6,0
kleic101,OF,0,0,213,13,17,2
kleic101,OF,0,0,5,0,0,0
kleih101,P,0,0,1,6,1,0
kleih101,P,0,0,0,1,0,0
kleil101,SS,0,0,55,88,9,19
kleil101,2B,0,0,301,356,18,99
kleil101,2B,0,0,58,60,3,18
kleil101,SS,0,0,12,14,2,3
kleil101,2B,0,0,2,0,0,0
kleil101,2B,0,0,85,107,5,32
kleil101,2B,0,0,14,13,0,3
kleil101,3B,0,0,2,8,1,0
kleil101,OF,0,0,19,1,0,1
kleil101,SS,0,0,17,64,10,7
kleil101,3B,0,0,5,8,1,0
klein101,P,0,0,1,6,0,0
klein101,P,0,0,1,2,0,0
kleip001,P,0,26,0,0,0,0
kleip001,P,0,57,1,1,1,0
kleip001,P,2,32,2,1,0,1
kleip001,P,2,52,0,1,0,0
kleit101,P,0,0,0,3,0,0
kleit101,P,0,0,2,2,0,0
kleit101,P,0,0,1,5,0,0
kleit101,P,0,0,5,24,2,1
kleit101,P,0,0,0,0,0,0
klepe101,P,0,0,0,2,0,0
klesr001,OF,142,3637,191,6,5,1
klesr001,1B,89,2414,755,66,3,73
klesr001,OF,2,51,4,0,0,0
klesr001,OF,120,2781,204,7,4,1
klesr001,1B,111,2902,918,73,7,92
klesr001,OF,30,717,39,0,0,0
klesr001,1B,128,3378,1028,91,9,104
klesr001,1B,2,36,13,2,0,2
klesr001,1B,5,150,48,4,1,4
klesr001,OF,119,2751,147,9,1,1
klesr001,1B,1,60,25,0,0,2
klesr001,1B,103,2724,849,84,6,67
klesr001,OF,102,2171,135,2,2,0
klesr001,1B,15,417,138,16,2,19
klesr001,1B,6,234,63,3,0,7
klesr001,1B,143,3720,1135,84,11,92
klesr001,OF,1,42,2,0,0,0
klesr001,OF,0,12,0,0,0,0
klesr001,1B,0,15,8,0,0,0
klesr001,1B,66,1589,493,30,6,37
klesr001,OF,50,1161,61,2,0,0
klesr001,1B,1,66,22,0,1,1
klesr001,OF,100,2262,111,2,7,0
klesr001,1B,0,61,20,2,1,0
klesr001,OF,126,2974,182,3,6,0
klesr001,OF,71,1411,67,3,6,0
klesr001,1B,0,3,2,0,0,0
kliee101,P,0,0,12,20,1,3
kliee101,P,0,0,4,21,0,1
kliee101,P,0,0,0,0,0,0
kliee101,P,0,0,15,35,1,2
kliee101,P,0,0,0,0,1,0
kliee101,P,0,0,0,0,0,0
kliee101,P,0,0,3,9,0,1
kliee101,P,0,0,0,2,0,0
kliee101,P,0,0,12,37,2,3
kliml101,2B,2,63,3,9,0,1
kliml101,1B,10,246,78,4,2,4
kliml101,1B,2,63,20,4,2,0
kliml101,3B,3,78,2,3,0,0
kliml101,2B,0,19,1,1,0,0
kliml101,2B,16,419,34,41,4,11
kliml101,3B,3,64,0,2,2,0
kliml101,2B,0,6,0,0,0,0
kliml101,1B,0,3,1,0,0,0
kliml101,1B,7,209,76,6,1,11
kliml101,2B,1,3,0,0,0,0
kliml101,2B,0,3,0,1,0,0
kliml101,2B,4,93,4,8,0,2
kliml101,3B,5,126,3,6,4,0
kliml101,2B,19,454,37,34,1,8
kliml101,2B,2,51,2,6,0,1
kliml101,OF,7,171,11,0,0,0
kliml101,1B,4,99,35,1,0,4
kliml101,3B,53,1249,46,82,9,7
klimr101,P,2,93,0,6,1,1
klimr101,P,1,42,3,0,0,0
klimr101,P,0,135,9,8,1,1
klimr101,P,3,294,5,18,1,0
klinb103,P,0,0,2,14,0,1
klinb103,P,0,0,0,2,0,0
klinb103,P,0,0,3,46,1,2
klinb103,P,0,0,0,0,0,0
klinb103,P,0,0,2,30,2,1
klinb103,P,0,0,16,44,1,6
klinb104,3B,0,15,1,3,1,0
klinb104,SS,44,1175,97,153,15,35
klinb104,2B,3,78,9,7,0,3
klinb104,P,0,3,0,1,0,0
klinr102,P,1,281,3,14,1,2
klinr102,P,0,93,1,5,0,0
klinr102,P,0,215,2,11,0,0
klinr102,P,19,410,20,30,2,2
klinr102,P,8,169,2,7,0,1
klinr102,P,0,271,6,7,1,0
klinr102,P,0,33,1,1,0,0
klinr102,P,0,51,1,4,0,1
klinr102,P,0,338,4,15,0,0
klinr102,P,4,232,13,11,2,2
klinr102,P,31,615,18,27,1,2
klinr102,P,0,0,3,8,0,2
klinr102,3B,0,0,0,0,0,0
klinr102,P,32,712,20,40,3,4
klinr102,P,0,244,2,13,1,1
klinr102,P,29,558,15,27,2,1
klinr102,P,12,314,8,21,3,1
klinr102,P,0,298,3,13,0,1
klinr102,P,17,353,8,23,0,1
klinr102,P,39,792,17,42,4,3
klinr102,P,0,18,0,0,0,0
klins101,P,4,78,0,4,0,0
klins101,P,32,708,20,50,7,3
klins101,P,15,300,14,14,0,2
klins101,P,30,666,24,49,1,1
klins101,P,0,61,0,2,1,0
klins101,P,11,213,5,13,0,4
klins101,P,13,222,1,12,0,0
klins002,P,0,215,3,10,1,0
klins002,P,0,155,5,10,1,0
klins002,P,0,225,3,10,0,0
klins002,P,0,79,1,4,0,0
klins002,P,1,79,2,1,1,0
klins002,P,0,138,3,3,1,0
klins002,P,0,183,2,14,1,1
klins002,P,0,209,5,17,1,2
klins002,P,0,191,1,16,0,3
klins002,P,0,151,4,10,0,0
klins002,P,0,175,4,6,0,0
klins002,P,0,247,4,10,1,1
klinb101,P,0,0,4,34,0,2
klinb101,P,0,0,4,25,1,3
klinb101,P,0,0,7,62,3,5
klinb101,P,0,0,6,33,0,1
klinb101,P,0,0,14,35,1,0
