retroID,weight,height,debutYear,finalYear,pos_1B,pos_2B,pos_3B,pos_C,pos_OF,pos_P,pos_SS,bats_L,bats_R,throws_L,throws_R,G,AB,PA,R,H,1B,2B,3B,HR,RBI,SB,CS,BB,SO,IBB,HBP,SH,SF,GIDP,NL
kempm001,0.610656,0.65,2006,2019,0,0,0,0,1,0,0,0,1,0,1,1707,6248,6850,932,1780,1127,335,37,281,1010,183,63,503,1600,68,26,1,72,179,1
kemps001,0.487705,0.45,1977,1988,0,0,0,0,1,0,0,1,0,1,0,1168,4058,4714,581,1128,794,179,25,130,634,39,24,576,605,25,19,13,48,114,1
kempt001,0.364754,0.15,2016,2019,0,0,0,0,1,0,0,1,0,0,1,283,657,748,89,153,102,29,7,15,70,16,8,70,123,2,10,5,6,16,1
kenda101,0.446721,0.45,1961,1961,0,0,0,1,0,0,0,0,1,0,1,10,23,24,0,4,3,1,0,0,1,0,0,1,0,0,0,0,0,2,1
kendf101,0.446721,0.5,1969,1980,0,0,0,1,0,0,0,0,1,0,1,877,2576,2823,170,603,475,86,11,31,244,5,5,189,240,29,6,27,25,83,1
kendh001,0.590164,0.4,2006,2019,0,1,0,0,0,0,0,0,1,0,1,1596,5859,6321,781,1722,1209,350,38,125,710,126,47,342,1085,32,61,24,35,189,1
kendj001,0.430328,0.45,1996,2010,0,0,0,1,0,0,0,0,1,0,1,2085,7627,8701,1030,2195,1691,394,35,75,744,189,89,721,686,51,254,36,63,176,1
kendk001,0.590164,0.6,2007,2017,0,0,0,0,0,1,0,0,1,0,1,259,374,441,23,52,41,9,1,1,9,0,0,18,158,0,3,45,1,4,1
kenna001,0.487705,0.4,1999,2012,0,1,0,0,0,0,0,1,0,0,1,1691,5473,6054,682,1488,1078,288,42,80,571,179,62,401,839,43,72,55,53,108,1
kenna101,0.405738,0.45,1938,1938,0,0,0,0,0,1,0,1,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
kennb001,0.508197,0.45,2018,2018,0,0,0,0,0,1,0,0,1,0,1,6,8,9,0,0,0,0,0,0,0,0,0,0,4,0,0,1,0,1,1
kennb102,0.405738,0.5,1942,1947,0,0,0,0,0,1,0,1,0,1,0,31,14,15,0,1,1,0,0,0,1,0,0,0,3,0,0,1,0,0,0
kennb103,0.487705,0.55,1948,1957,0,0,0,0,0,1,0,1,0,1,0,172,120,136,9,25,24,1,0,0,6,0,0,8,31,0,0,8,0,4,1
kennb104,0.479508,0.55,1939,1957,0,0,0,0,1,0,0,0,1,0,1,1483,4624,5065,514,1176,876,196,41,63,514,45,50,364,443,2,6,65,6,151,1
kenne104,0.303279,0.2,1928,1928,0,0,0,1,0,0,0,0,1,0,1,41,118,134,14,35,28,4,2,1,20,1,5,14,8,0,1,1,0,0,0
kenni001,0.528689,0.45,2007,2019,0,0,0,0,0,1,0,0,1,0,1,357,321,399,21,42,29,11,1,1,18,0,0,33,154,0,1,42,2,3,1
kennj001,0.618852,0.65,2001,2007,0,0,0,0,0,1,0,0,1,1,0,222,91,103,6,16,13,2,1,0,8,0,0,3,25,0,0,9,0,1,1
kennj101,0.405738,0.4,1974,1983,0,1,0,0,0,0,0,0,1,0,1,447,1041,1192,114,258,219,29,6,4,95,12,9,124,142,10,1,12,14,25,1
kennj103,0.385246,0.5,1967,1973,0,0,1,0,0,0,0,1,0,0,1,465,1369,1594,165,325,267,38,13,7,103,59,29,184,139,9,2,28,11,39,0
kennj104,0.405738,0.35,1957,1957,0,0,0,0,0,0,1,0,1,0,1,5,2,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
kennj105,0.446721,0.45,1962,1974,0,0,1,0,0,0,0,0,1,0,1,856,2110,2324,237,475,349,77,17,32,185,14,10,142,461,10,25,36,11,48,1
kennj106,0.344262,0.3,1970,1970,0,1,0,0,0,0,0,1,0,0,1,12,24,24,1,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1
kennm101,0.446721,0.55,1946,1953,0,0,0,0,0,1,0,0,1,1,0,255,301,330,25,46,39,6,0,1,26,0,0,11,77,0,2,16,0,2,1
kennt001,0.590164,0.6,1978,1991,0,0,0,1,0,0,0,1,0,0,1,1491,4979,5421,474,1313,944,244,12,113,628,6,15,365,855,86,16,22,39,125,1
kennv101,0.405738,0.45,1934,1945,0,0,0,0,0,1,0,1,0,0,1,373,743,809,80,181,145,27,5,4,61,1,0,15,123,0,1,50,0,7,1
kensl001,0.467213,0.5,2004,2016,0,0,0,0,0,1,0,0,1,0,1,158,8,9,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,1
kentj001,0.446721,0.5,1992,2008,0,1,0,0,0,0,0,0,1,0,1,2298,8498,9537,1320,2461,1477,560,47,377,1518,94,60,801,1522,61,125,10,103,224,1
kents001,0.385246,0.4,2002,2002,0,0,0,0,0,1,0,0,0,1,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
kenwd102,0.385246,0.3,1962,1968,0,0,1,0,0,0,0,0,1,0,1,125,251,264,12,54,43,6,1,4,13,0,3,10,42,0,2,0,1,4,0
keouj101,0.446721,0.45,1968,1973,0,0,0,0,1,0,0,1,0,1,0,332,863,971,95,212,172,26,5,9,81,9,9,87,75,9,5,13,3,20,0
keoum001,0.467213,0.6,1977,1986,0,0,0,0,0,1,0,0,1,0,1,217,18,18,1,6,5,1,0,0,0,1,0,0,4,0,0,0,0,1,1
keoum101,0.42623,0.45,1956,1966,0,0,0,0,1,0,0,1,0,1,0,841,1796,2008,256,434,297,71,23,43,176,26,19,164,318,11,17,20,11,19,1
keplm001,0.590164,0.65,2015,2019,0,0,0,0,1,0,0,1,0,1,0,553,1970,2229,297,469,255,114,8,92,280,17,13,220,405,7,22,2,15,20,0
keppb001,0.569672,0.7,2006,2009,0,0,0,0,0,1,0,0,1,0,1,49,2,3,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1
keppj001,0.446721,0.45,2004,2013,0,1,0,0,0,0,0,0,1,0,1,818,2882,3154,324,814,620,139,10,45,295,12,8,199,214,9,16,31,26,100,1
kepsk001,0.42623,0.5,1984,1986,0,0,0,0,0,1,0,1,0,0,1,51,88,104,6,8,4,4,0,0,2,0,0,2,41,0,0,13,1,0,1
kerfc001,0.610656,0.75,1985,1990,0,0,0,0,0,1,0,0,1,0,1,123,26,29,0,1,1,0,0,0,1,0,0,1,16,0,0,2,0,0,1
kerig101,0.454918,0.6,1950,1955,0,0,0,0,0,1,0,0,1,0,1,28,19,22,0,2,2,0,0,0,0,0,0,1,11,0,0,2,0,1,0
kerkb101,0.438525,0.5,1939,1939,0,0,0,0,0,1,0,0,1,0,1,25,12,14,1,1,1,0,0,0,0,0,0,1,6,0,1,0,0,0,1
kernb101,0.442623,0.55,1962,1962,0,0,0,0,1,0,0,0,1,0,1,8,16,16,1,4,3,0,0,1,1,0,0,0,3,0,0,0,0,0,0
kerng101,0.385246,0.6,1965,1966,1,0,0,0,0,0,0,1,0,1,0,30,81,88,11,21,16,3,2,0,6,1,0,6,13,0,1,0,0,1,1
kernj001,0.446721,0.7,1974,1986,0,0,0,0,0,1,0,0,1,0,1,416,9,10,0,0,0,0,0,0,0,0,0,1,7,0,0,0,0,0,1
kerrb101,0.405738,0.55,1943,1951,0,0,0,0,0,0,1,0,1,0,1,1067,3631,4056,378,903,702,145,25,31,333,38,19,324,280,0,12,89,0,80,1
kerrd101,0.32377,0.2,1919,1925,0,0,0,0,0,1,0,1,0,1,0,143,275,324,40,60,47,8,5,0,21,4,2.5,28,26,0,2,19,0,0,0
kerrj101,0.528689,0.7,1976,1980,0,0,0,0,0,1,0,0,1,0,1,131,10,12,0,0,0,0,0,0,0,0,0,0,7,0,0,2,0,0,1
kerrj102,0.336066,0.25,1923,1934,0,1,0,0,0,0,0,0,1,0,1,471,1457,1631,172,388,310,59,13,6,145,26,16,115,92,0,7,52,0,0,0
kersc001,0.614754,0.65,2008,2019,0,0,0,0,0,1,0,1,0,1,0,354,662,808,44,105,92,11,1,1,37,1,0,33,200,0,4,108,1,15,1
kersj001,0.364754,0.55,2002,2004,0,0,0,0,0,1,0,1,0,1,0,89,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
kessd101,0.385246,0.5,1964,1979,0,0,0,0,0,0,1,0,0,0,1,2078,7651,8529,899,1931,1583,254,80,14,527,100,85,684,759,69,22,132,40,132,1
kessk001,0.446721,0.55,1993,1993,0,0,0,0,0,0,1,0,0,0,1,11,27,32,4,7,5,1,0,1,3,0,0,4,4,0,0,0,1,1,1
kestr101,0.467213,0.45,1968,1970,0,0,0,0,0,1,0,0,1,0,1,21,9,9,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
ketcg101,0.385246,0.3,1922,1922,0,0,0,0,0,1,0,0,1,0,1,6,4,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
keucd001,0.528689,0.6,2012,2019,0,0,0,0,0,1,0,1,0,1,0,215,75,87,2,8,7,1,0,0,3,0,0,3,50,0,0,8,1,0,1
key-j001,0.446721,0.5,1984,1998,0,0,0,0,0,1,0,0,1,1,0,471,2,3,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0
keysb001,0.42623,0.5,1995,1996,0,0,0,0,0,1,0,0,1,0,1,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
khals001,0.385246,0.4,1985,1987,0,0,0,0,0,0,1,0,1,0,1,164,488,558,39,107,82,20,3,2,37,5,4,53,86,14,0,13,4,14,1
kibbh101,0.303279,0.35,1925,1925,0,1,0,0,0,0,0,0,1,0,1,11,41,46,5,11,9,2,0,0,2,0,0,5,6,0,0,0,0,0,1
kickm001,0.590164,0.65,2013,2014,0,0,0,0,0,1,0,1,0,1,0,14,6,6,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
kidam001,0.54918,0.6,1999,2005,0,0,0,0,0,1,0,0,1,0,1,65,4,4,0,1,1,0,0,0,0,0,0,0,2,0,0,0,0,0,1
kiebc001,0.467213,0.55,2019,2019,0,0,0,0,0,0,1,0,1,0,1,11,39,43,4,5,3,0,0,2,2,0,0,4,16,1,0,0,0,0,1
kiebs001,0.54918,0.45,2016,2018,1,0,0,0,0,0,0,0,1,0,1,53,125,144,17,29,22,5,0,2,13,0,0,17,28,0,1,0,1,2,1
kiecd001,0.42623,0.6,1990,1991,0,0,0,0,0,1,0,0,1,0,1,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
kiefj101,0.467213,0.4,1920,1926,0,0,0,0,0,1,0,0,1,0,1,15,13,13,0,1,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0
kiefm001,0.405738,0.65,1993,1996,0,0,0,0,0,1,0,0,1,0,1,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
kiefs001,0.405738,0.5,1984,1989,0,0,1,0,0,0,0,0,1,0,1,105,229,253,34,44,27,7,3,7,30,2,1,12,68,0,2,5,5,4,0
kiekd001,0.405738,0.45,2016,2018,0,0,0,0,0,1,0,1,0,1,0,30,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
kielb001,0.610656,0.5,2001,2007,0,0,0,0,1,0,0,0,0,0,1,599,1792,2084,257,456,292,105,6,53,253,21,6,246,372,15,22,5,19,49,0
kielj001,0.54918,0.6,1991,1993,0,0,0,0,0,1,0,0,1,0,1,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
kiell101,0.42623,0.55,1951,1960,0,0,0,0,0,1,0,1,0,1,0,210,139,155,8,20,17,2,0,1,7,0,0,12,43,0,0,4,0,2,0
kierk001,0.54918,0.5,2013,2019,0,0,0,0,1,0,0,1,0,0,1,680,2361,2581,312,589,372,108,41,68,235,89,29,169,534,9,28,14,9,30,0
kiesb001,0.610656,0.65,1996,2004,0,0,0,0,1,0,0,1,0,0,1,260,306,336,34,76,49,10,1,16,46,1,0,30,76,1,0,0,0,8,1
kiesr001,0.610656,0.6,2013,2014,0,0,0,0,1,0,0,1,0,0,1,63,125,136,8,25,22,1,1,1,7,0,0,11,45,2,0,0,0,3,1
kikuy001,0.483607,0.45,2019,2019,0,0,0,0,0,1,0,1,0,1,0,32,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
kilbb001,0.651639,0.5,2009,2010,0,0,0,0,0,1,0,1,0,1,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
kildp101,0.32377,0.2,1917,1921,0,1,0,0,0,0,0,0,1,0,1,311,1011,1170,121,283,211,48,21,3,119,14,18,111,95,0,4,44,0,0,1
kiled001,0.446721,0.7,1991,2002,0,0,0,0,0,1,0,0,1,0,1,364,657,786,38,87,62,23,0,2,40,0,0,43,300,0,4,81,1,9,1
kilgp001,0.405738,0.5,1987,1993,0,0,0,0,0,1,0,1,0,1,0,163,46,51,1,4,4,0,0,0,2,0,0,1,11,0,0,4,0,0,1
kilkm101,0.405738,0.6,1969,1973,0,0,0,0,0,1,0,0,1,1,0,140,114,127,1,8,8,0,0,0,5,0,0,2,64,0,0,10,1,0,1
killb101,0.385246,0.35,1909,1921,0,0,0,1,0,0,0,0,1,0,1,210,639,701,44,175,154,18,3,0,54,10,7.5,27,17,0,13,22,0,0,1
kille102,0.467213,0.45,1959,1959,0,0,0,0,0,1,0,0,1,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
killh102,0.487705,0.45,1954,1975,1,0,0,0,0,0,0,0,1,0,1,2435,8147,9831,1283,2086,1199,290,24,573,1584,19,18,1559,1699,160,48,0,77,243,0
kim-b001,0.409836,0.4,1999,2007,0,0,0,0,0,1,0,0,1,0,1,394,153,179,4,19,16,3,0,0,10,0,0,6,39,0,0,19,1,2,1
kim-h001,0.54918,0.55,2016,2017,0,0,0,0,1,0,0,1,0,0,1,191,517,584,56,141,108,24,2,7,36,1,3,58,97,1,6,0,3,8,1
kim-s001,0.42623,0.55,2001,2006,0,0,0,0,0,1,0,0,1,0,1,118,60,71,5,11,8,3,0,0,8,1,0,0,17,0,0,10,1,1,1
kimbc001,0.590164,0.4,2010,2019,0,0,0,0,0,1,0,0,1,0,1,565,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
kimbc002,0.672131,0.6,2011,2011,0,0,0,0,0,1,0,0,1,0,1,12,1,2,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1
kimbd101,0.344262,0.3,1945,1945,0,0,0,0,0,0,1,1,0,0,1,20,49,57,5,12,10,1,1,0,1,0,0,5,2,0,0,3,0,2,0
kimbh101,0.405738,0.6,1936,1939,0,0,0,0,0,1,0,0,1,0,1,34,16,19,0,4,4,0,0,0,0,0,0,1,2,0,0,2,0,0,0
kimbn101,0.467213,0.55,1937,1943,0,0,0,0,0,1,0,0,1,0,1,94,50,58,2,9,8,1,0,0,5,0,0,6,16,0,0,2,0,3,1
kimeh101,0.344262,0.3,1920,1920,0,0,0,0,0,1,0,1,0,1,0,4,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
kimmb101,0.405738,0.4,1976,1980,0,0,0,1,0,0,0,0,1,0,1,186,439,484,35,104,83,19,1,1,26,5,8,32,50,0,1,11,1,13,1
kimmw101,0.401639,0.4,1919,1926,0,0,1,0,0,0,0,0,1,0,1,163,345,385,39,90,75,9,5,1,31,4,3.5,34,61,0,0,6,0,0,1
kimsc101,0.508197,0.55,1929,1936,0,0,0,0,0,1,0,1,0,0,1,227,206,225,30,58,41,9,2,6,26,2,0,16,53,0,1,2,0,0,0
kinde101,0.487705,0.45,1946,1957,0,0,0,0,0,1,0,0,1,0,1,484,444,496,34,63,54,7,1,1,33,0,1,23,123,0,0,29,0,10,1
kindj101,0.405738,0.55,1956,1965,0,1,0,0,0,0,0,0,1,0,1,742,2057,2261,211,439,303,83,9,44,198,17,11,145,535,17,8,36,15,45,1
kinei001,0.409836,0.35,2018,2019,0,0,1,0,0,0,0,0,1,0,1,176,558,618,66,141,103,30,3,5,55,10,5,42,111,1,10,6,2,23,0
kiner101,0.487705,0.55,1946,1955,0,0,0,0,1,0,0,0,1,0,1,1472,5205,6256,971,1451,827,216,39,369,1015,22,8.5,1011,749,1,24,9,7,126,1
kingb101,0.508197,0.55,1979,1983,0,0,0,0,0,1,0,0,1,0,1,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
kingc001,0.508197,0.7,1997,1999,0,0,0,0,0,1,0,0,1,0,1,68,6,6,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,1
kingc101,0.405738,0.5,1944,1953,0,0,0,0,0,1,0,0,0,0,1,201,114,129,9,13,11,1,1,0,5,0,0,5,36,0,1,9,0,0,1
kingc102,0.467213,0.55,1954,1959,0,0,0,0,1,0,0,0,1,0,1,45,76,85,11,18,17,0,1,0,5,0,0,8,18,1,0,0,1,1,1
kingd001,0.54918,0.75,1971,1986,1,0,0,0,0,0,0,0,1,0,1,1941,6677,7429,901,1575,868,240,25,442,1210,85,49,608,1816,72,53,16,75,139,1
kinge001,0.42623,0.55,1986,1992,0,0,0,0,0,1,0,0,1,0,1,203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
kingg001,0.467213,0.6,1996,2003,0,0,0,0,1,0,0,0,0,0,1,211,533,596,65,134,109,17,5,3,53,15,11,39,96,0,6,13,5,16,1
kingh102,0.508197,0.5,1967,1974,0,0,0,1,0,0,0,1,0,0,1,322,683,799,67,146,93,26,3,24,82,1,0,104,158,12,9,2,1,18,1
kingj001,0.405738,0.5,1989,1999,0,0,1,0,0,0,0,0,1,0,1,1201,4262,4812,600,1091,697,222,18,154,709,75,32,442,584,27,20,17,71,97,1
kingj101,0.446721,0.45,1955,1967,0,0,0,0,1,0,0,1,0,0,1,1125,2918,3337,374,699,451,112,19,117,401,23,8,363,401,35,23,11,22,55,1
kingk001,0.385246,0.65,1993,1995,0,0,0,0,0,1,0,1,0,1,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
kingl102,0.364754,0.3,1935,1939,0,0,0,0,1,0,0,1,0,0,1,175,207,240,28,43,38,4,1,0,21,6,3,28,18,0,0,5,0,6,1
kingl103,0.344262,0.25,1916,1922,0,0,0,0,1,0,0,0,1,0,1,256,678,753,93,171,104,43,11,13,97,5,13,56,95,0,4,15,0,0,1
kingm001,0.42623,0.45,1986,1996,0,0,0,0,1,0,0,1,0,1,0,819,2034,2274,292,546,382,108,26,30,219,45,28,191,248,9,7,19,23,36,1
kingm002,0.54918,0.6,2019,2019,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
kingn001,0.651639,0.7,2018,2019,0,0,0,0,0,1,0,0,1,0,1,43,29,33,1,2,1,1,0,0,4,0,0,3,14,0,1,0,0,0,1
kingn101,0.446721,0.75,1954,1957,0,0,0,0,0,1,0,0,1,0,1,95,23,28,0,0,0,0,0,0,1,0,0,0,9,0,0,5,0,1,1
kingr001,0.610656,0.5,1999,2008,0,0,0,0,0,1,0,1,0,1,0,593,6,6,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1
kings001,0.42623,0.35,2018,2019,0,1,0,0,0,0,0,0,1,0,1,273,910,984,119,220,130,57,6,27,90,25,7,58,273,2,8,1,7,5,1
kingw101,0.295082,0.25,1932,1932,0,0,1,0,0,0,0,0,1,0,1,18,34,39,10,11,7,3,1,0,3,0,0,5,2,0,0,0,0,0,0
kinkm001,0.54918,0.5,1998,2003,1,0,0,0,0,0,0,0,1,0,1,222,429,491,56,110,76,20,1,13,48,5,4,34,89,2,28,0,0,19,1
kinlt001,0.528689,0.65,2018,2019,0,0,0,0,0,1,0,0,1,0,1,65,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
kinnd101,0.405738,0.5,1978,1982,0,0,0,0,0,1,0,1,0,1,0,97,14,16,0,1,1,0,0,0,0,0,0,1,8,0,0,1,0,0,1
kinnj001,0.590164,0.45,2006,2012,0,0,0,0,0,1,0,0,1,0,1,93,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
kinnm001,0.446721,0.5,1980,1987,0,0,0,0,0,1,0,1,0,1,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
kinnm002,0.590164,0.7,2000,2005,0,0,0,0,0,1,0,0,1,0,1,103,69,77,3,5,4,1,0,0,1,0,0,2,30,0,0,6,0,1,1
kinnw101,0.45082,0.55,1918,1923,0,0,0,0,0,1,0,1,0,1,0,76,120,134,17,35,26,7,0,2,18,0,0,12,17,0,0,2,0,0,0
kinsb101,0.364754,0.3,1919,1920,0,0,0,0,1,0,0,1,0,0,1,4,12,12,1,3,3,0,0,0,1,1,0.5,0,5,0,0,0,0,0,1
