retroID,G,AB,PA,R,H,1B,2B,3B,HR,RBI,SB,CS,BB,SO,IBB,HBP,SH,SF,GIDP,NL
goode101,515,1266,1345,108,329,246,51,2,30,170,1,3,63,135,18,6,4,6,44,1
goodi101,1107,3928,4440,609,1104,736,188,85,95,525,49,24.5,382,380,0,49,81,0,65,1
goodj101,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
goodj102,8,2,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
goodm102,86,105,123,11,20,19,0,1,0,3,0,0,10,17,0,0,8,0,0,1
goodn001,141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
goodn002,254,884,982,117,215,123,56,8,28,98,24,7,89,280,2,5,0,4,16,0
goodt001,1288,3846,4315,636,1029,841,125,39,24,284,369,118,365,660,3,13,73,18,44,1
goolr101,3,4,6,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0
goosg101,193,460,514,33,111,73,24,1,13,44,1,1,42,112,0,9,2,1,15,1
gorbg101,117,277,305,29,66,48,13,1,4,29,0,3,25,19,3,0,2,1,6,1
gorda001,1703,6228,7063,852,1609,1044,353,26,186,738,113,45,666,1498,48,118,8,43,110,0
gordb001,5,1,2,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
gordd001,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gordd002,969,3772,4020,520,1085,890,123,54,18,231,330,98,163,597,6,30,29,26,44,1
gordj101,1566,5707,6536,914,1530,961,264,52,253,975,89,60,759,702,0,29,41,0,159,0
gordk001,3,6,6,0,1,1,0,0,0,0,0,0,0,2,0,0,0,0,0,1
gordm101,12,28,35,0,2,2,0,0,0,2,0,0,5,10,1,1,1,0,0,1
gordr101,8,6,7,0,1,1,0,0,0,0,0,0,1,3,0,0,0,0,0,1
gords101,1475,4992,5811,735,1415,950,220,43,202,805,19,13,731,356,2,22,54,12,174,1
gordt001,893,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
gorer001,7,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
gorer002,31,25,27,6,5,5,0,0,0,3,1,0,1,12,0,0,0,1,0,1
goret001,100,67,77,32,15,12,2,1,0,1,40,9,7,23,0,3,0,0,0,1
gorib101,54,118,126,14,23,15,4,1,3,22,1,0,5,29,0,0,2,1,1,0
goric101,7,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
gormh101,14,20,21,3,4,3,1,0,0,1,1,0.5,1,1,0,0,0,0,0,1
gormh102,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
gormt001,126,14,17,0,1,1,0,0,0,0,0,1,0,6,0,0,3,0,0,1
gormt101,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
gormt102,289,155,168,6,14,12,2,0,0,3,0,0,9,84,0,0,4,0,3,0
gornh101,79,82,88,9,12,9,2,0,1,5,0,0,2,31,0,0,4,0,1,1
gornn001,2,4,5,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
gorsj101,214,217,237,23,45,34,5,5,1,14,0,0,13,42,0,0,7,0,7,0
goryj101,276,595,678,79,134,89,19,10,16,48,2,3,64,106,8,5,13,1,25,1
gorzt001,314,217,251,6,20,20,0,0,0,13,0,0,9,102,0,1,24,0,3,1
gosea001,372,1128,1252,155,271,193,47,19,12,69,57,23,101,353,0,11,11,1,27,0
goset001,137,420,447,25,80,57,17,1,5,30,2,1,19,91,0,2,4,2,14,1
gosgj101,705,1815,2066,197,411,298,67,16,30,177,25,18,217,316,25,6,17,11,29,1
goslg101,2287,8656,9822,1483,2735,1814,500,173,248,1609,175,89,949,585,0,55,162,0,0,0
goslm001,58,17,20,0,0,0,0,0,0,0,0,0,1,11,0,0,2,0,0,1
gossd001,23,5,7,1,1,1,0,0,0,0,0,0,0,4,0,0,2,0,0,0
gossh101,222,522,570,56,113,76,24,2,11,54,9,8,40,164,2,1,5,2,5,1
gossp001,320,597,647,77,157,118,30,2,7,42,7,4,39,127,2,5,3,3,6,1
gossr001,1003,85,93,1,9,8,1,0,0,2,0,0,4,37,0,0,4,0,2,1
gotaj101,389,988,1068,106,257,210,38,3,6,70,12,7,61,127,11,9,9,1,33,1
gotar001,316,726,811,84,185,130,38,5,12,77,6,7,60,161,1,7,10,8,13,1
gottj001,554,73,80,8,13,7,2,0,4,5,0,1,1,41,0,1,5,0,0,1
gottt001,131,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
gouln101,14,12,13,4,3,3,0,0,0,2,0,0,1,3,0,0,0,0,0,1
gowdh101,550,1334,1534,130,389,305,58,14,12,168,19,5.5,156,90,0,13,31,0,0,1
gowel101,2,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
gozzm001,48,16,18,1,4,3,1,0,0,1,0,0,1,3,0,0,1,0,0,1
graba101,41,49,51,10,16,11,4,1,0,6,0,0,1,11,0,0,1,0,0,1
grabb101,466,1161,1390,189,274,193,41,12,28,141,33,17,202,321,12,10,7,10,20,1
grabj001,190,301,335,35,59,39,8,1,11,33,1,0,33,85,1,0,0,1,8,1
grabj002,506,5,6,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
grabj101,296,816,885,84,206,170,25,8,3,86,1,2,47,84,0,2,20,0,0,0
grabr101,51,40,44,0,3,3,0,0,0,1,0,0,2,11,0,0,2,0,0,1
grabr102,4,8,9,0,1,1,0,0,0,0,0,0,1,2,0,0,0,0,0,0
grace101,627,1877,2085,169,493,369,83,10,31,251,1,0.5,185,130,0,6,17,0,31,1
gracf001,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
gracj101,484,1561,1769,225,442,328,76,18,20,172,9,17,179,135,0,13,16,0,27,0
gracm001,2245,8065,9290,1179,2445,1716,511,45,173,1146,70,48,1075,642,114,34,17,99,192,1
gracm002,68,73,88,3,7,7,0,0,0,1,0,0,5,37,0,1,9,0,1,1
gracm003,179,11,11,0,1,1,0,0,0,0,0,0,0,7,0,0,0,0,0,1
gracm101,5,3,3,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1
grafm101,61,156,177,16,28,21,4,3,0,10,2,5,15,10,0,2,3,1,1,0
graft001,981,2810,3161,442,746,522,145,21,58,302,53,25,275,486,12,28,28,20,57,1
grahb101,6,8,8,0,1,1,0,0,0,1,0,0,0,2,0,0,0,0,0,1
grahd101,143,412,445,39,99,71,10,1,17,65,0,0,27,72,1,0,1,5,7,0
grahj001,187,19,26,2,6,5,1,0,0,2,0,0,1,6,0,0,6,0,0,1
grahj002,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
grahj101,239,775,873,105,179,108,28,5,38,126,1,1.5,84,99,0,5,9,0,17,1
grahl101,5,6,7,2,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
grahr101,41,85,102,3,16,14,2,0,0,6,0,0,9,6,0,4,4,0,0,0
grahs101,67,82,91,5,10,6,3,0,1,4,0,0,0,35,0,0,9,0,0,1
grahs102,21,57,65,8,14,11,2,1,0,4,3,2,7,16,0,0,1,0,0,0
graht001,10,2,2,1,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,1
grahw101,30,55,58,2,7,6,1,0,0,0,0,0,3,6,0,0,0,0,0,1
grama001,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
grama101,913,2073,2348,236,512,400,90,10,12,163,17,14,206,192,22,15,41,13,56,1
gramh101,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
gramt101,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
granc001,2057,7236,8306,1217,1800,1015,346,95,344,937,153,50,924,1916,31,67,30,49,64,1
grang101,115,104,109,4,14,12,2,0,0,5,0,0,1,38,0,0,4,0,0,1
grang102,1444,4989,5897,912,1508,1018,292,93,105,712,132,79,717,526,0,23,168,0,5,1
granj001,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
granj101,667,759,853,80,135,102,25,2,6,65,2,1,37,214,0,2,48,7,14,1
granj102,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
granj103,146,354,397,38,87,60,16,6,5,36,5,3,38,67,0,2,3,0,9,0
granj104,295,778,980,135,194,146,36,9,3,63,12,6.5,161,81,0,8,33,0,0,0
granm001,234,104,130,10,7,7,0,0,0,2,0,0,10,46,0,2,14,0,1,1
grant101,16,20,23,2,3,2,1,0,0,2,0,0,3,4,0,0,0,0,0,1
granw101,451,68,80,1,7,5,1,0,1,1,0,0,6,32,0,0,6,0,1,1
grany001,879,2793,3292,374,673,389,136,7,141,416,11,7,457,773,9,16,2,24,81,1
granz001,40,93,107,14,22,19,2,0,1,13,2,2,12,9,0,0,1,1,6,0
grapr001,19,7,7,1,2,2,0,0,0,0,0,0,0,1,0,0,0,0,0,1
grasl101,2,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
grasm101,322,957,1051,78,216,187,23,1,5,87,2,1,81,108,0,7,6,0,37,1
gratb001,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gratb002,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gratd101,8,4,5,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1
gratj001,67,124,129,10,27,21,6,0,0,14,0,0,2,20,0,0,1,2,4,1
gratm001,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
gravb001,21,2,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
gravd001,520,76,82,5,8,6,0,0,2,3,1,0,1,25,0,0,5,0,0,1
gravj101,2,5,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
gravk001,83,5,6,0,0,0,0,0,0,0,0,0,0,4,0,0,1,0,0,0
gravs101,7,20,21,5,5,3,1,1,0,2,1,0.5,0,1,0,0,1,0,0,1
grayd102,124,305,347,43,73,48,7,6,12,41,4,1,33,52,1,4,4,1,8,1
grayd103,9,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
grayg101,211,625,663,65,150,100,23,3,24,71,5,2,34,137,2,2,0,2,18,0
grayj001,96,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
grayj002,115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
grayj003,116,195,231,9,17,12,4,0,1,10,0,0,11,115,0,0,25,0,2,1
grayj101,49,47,50,0,2,2,0,0,0,0,0,0,1,21,0,0,2,0,0,1
grayl101,58,106,117,22,22,17,4,0,1,4,2,0,10,20,0,0,1,0,3,0
graym101,2,6,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
grayp101,77,234,253,26,51,43,6,2,0,13,5,6,13,11,0,0,6,0,2,0
grays001,189,58,75,4,8,7,0,1,0,3,0,0,2,25,0,0,15,0,0,1
grays102,379,648,721,49,124,99,20,3,2,49,1,0,41,146,0,1,31,0,0,0
grayt101,228,370,419,22,59,54,4,1,0,16,0,0,26,123,0,1,22,0,3,0
grbae101,143,160,191,15,35,26,5,0,4,19,0,0,14,42,0,1,15,1,2,0
greab101,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
grebc001,752,1988,2298,239,518,375,116,8,19,187,4,11,228,274,2,19,49,14,49,1
greea001,140,230,265,33,46,36,7,1,2,12,2,1,26,41,0,1,6,2,3,1
greea002,2,1,2,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1
greea101,29,59,70,9,8,4,1,0,3,6,0,1,10,15,1,0,0,1,1,0
greeb101,5,4,4,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1
greeb103,13,10,13,0,0,0,0,0,0,0,0,0,2,6,0,0,1,0,0,1
greec001,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
greec002,55,75,83,5,13,11,2,0,0,2,0,0,5,25,0,0,2,1,1,1
greec003,169,5,5,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0
greed001,489,1398,1505,168,374,277,48,18,31,180,68,35,84,278,11,4,5,14,35,1
greed101,199,142,160,12,17,16,1,0,0,6,1,0,11,62,0,1,6,0,0,1
greed102,1288,4007,4462,427,960,712,145,23,80,422,26,20,345,785,34,32,56,22,99,0
greef101,88,17,18,3,3,1,0,0,2,2,0,0,1,13,0,0,0,0,0,1
greeg001,106,180,197,19,40,31,9,0,0,11,1,2,9,38,0,0,7,1,2,1
greeg002,129,330,353,36,82,62,15,1,4,38,1,5,17,88,1,1,0,5,11,1
greeg101,408,1151,1262,130,307,205,49,7,46,160,2,3,89,185,10,5,2,15,63,1
greeh101,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
greeh102,1394,5193,6096,1051,1628,847,379,71,331,1276,58,26,852,844,0,16,35,0,66,1
greej001,14,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
greej102,504,1793,1976,243,482,315,82,16,69,282,6,9,165,271,5,4,5,9,59,1
greej103,32,25,31,1,7,6,1,0,0,0,0,0,5,5,0,0,1,0,0,1
greej104,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
greek001,9,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
greek002,736,2567,2835,322,628,367,157,14,90,352,25,6,190,556,18,35,6,37,59,1
greek101,153,237,267,12,24,22,2,0,0,5,0,0,9,70,0,0,21,0,0,1
greel101,1136,2956,3398,461,788,576,138,27,47,253,78,41,368,260,12,29,25,20,43,0
greem001,1269,4623,5166,657,1400,957,275,38,130,726,80,43,460,364,79,39,3,41,136,0
green001,418,1078,1220,147,254,174,58,5,17,103,6,11,80,286,2,29,23,10,18,1
green002,20,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
green101,15,8,8,0,2,2,0,0,0,1,0,0,0,3,0,0,0,0,0,1
greep102,344,796,951,119,196,140,31,12,13,74,12,10,138,132,5,3,6,8,14,1
greer001,1027,3829,4420,643,1166,764,258,25,119,614,31,15,519,555,16,22,6,44,91,0
greer002,1,2,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1
grees001,1951,7082,7962,1129,2003,1195,445,35,328,1070,162,52,744,1315,80,80,3,53,175,1
grees002,117,168,186,30,36,34,1,1,0,10,10,7,13,33,0,0,5,0,3,1
grees003,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
grees004,264,2,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1
grees005,285,7,7,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,1
greet001,122,213,241,20,47,36,7,0,4,19,0,0,12,59,0,0,15,1,3,1
greet002,71,113,133,6,22,12,9,0,1,10,0,1,2,44,0,0,16,2,0,1
greet003,536,1573,1657,181,397,241,82,3,71,217,5,4,67,332,8,10,1,6,40,1
greet004,288,675,746,86,151,100,30,4,17,61,28,4,52,201,7,12,3,4,14,1
greet005,78,140,154,10,29,16,10,0,3,15,0,0,10,30,0,2,0,2,4,1
greew001,655,1902,2183,254,446,272,76,12,86,307,17,6,260,477,16,6,2,13,37,1
greez001,8,14,16,1,2,1,1,0,0,1,0,0,2,6,0,0,0,0,2,1
gregd001,851,3096,3380,417,816,542,145,19,110,417,30,14,201,481,15,37,14,32,38,1
gregh102,203,263,295,26,54,45,7,0,2,15,0,0,8,64,0,1,23,0,3,1
gregk001,594,6,6,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,1
gregl001,646,2,3,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
gregl101,19,13,16,0,1,1,0,0,0,0,0,1,3,6,0,0,0,0,0,1
gregp101,56,73,81,6,8,6,2,0,0,2,0,0,4,11,0,0,4,0,0,0
gregt001,446,880,964,86,214,151,41,2,20,88,14,12,71,158,10,4,3,6,13,1
gregt002,12,19,21,1,3,3,0,0,0,2,0,0,1,8,0,1,0,0,0,0
gregv101,26,14,18,1,3,2,0,1,0,2,0,0,0,4,0,0,4,0,0,0
greib101,234,166,201,6,12,12,0,0,0,1,0,0,17,73,0,1,17,0,1,1
greig001,88,304,340,27,63,46,11,1,5,31,0,1,30,102,0,1,1,4,5,0
greis001,42,6,6,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1
greiz001,499,519,598,49,117,78,29,1,9,34,9,1,26,113,0,2,47,4,8,1
gremb101,113,291,315,19,65,48,14,0,3,31,1,0.5,18,24,0,1,5,0,12,1
grevb101,5,5,5,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0
gricb001,2008,6890,8220,1033,1833,1242,320,47,224,864,104,83,1087,1278,50,86,107,50,157,0
gricr001,679,2301,2476,314,561,275,144,20,122,323,20,12,143,700,5,22,1,9,53,1
grieb001,976,3215,3743,471,864,549,192,5,118,492,24,5,466,784,22,45,1,16,103,1
griet101,670,1907,2093,209,474,323,76,10,65,254,7,7,135,424,9,13,26,12,51,1
griet102,5,3,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
grifa001,1962,6780,7330,759,1688,1341,245,78,24,527,192,134,338,664,37,25,136,51,85,1
grifa002,88,11,13,0,0,0,0,0,0,0,0,0,2,10,0,0,0,0,0,0
grifb101,191,581,621,69,174,128,30,12,4,72,6,9,18,28,0,3,19,0,0,1
grifd101,632,2136,2374,209,524,435,70,12,7,165,33,23,158,204,13,12,53,15,54,0
grifd102,124,296,315,33,77,54,16,2,5,27,5,1,7,33,2,1,11,0,8,1
grifi101,185,638,693,65,164,138,21,5,0,39,4,5,25,65,0,15,15,0,0,0
grifj001,10,10,13,0,0,0,0,0,0,0,0,0,2,4,0,0,1,0,0,1
grifj002,13,23,27,7,7,2,3,0,2,9,0,0,3,9,0,0,0,1,0,0
grifk001,2097,7229,8048,1129,2143,1550,364,77,152,859,200,83,719,898,51,14,31,55,106,1
grifk002,2671,9801,11304,1662,2781,1589,524,38,630,1836,184,69,1312,1779,246,81,8,102,199,1
grifl101,10,1,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
grifm001,67,15,17,0,3,3,0,0,0,0,0,0,0,9,0,0,2,0,0,1
grifm102,12,13,13,0,4,2,2,0,0,1,0,0,0,3,0,0,0,0,0,0
grifp101,5,4,5,0,1,1,0,0,0,0,0,0,1,2,0,0,0,0,0,1
grift101,408,405,466,31,66,40,16,0,10,32,0,0,13,158,0,2,42,4,8,1
grift102,800,2804,3101,369,798,602,117,37,42,367,32,22,205,124,0,4,88,0,0,1
grigd101,199,620,711,86,179,144,28,4,3,73,12,23,57,64,0,7,27,0,0,1
grigh101,107,79,88,5,7,5,1,1,0,4,0,1,3,45,0,1,4,1,1,0
grilg101,22,2,2,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
grilj001,595,15,18,1,3,2,0,0,1,3,0,0,0,3,0,0,3,0,1,1
grils101,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
grimb101,543,1359,1493,144,343,274,57,10,2,160,11,6.5,64,203,0,5,65,0,1,1
grimb102,268,189,227,12,24,21,0,0,3,21,0,0,11,75,0,1,25,1,1,1
grimc101,2104,7754,8566,897,2266,1692,387,108,79,1066,55,55.5,570,391,0,29,213,0,30,1
grime101,74,125,143,16,31,27,1,3,0,18,1,1,15,15,0,0,3,0,0,0
grimj001,553,43,53,4,4,4,0,0,0,2,0,0,5,13,0,0,5,0,0,1
grimj002,306,7,7,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1,1
grimo101,602,1832,2193,235,469,354,73,24,18,200,30,12,297,303,0,11,53,0,28,0
grimr101,346,353,400,21,45,41,4,0,0,15,0,0,6,116,0,1,39,1,5,1
grimr102,7,2,3,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
grimr103,433,1537,1788,269,505,352,101,25,27,263,21,17,204,133,0,17,30,0,0,1
grimr104,26,57,60,5,9,8,1,0,0,3,1,1,3,8,0,0,0,0,0,1
grisl101,163,205,230,13,26,24,1,1,0,4,1,0.5,8,68,0,3,14,0,4,1
grism001,2165,8275,8959,1187,2251,1582,386,56,227,967,429,116,553,1240,44,31,38,62,171,1
grism101,356,189,213,9,23,16,7,0,0,6,0,0,8,67,0,1,15,0,4,1
grist001,51,156,183,24,36,22,6,2,6,24,1,0,20,48,0,4,0,3,3,1
groad101,1929,7484,8179,829,2138,1680,352,67,39,707,14,27,490,512,39,31,122,52,220,1
grobc101,37,18,20,3,6,5,1,0,0,5,0,0,1,2,0,0,1,0,1,0
grodj101,24,3,6,0,0,0,0,0,0,0,0,0,2,1,0,0,1,0,0,1
grohh101,798,2940,3389,466,859,659,146,40,14,315,75,59.5,327,152,0,38,84,0,0,1
grohl101,2,4,4,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
groms101,470,630,742,58,124,113,9,2,0,40,2,0,71,146,0,1,40,0,13,0
gronl001,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
groob001,786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
grosd101,145,104,121,4,11,10,0,1,0,10,0,1,5,32,0,0,11,1,1,1
grosg001,1809,3745,4355,449,1073,890,130,46,7,308,39,44,523,250,51,8,40,39,90,1
grosg002,657,1461,1680,203,349,223,78,8,40,186,22,10,199,349,8,5,6,9,18,1
grosh101,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
grosh102,72,184,199,14,48,39,7,2,0,21,1,0.5,11,19,0,0,4,0,0,1
grosk001,478,660,759,41,106,80,19,1,6,36,3,0,31,277,0,2,66,0,11,1
grosk002,73,25,29,2,4,4,0,0,0,2,0,0,0,6,0,0,4,0,0,1
grosr001,675,2196,2556,296,556,387,119,8,42,231,29,19,324,536,3,12,12,12,27,0
grost101,9,32,35,2,3,2,0,1,0,2,0,0,2,2,0,1,0,0,0,0
grosw001,1106,3125,3680,373,727,471,126,9,121,396,24,22,482,496,34,20,29,24,45,0
grote101,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
grotj001,87,101,120,11,23,16,3,0,4,11,0,0,18,23,0,1,0,0,6,1
grotj101,1421,4339,4844,352,1092,871,160,22,39,404,15,23,399,600,77,26,47,33,131,1
grotj102,1248,3808,4302,480,1064,776,197,31,60,486,19,42,419,329,3,11,52,12,121,0
grotm001,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
grotz001,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
grovl101,619,1369,1579,119,202,155,27,5,15,121,1,1,105,593,0,2,103,0,1,0
grovo101,207,373,428,23,48,41,4,2,1,19,0,2,31,128,0,3,21,0,9,0
grovr101,46,131,152,14,27,26,1,0,0,9,2,1,11,16,0,1,9,0,0,0
grubf101,394,1125,1280,121,274,209,59,5,1,107,12,5,131,88,0,7,17,0,0,0
grubj001,1424,4154,4823,553,1153,818,207,29,99,475,27,33,566,558,41,36,32,35,74,1
grubj002,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
grubk001,939,3159,3442,431,818,529,148,24,117,443,80,33,197,504,13,36,15,35,86,0
grubt101,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
grudm001,1802,7052,7603,946,2040,1523,391,36,90,640,133,52,364,954,24,105,40,42,174,1
gruld001,4,9,9,0,1,0,1,0,0,1,0,0,0,2,0,0,0,0,1,1
gruna101,11,8,8,0,2,2,0,0,0,0,0,0,0,2,0,0,0,0,0,1
grunk001,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
grybk001,238,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
gryss101,25,70,79,7,23,18,4,1,0,12,3,1,9,13,0,0,0,0,1,0
grzam001,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
grzej101,219,30,34,1,2,2,0,0,0,1,0,0,2,19,0,0,2,0,0,1
gselr001,156,52,66,3,6,6,0,0,0,4,0,0,7,25,0,1,5,1,0,1
guaim001,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
guanc001,363,49,52,2,3,3,0,0,0,0,0,0,2,33,0,0,1,0,0,1
guare001,909,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
gubac001,18,47,52,4,13,9,2,1,1,11,0,0,3,13,0,2,0,0,3,0
gubim001,384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gudam101,69,104,122,15,26,20,4,1,1,15,0,0,16,10,0,1,1,0,0,1
gudur001,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
guera001,117,232,243,25,52,31,9,1,11,36,1,0,7,63,0,2,0,2,7,1
guerd001,74,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
guerg001,14,18,18,1,3,2,0,0,1,1,0,0,0,8,0,0,0,0,0,1
guerj001,79,125,139,8,25,18,4,2,1,14,1,0,10,32,2,1,1,2,0,1
guerj002,252,4,7,0,0,0,0,0,0,0,0,0,1,3,0,0,2,0,0,1
guerj003,147,89,104,4,13,8,5,0,0,0,0,0,0,32,0,0,15,0,0,1
guerj004,21,16,19,2,2,2,0,0,0,1,0,0,3,9,0,0,0,0,0,1
guerm001,555,3,4,0,0,0,0,0,0,1,0,0,1,2,0,0,0,0,0,1
guerm101,697,2251,2414,166,578,480,79,12,7,170,8,12,84,152,8,16,39,24,69,1
guerm102,565,1581,1750,168,382,317,42,14,9,168,25,12,131,123,0,1,37,0,48,0
guerp001,1536,5392,6115,730,1618,1107,267,29,215,898,97,47,609,862,115,32,9,73,122,1
guert001,113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
guert002,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
guerv001,2147,8155,9059,1328,2590,1618,477,46,449,1496,181,94,737,985,250,103,0,64,277,1
guerv002,123,464,514,52,126,83,26,2,15,69,0,1,46,91,0,2,0,2,17,0
guerw001,678,1678,1797,197,473,379,53,30,11,127,42,17,64,249,2,3,46,6,25,1
guetl001,425,4,4,0,1,0,1,0,0,1,0,0,0,2,0,0,0,0,0,1
guevc001,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
guevg001,26,29,34,6,6,2,4,0,0,2,1,0,4,8,0,1,0,0,1,0
guidr001,379,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
guiea001,307,970,1099,151,239,146,58,0,35,128,8,12,83,218,2,30,5,11,15,0
guilc001,1305,4673,5277,733,1331,890,266,51,124,660,74,47,510,804,39,22,28,44,119,0
guilj001,1650,5888,6414,748,1591,1047,305,25,214,887,31,26,321,1103,30,145,14,46,182,1
guill001,80,128,144,12,29,22,6,0,1,8,1,0,14,17,0,0,2,0,3,1
guilo001,1993,6686,7133,773,1764,1392,275,69,28,619,169,108,239,511,25,7,141,60,114,1
guilp001,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
guilt001,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
guinb101,5,7,7,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
guinb103,5,8,9,0,1,0,1,0,0,0,0,0,1,4,0,0,0,0,0,0
guins101,39,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
guisl101,77,230,256,24,48,32,15,1,0,28,1,1,17,23,0,2,7,0,0,0
